Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
20,19,0,1424
80,67,7,1424
466,420,34,1424
2610,2381,237,1424
8729,7435,1316,1424
8497,4077,4309,1424
8560,4319,4256,1424
8508,4256,4308,1424
8562,4308,4254,1424
8481,4254,4335,1424
8573,4335,4243,1424
8527,4243,4289,1424
8508,4289,4308,1424
8541,4308,4275,1424
8589,4275,4227,1424
8517,4227,4299,1424
8552,4299,4264,1424
8550,4264,4266,1424
8606,4266,4210,1424
8467,4209,4348,1424
8626,4349,4190,1424
8528,4190,4288,1424
8541,4288,4275,1424
8473,4275,4343,1424
8596,4343,4220,1424
8496,4220,4320,1424
8561,4320,4255,1424
8478,4255,4338,1424
8623,4338,4193,1424
8570,4193,4246,1424
8571,4246,4245,1424
8578,4245,4238,1424
8490,4238,4326,1424
8605,4326,4211,1424
8473,4211,4343,1424
8523,4343,4293,1424
8558,4293,4258,1424
8569,4258,4247,1424
8560,4247,4256,1424
8511,4256,4305,1424
8561,4305,4255,1424
8513,4255,4303,1424
8616,4303,4200,1424
8514,4200,4302,1424
8565,4302,4251,1424
8461,4251,4355,1424
8603,4355,4213,1424
8554,4213,4262,1424
8504,4262,4312,1424
8493,4312,4323,1424
8598,4323,4218,1424
8551,4218,4265,1424
8558,4265,4258,1424
8498,4258,4318,1424
8506,4318,4310,1424
8538,4310,4278,1424
8505,4278,4311,1424
8552,4311,4264,1424
8436,4264,4380,1424
8626,4380,4190,1424
8460,4190,4356,1424
8549,4356,4267,1424
8488,4267,4328,1424
8608,4328,4208,1424
8491,4208,4325,1424
8642,4325,4174,1424
8513,4174,4303,1424
8528,4303,4288,1424
8506,4288,4310,1424
8598,4310,4218,1424
8524,4218,4292,1424
8512,4292,4304,1424
8512,4304,4304,1424
8525,4304,4291,1424
8575,4291,4241,1424
8554,4241,4262,1424
8490,4262,4326,1424
8591,4326,4225,1424
8537,4225,4279,1424
8564,4279,4252,1424
8550,4252,4266,1424
8500,4266,4316,1424
8649,4316,4167,1424
8497,4167,4319,1424
8535,4319,4281,1424
8593,4281,4223,1424
8534,4223,4282,1424
8559,4282,4257,1424
8559,4257,4257,1424
8542,4257,4274,1424
8560,4274,4256,1424
8591,4256,4225,1424
8544,4225,4272,1424
8593,4272,4223,1424
8466,4223,4350,1424
8508,4350,4308,1424
8547,4308,4269,1424
8576,4269,4240,1424
8545,4240,4271,1424
8489,4271,4327,1424
8543,4327,4273,1424
8466,4273,4350,1424
8695,4350,4121,1424
8476,4121,4340,1424
8588,4340,4228,1424
8550,4228,4266,1424
8536,4266,4280,1424
8531,4280,4285,1424
8591,4285,4225,1424
8555,4225,4261,1424
8589,4261,4227,1424
8535,4227,4281,1424
8570,4281,4246,1424
8538,4246,4278,1424
8449,4278,4367,1424
8617,4367,4199,1424
8495,4199,4321,1424
8622,4321,4194,1424
8517,4194,4299,1424
8574,4299,4242,1424
8505,4242,4311,1424
8585,4311,4231,1424
8507,4231,4309,1424
8528,4309,4288,1424
8612,4288,4204,1424
8566,4204,4250,1424
8494,4249,4321,1424
8507,4322,4309,1424
8614,4309,4202,1424
8602,4202,4214,1424
8569,4214,4247,1424
8541,4247,4275,1424
8605,4275,4211,1424
8571,4211,4245,1424
8546,4245,4270,1424
8533,4270,4283,1424
8563,4283,4253,1424
8559,4253,4257,1424
8511,4257,4305,1424
8596,4305,4220,1424
8525,4220,4291,1424
8671,4291,4145,1424
8577,4145,4239,1424
8420,4239,4396,1424
8600,4396,4216,1424
8546,4216,4270,1424
8586,4270,4230,1424
8483,4230,4333,1424
8597,4333,4219,1424
8482,4219,4334,1424
8639,4334,4177,1424
8442,4177,4374,1424
8587,4374,4229,1424
8582,4229,4234,1424
8489,4234,4327,1424
8498,4327,4318,1424
8605,4318,4211,1424
8426,4211,4390,1424
8516,4390,4300,1424
8576,4300,4240,1424
8562,4240,4254,1424
8485,4254,4331,1424
8511,4331,4305,1424
8505,4305,4311,1424
8604,4311,4212,1424
8682,4212,4134,1424
8381,4134,4435,1424
8646,4435,4170,1424
8567,4170,4249,1424
8515,4249,4301,1424
8513,4301,4303,1424
8499,4303,4317,1424
8625,4317,4191,1424
8509,4191,4307,1424
8518,4307,4298,1424
8579,4298,4237,1424
8475,4237,4341,1424
8598,4341,4218,1424
8535,4218,4281,1424
8436,4281,4380,1424
