Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
145,145,1,1424
641,580,84,1424
2269,1949,321,1424
5050,3939,1158,1424
7267,4762,2545,1424
7959,4343,3651,1424
8108,4098,3949,1424
8039,3949,4018,1424
7993,4048,4094,1424
8132,4072,3933,1424
8037,4036,4131,1424
8114,4035,3958,1424
8093,4048,4069,1424
8122,3990,3961,1424
8038,4001,4085,1424
8172,4099,3965,1424
8101,4036,4107,1424
7984,4003,4120,1424
8095,4085,3974,1424
8082,4047,4060,1424
8036,4043,4089,1424
7922,3990,4104,1424
8037,4095,3980,1424
8074,4046,4009,1424
8004,3996,4066,1424
8066,4113,4051,1424
8162,4112,4016,1424
8147,4098,4113,1424
8035,3975,4087,1424
8037,4052,4050,1424
8095,4092,4034,1424
8030,3986,4051,1424
8125,4064,3969,1424
8098,4073,4100,1424
8062,4014,4050,1424
8109,4077,4030,1424
8170,4105,4044,1424
8062,3955,4063,1424
8053,4080,4089,1424
7983,3986,4056,1424
8067,4135,4051,1424
7933,4002,4136,1424
8116,4113,3930,1424
8064,4008,4060,1424
8046,4049,4067,1424
8057,4080,4069,1424
8128,4039,3968,1424
8090,4011,4049,1424
7994,3967,4063,1424
8080,4061,3975,1424
8032,4024,4072,1424
8161,4103,3974,1424
8189,4093,4065,1424
8002,3928,4115,1424
8085,4073,3990,1424
8002,4018,4101,1424
8267,4165,3900,1424
8048,3965,4184,1424
8074,4049,4023,1424
8144,4093,4023,1424
8192,4064,4016,1424
8119,4004,4077,1424
8042,3957,4034,1424
8178,4166,4030,1424
7907,3914,4185,1424
8129,4186,3964,1424
8031,3987,4085,1424
8126,4081,3986,1424
8007,3954,4073,1424
8092,4179,4094,1424
8190,4052,3954,1424
8116,3989,4063,1424
8027,3957,4046,1424
8019,4011,4019,1424
8058,3999,3960,1424
8152,4091,3997,1424
8086,4061,4127,1424
8265,4153,3974,1424
8044,3963,4184,1424
7952,3977,4069,1424
8030,4109,4031,1424
8044,4012,3998,1424
8168,4077,3953,1424
8017,3925,4076,1424
7975,3983,4025,1424
8140,4110,3945,1424
7993,3951,4098,1424
8087,4107,4013,1424
8035,3952,4004,1424
8162,4124,3997,1424
8018,3945,4089,1424
8056,4042,4004,1424
8090,4083,4049,1424
8084,4048,4054,1424
8192,4116,4008,1424
8123,3981,4050,1424
7990,3921,4054,1424
8033,4058,4015,1424
8197,4102,3938,1424
8009,3935,4123,1424
8113,4097,3993,1424
8121,3984,3976,1424
8053,4000,4068,1424
8194,4100,3959,1424
8099,4002,4097,1424
7934,3952,4117,1424
8019,4086,4001,1424
8079,4028,3968,1424
8069,3975,3985,1424
8100,4098,4067,1424
8098,4053,4055,1424
8068,4020,4050,1424
7964,3997,4101,1424
8139,4132,3957,1424
8112,4059,4086,1424
8107,4059,4064,1424
8161,4080,4026,1424
8036,3935,4060,1424
8031,3998,4003,1424
8083,4082,4030,1424
8197,4110,3996,1424
8069,3963,4091,1424
8025,4091,4135,1424
8186,4112,3951,1424
8006,3923,4103,1424
8079,4067,3994,1424
8015,4034,4098,1424
7928,4014,4101,1424
8093,4033,3868,1424
8124,4043,4012,1424
8064,4038,4098,1424
8084,4069,4049,1424
7997,4015,4102,1424
7984,4027,4040,1424
8107,4087,3964,1424
8034,4026,4099,1424
7997,4012,4049,1424
7956,3984,4025,1424
8025,4042,3973,1424
8091,4036,3970,1424
8119,4110,4082,1424
7997,3932,4054,1424
8164,4126,3959,1424
8144,4073,4093,1424
7997,3957,4104,1424
8075,4162,4084,1424
8027,4009,4057,1424
8166,4120,3981,1424
8079,3943,4030,1424
8095,4103,4087,1424
8075,3998,4018,1424
8094,4100,4081,1424
7928,3915,4081,1424
8085,4136,3979,1424
8072,4034,4047,1424
8131,4080,4021,1424
8083,4015,4063,1424
8151,4061,3993,1424
8079,3968,4040,1424
8132,4009,3956,1424
7983,3930,4079,1424
8160,4119,3942,1424
7975,3968,4153,1424
8022,4042,3995,1424
8123,4147,4046,1424
7920,3881,4084,1424
8078,4085,3927,1424
8045,4029,4062,1424
8135,4027,3937,1424
8026,3991,4100,1424
8035,4055,4046,1424
8118,4080,3997,1424
8014,3994,4098,1424
8049,4064,4029,1424
8049,4060,4060,1424
8089,4080,4040,1424
8184,4114,4019,1424
7996,3901,4089,1424
8070,4072,3998,1424
7980,4007,4097,1424
