Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1430
44,44,1,1430
1880,1858,22,1430
11832,10913,961,1430
6792,973,6013,1430
9440,6013,3365,1430
8165,3365,4640,1430
8807,4640,3998,1430
8466,3998,4339,1430
8556,4339,4249,1430
8518,4249,4287,1430
8614,4287,4191,1430
8537,4191,4268,1430
8531,4268,4274,1430
8621,4274,4184,1430
8474,4184,4331,1430
8516,4331,4289,1430
8491,4289,4314,1430
8540,4314,4265,1430
8548,4265,4257,1430
8551,4257,4254,1430
8501,4254,4304,1430
8587,4304,4218,1430
8539,4218,4266,1430
8453,4266,4352,1430
8564,4352,4241,1430
8518,4241,4287,1430
8584,4287,4221,1430
8585,4221,4220,1430
8536,4220,4269,1430
8469,4269,4336,1430
8575,4336,4230,1430
8495,4230,4310,1430
8452,4310,4353,1430
8579,4353,4226,1430
8566,4226,4239,1430
8528,4239,4277,1430
8566,4277,4239,1430
8479,4239,4326,1430
8545,4326,4260,1430
8551,4260,4254,1430
8496,4254,4309,1430
8607,4309,4198,1430
8444,4198,4361,1430
8568,4361,4237,1430
8487,4237,4318,1430
8603,4318,4202,1430
8536,4202,4269,1430
8546,4269,4259,1430
8511,4259,4294,1430
8547,4294,4258,1430
8572,4258,4233,1430
8617,4233,4188,1430
8542,4188,4263,1430
8531,4263,4274,1430
8591,4274,4214,1430
8508,4214,4297,1430
8572,4297,4233,1430
8549,4233,4256,1430
8557,4256,4248,1430
8600,4248,4205,1430
8497,4205,4308,1430
8490,4308,4315,1430
8543,4315,4262,1430
8473,4262,4332,1430
8553,4332,4252,1430
8532,4252,4273,1430
8574,4273,4231,1430
8528,4231,4277,1430
8576,4277,4229,1430
8610,4229,4195,1430
8399,4195,4406,1430
8611,4406,4194,1430
8524,4194,4281,1430
8530,4281,4275,1430
8575,4275,4230,1430
8593,4230,4212,1430
8497,4212,4308,1430
8589,4308,4216,1430
8464,4216,4341,1430
8615,4341,4190,1430
8430,4190,4375,1430
8550,4375,4255,1430
8441,4255,4364,1430
8523,4364,4282,1430
8534,4282,4271,1430
8520,4271,4285,1430
8589,4285,4216,1430
8514,4216,4291,1430
8524,4291,4281,1430
8506,4281,4299,1430
8549,4299,4256,1430
8502,4256,4303,1430
8578,4303,4227,1430
8553,4227,4252,1430
8451,4252,4354,1430
8561,4354,4244,1430
8536,4244,4269,1430
8509,4269,4296,1430
8547,4296,4258,1430
8517,4258,4288,1430
8511,4288,4294,1430
8487,4294,4318,1430
8512,4318,4293,1430
8568,4293,4237,1430
8480,4237,4325,1430
8495,4325,4310,1430
8590,4310,4215,1430
8563,4215,4242,1430
8475,4242,4330,1430
8596,4330,4209,1430
8511,4209,4294,1430
8531,4294,4274,1430
8475,4274,4330,1430
8615,4330,4190,1430
8535,4190,4270,1430
8485,4270,4320,1430
8533,4320,4272,1430
8562,4272,4243,1430
8460,4243,4345,1430
8625,4345,4180,1430
8470,4180,4335,1430
8642,4335,4163,1430
8494,4163,4311,1430
8509,4311,4296,1430
8575,4296,4230,1430
8494,4230,4311,1430
8467,4311,4338,1430
8540,4338,4265,1430
8582,4265,4223,1430
8456,4223,4349,1430
8581,4349,4224,1430
8514,4224,4291,1430
8561,4291,4244,1430
8513,4244,4292,1430
8568,4292,4237,1430
8500,4237,4305,1430
8529,4305,4276,1430
8598,4276,4207,1430
8533,4207,4272,1430
8445,4272,4360,1430
8553,4360,4252,1430
8540,4252,4265,1430
8611,4265,4194,1430
8455,4194,4350,1430
8607,4350,4198,1430
8522,4198,4283,1430
8532,4283,4273,1430
8604,4273,4201,1430
8486,4201,4319,1430
8563,4319,4242,1430
8493,4242,4312,1430
8559,4312,4246,1430
8488,4246,4317,1430
8608,4317,4197,1430
8532,4197,4273,1430
8553,4273,4252,1430
8491,4252,4314,1430
8576,4314,4229,1430
8521,4229,4284,1430
8630,4284,4175,1430
8482,4175,4323,1430
8584,4323,4221,1430
8491,4221,4314,1430
8542,4314,4263,1430
8533,4263,4272,1430
8553,4272,4252,1430
8469,4252,4336,1430
8593,4336,4212,1430
8590,4212,4215,1430
8577,4215,4228,1430
8563,4228,4242,1430
8448,4242,4357,1430
8682,4357,4123,1430
8488,4123,4317,1430
8517,4317,4288,1430
8609,4288,4196,1430
8430,4196,4375,1430
8594,4375,4211,1430
8481,4211,4324,1430
8590,4324,4215,1430
