Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
47,46,0,1424
2019,1995,23,1424
11780,10785,1024,1424
6919,1032,5893,1424
9326,5892,3485,1424
8219,3485,4592,1424
8738,4592,4073,1424
8426,4073,4385,1424
8552,4385,4259,1424
8522,4259,4289,1424
8530,4289,4281,1424
8583,4281,4228,1424
8522,4228,4289,1424
8510,4289,4301,1424
8557,4301,4254,1424
8493,4254,4318,1424
8503,4318,4308,1424
8520,4308,4291,1424
8562,4291,4249,1424
8502,4249,4309,1424
8557,4309,4254,1424
8488,4254,4323,1424
8586,4323,4225,1424
8538,4225,4273,1424
8628,4273,4183,1424
8490,4183,4321,1424
8529,4321,4282,1424
8578,4282,4233,1424
8485,4233,4326,1424
8511,4326,4300,1424
8565,4300,4246,1424
8640,4246,4171,1424
8490,4171,4321,1424
8548,4321,4263,1424
8399,4263,4412,1424
8592,4412,4219,1424
8492,4219,4319,1424
8582,4319,4229,1424
8455,4229,4356,1424
8579,4356,4232,1424
8576,4232,4235,1424
8552,4235,4259,1424
8542,4259,4269,1424
8555,4269,4256,1424
8535,4256,4276,1424
8536,4276,4275,1424
8486,4275,4325,1424
8527,4325,4284,1424
8566,4284,4245,1424
8515,4245,4296,1424
8640,4296,4171,1424
8525,4171,4286,1424
8523,4286,4288,1424
8649,4288,4162,1424
8475,4162,4336,1424
8580,4336,4231,1424
8594,4231,4217,1424
8488,4217,4323,1424
8595,4323,4216,1424
8517,4216,4294,1424
8496,4294,4315,1424
8600,4315,4211,1424
8512,4211,4299,1424
8570,4299,4241,1424
8482,4241,4329,1424
8524,4329,4287,1424
8657,4287,4154,1424
8484,4154,4327,1424
8552,4327,4259,1424
8551,4259,4260,1424
8501,4260,4310,1424
8584,4310,4227,1424
8496,4227,4315,1424
8610,4315,4201,1424
8502,4201,4309,1424
8604,4309,4207,1424
8451,4207,4360,1424
8576,4360,4235,1424
8527,4235,4284,1424
8459,4284,4352,1424
8551,4352,4260,1424
8516,4260,4295,1424
8507,4295,4304,1424
8579,4304,4232,1424
8462,4232,4349,1424
8550,4349,4261,1424
8589,4261,4222,1424
8562,4222,4249,1424
8527,4249,4284,1424
8478,4284,4333,1424
8625,4333,4186,1424
8486,4186,4325,1424
8626,4325,4185,1424
8507,4185,4304,1424
8555,4304,4256,1424
8506,4256,4305,1424
8608,4305,4203,1424
8449,4203,4362,1424
8587,4362,4224,1424
8515,4224,4296,1424
8546,4296,4265,1424
8540,4265,4271,1424
8571,4271,4240,1424
8477,4240,4334,1424
8502,4334,4309,1424
8522,4309,4289,1424
8563,4289,4248,1424
8638,4248,4173,1424
8469,4173,4342,1424
8577,4342,4234,1424
8463,4234,4348,1424
8537,4348,4274,1424
8529,4274,4282,1424
8582,4282,4229,1424
8548,4229,4263,1424
8556,4263,4255,1424
8492,4255,4319,1424
8556,4319,4255,1424
8514,4255,4297,1424
8548,4297,4263,1424
8545,4263,4266,1424
8495,4266,4316,1424
8586,4316,4225,1424
8442,4225,4369,1424
8573,4369,4238,1424
8586,4238,4225,1424
8543,4225,4268,1424
8516,4268,4295,1424
8521,4295,4290,1424
8541,4290,4270,1424
8599,4270,4212,1424
8549,4212,4262,1424
8471,4262,4340,1424
8474,4340,4337,1424
8611,4337,4200,1424
8502,4200,4309,1424
8562,4309,4249,1424
8522,4249,4289,1424
8591,4289,4220,1424
8518,4220,4293,1424
8616,4293,4195,1424
8475,4195,4336,1424
8586,4336,4225,1424
8437,4225,4374,1424
8505,4374,4306,1424
8546,4306,4265,1424
8619,4265,4192,1424
8442,4192,4369,1424
8529,4369,4282,1424
8567,4282,4244,1424
8508,4244,4303,1424
8664,4303,4147,1424
8530,4147,4281,1424
8575,4281,4236,1424
8517,4236,4294,1424
8594,4294,4217,1424
8525,4217,4286,1424
8519,4286,4292,1424
8559,4292,4252,1424
8503,4252,4308,1424
8593,4308,4218,1424
8477,4218,4334,1424
8585,4334,4226,1424
8505,4226,4306,1424
8623,4306,4188,1424
8477,4188,4334,1424
8504,4334,4307,1424
8572,4307,4239,1424
8502,4239,4309,1424
8476,4309,4335,1424
8585,4335,4226,1424
8465,4226,4346,1424
8591,4346,4220,1424
8514,4220,4297,1424
8477,4297,4334,1424
8630,4334,4181,1424
8531,4181,4280,1424
8522,4280,4289,1424
8574,4289,4237,1424
8544,4237,4267,1424
