Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
44,44,1,1424
1809,1783,18,1424
11898,10971,882,1424
6861,913,5950,1424
9387,5950,3424,1424
8118,3424,4693,1424
8877,4693,3934,1424
8319,3934,4492,1424
8634,4492,4177,1424
8486,4177,4325,1424
8605,4325,4206,1424
8598,4206,4213,1424
8496,4213,4315,1424
8626,4315,4185,1424
8528,4185,4283,1424
8519,4283,4292,1424
8556,4292,4255,1424
8528,4255,4283,1424
8544,4283,4267,1424
8607,4267,4204,1424
8500,4204,4311,1424
8620,4311,4191,1424
8572,4191,4239,1424
8510,4239,4301,1424
8518,4301,4293,1424
8558,4293,4253,1424
8458,4253,4353,1424
8453,4353,4358,1424
8598,4358,4213,1424
8505,4213,4306,1424
8579,4306,4232,1424
8521,4232,4290,1424
8525,4290,4286,1424
8586,4286,4225,1424
8508,4225,4303,1424
8568,4303,4243,1424
8477,4243,4334,1424
8578,4334,4233,1424
8546,4233,4265,1424
8592,4265,4219,1424
8486,4219,4325,1424
8570,4325,4241,1424
8554,4241,4257,1424
8463,4257,4348,1424
8634,4348,4177,1424
8506,4177,4305,1424
8589,4305,4222,1424
8489,4222,4322,1424
8495,4322,4316,1424
8621,4316,4190,1424
8515,4190,4296,1424
8615,4296,4196,1424
8537,4196,4274,1424
8530,4274,4281,1424
8442,4281,4369,1424
8643,4369,4168,1424
8503,4168,4308,1424
8528,4308,4283,1424
8523,4283,4288,1424
8602,4288,4209,1424
8547,4209,4264,1424
8551,4264,4260,1424
8527,4260,4284,1424
8543,4284,4268,1424
8581,4268,4230,1424
8552,4230,4259,1424
8489,4259,4322,1424
8555,4322,4256,1424
8397,4256,4414,1424
8653,4414,4158,1424
8478,4158,4333,1424
8587,4333,4224,1424
8432,4224,4379,1424
8643,4379,4168,1424
8549,4168,4262,1424
8480,4262,4331,1424
8535,4331,4276,1424
8540,4276,4271,1424
8602,4271,4209,1424
8490,4209,4321,1424
8655,4321,4156,1424
8511,4156,4300,1424
8556,4300,4255,1424
8558,4255,4253,1424
8529,4253,4282,1424
8545,4282,4266,1424
8550,4266,4261,1424
8451,4261,4360,1424
8589,4360,4222,1424
8569,4222,4242,1424
8548,4242,4263,1424
8527,4263,4284,1424
8501,4284,4310,1424
8553,4310,4258,1424
8488,4258,4323,1424
8567,4323,4244,1424
8600,4244,4211,1424
8545,4211,4266,1424
8608,4266,4203,1424
8518,4203,4293,1424
8584,4293,4227,1424
8514,4227,4297,1424
8578,4297,4233,1424
8525,4233,4286,1424
8530,4286,4281,1424
8604,4281,4207,1424
8505,4207,4306,1424
8522,4306,4289,1424
8560,4289,4251,1424
8513,4251,4298,1424
8518,4298,4293,1424
8568,4293,4243,1424
8546,4243,4265,1424
8520,4265,4291,1424
8566,4291,4245,1424
8590,4245,4221,1424
8441,4221,4370,1424
8601,4370,4210,1424
8505,4210,4306,1424
8531,4306,4280,1424
8442,4280,4369,1424
8638,4369,4173,1424
8543,4173,4268,1424
8518,4268,4293,1424
8530,4293,4281,1424
8505,4281,4306,1424
8549,4306,4262,1424
8629,4262,4182,1424
8512,4182,4299,1424
8570,4299,4241,1424
8480,4241,4331,1424
8622,4331,4189,1424
8431,4189,4380,1424
8550,4380,4261,1424
8509,4261,4302,1424
8588,4302,4223,1424
8523,4223,4288,1424
8633,4288,4178,1424
8521,4178,4290,1424
8591,4290,4220,1424
8524,4220,4287,1424
8569,4287,4242,1424
8472,4242,4339,1424
8534,4339,4277,1424
8539,4277,4272,1424
8508,4272,4303,1424
8568,4303,4243,1424
8472,4243,4339,1424
8609,4339,4202,1424
8576,4202,4235,1424
8538,4235,4273,1424
8545,4273,4266,1424
8584,4266,4227,1424
8523,4227,4288,1424
8595,4288,4216,1424
8509,4216,4302,1424
8591,4302,4220,1424
8476,4220,4335,1424
8571,4335,4240,1424
8505,4240,4306,1424
8569,4306,4242,1424
8532,4242,4279,1424
8556,4279,4255,1424
8582,4255,4229,1424
8554,4229,4257,1424
8516,4257,4295,1424
8511,4295,4300,1424
8545,4300,4266,1424
8541,4266,4270,1424
8510,4270,4301,1424
8626,4301,4185,1424
8443,4185,4368,1424
8556,4368,4255,1424
8547,4255,4264,1424
8538,4264,4273,1424
8545,4273,4266,1424
8503,4266,4308,1424
8500,4308,4311,1424
8494,4311,4317,1424
8437,4317,4374,1424
