Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1430
27,27,1,1430
112,101,16,1430
854,797,55,1430
4165,3722,411,1430
9887,7758,2036,1430
7866,2923,4944,1430
8821,4944,3989,1430
8404,3989,4406,1430
8611,4406,4199,1430
8534,4199,4276,1430
8531,4276,4279,1430
8532,4279,4278,1430
8497,4278,4313,1430
8598,4313,4212,1430
8459,4212,4351,1430
8557,4351,4253,1430
8567,4253,4243,1430
8473,4243,4337,1430
8612,4337,4198,1430
8591,4198,4219,1430
8539,4219,4271,1430
8482,4271,4328,1430
8649,4328,4161,1430
8429,4161,4381,1430
8513,4381,4297,1430
8576,4297,4234,1430
8460,4234,4350,1430
8574,4350,4236,1430
8449,4236,4361,1430
8581,4361,4229,1430
8567,4229,4243,1430
8557,4243,4253,1430
8653,4253,4157,1430
8518,4157,4292,1430
8505,4292,4305,1430
8441,4305,4369,1430
8634,4369,4176,1430
8563,4176,4247,1430
8514,4247,4296,1430
8621,4296,4189,1430
8428,4189,4382,1430
8579,4382,4231,1430
8549,4231,4261,1430
8384,4261,4426,1430
8667,4426,4143,1430
8539,4143,4271,1430
8481,4271,4329,1430
8527,4329,4283,1430
8518,4283,4292,1430
8610,4292,4200,1430
8526,4200,4284,1430
8548,4284,4262,1430
8637,4262,4173,1430
8478,4173,4332,1430
8558,4332,4252,1430
8509,4252,4301,1430
8588,4301,4222,1430
8450,4222,4360,1430
8612,4360,4198,1430
8517,4198,4293,1430
8526,4293,4284,1430
8565,4284,4245,1430
8509,4245,4301,1430
8514,4301,4296,1430
8565,4296,4245,1430
8480,4245,4330,1430
8512,4330,4298,1430
8532,4298,4278,1430
8552,4278,4258,1430
8596,4258,4214,1430
8571,4214,4239,1430
8521,4239,4289,1430
8520,4289,4290,1430
8552,4290,4258,1430
8545,4258,4265,1430
8549,4265,4261,1430
8518,4261,4292,1430
8574,4292,4236,1430
8469,4236,4341,1430
8613,4341,4197,1430
8541,4197,4269,1430
8499,4269,4311,1430
8567,4311,4243,1430
8494,4243,4316,1430
8525,4316,4285,1430
8585,4285,4225,1430
8502,4225,4308,1430
8509,4308,4301,1430
8511,4301,4299,1430
8493,4299,4317,1430
8619,4317,4191,1430
8504,4191,4306,1430
8624,4306,4186,1430
8504,4186,4306,1430
8537,4306,4273,1430
8576,4273,4234,1430
8520,4234,4290,1430
8521,4290,4289,1430
8558,4289,4252,1430
8611,4250,4197,1430
8544,4199,4266,1430
8551,4266,4259,1430
8460,4259,4350,1430
8584,4350,4226,1430
8556,4226,4254,1430
8542,4254,4268,1430
8544,4268,4266,1430
8620,4266,4190,1430
8514,4190,4296,1430
8544,4296,4266,1430
8615,4266,4195,1430
8510,4195,4300,1430
8530,4300,4280,1430
8582,4280,4228,1430
8530,4228,4280,1430
8659,4280,4151,1430
8572,4151,4238,1430
8610,4238,4200,1430
8471,4200,4339,1430
8580,4339,4230,1430
8526,4230,4284,1430
8535,4284,4275,1430
8546,4275,4264,1430
8652,4264,4158,1430
8494,4158,4316,1430
8632,4316,4178,1430
8503,4178,4307,1430
8611,4307,4199,1430
8555,4199,4255,1430
8485,4255,4325,1430
8501,4325,4309,1430
8503,4309,4307,1430
8507,4307,4303,1430
8578,4303,4232,1430
8558,4232,4252,1430
8500,4252,4310,1430
8537,4310,4273,1430
8552,4273,4258,1430
8558,4258,4252,1430
8566,4252,4244,1430
8460,4244,4350,1430
8561,4350,4249,1430
8397,4249,4413,1430
8666,4413,4144,1430
8410,4144,4400,1430
8572,4400,4238,1430
8474,4238,4336,1430
8623,4336,4187,1430
8551,4187,4259,1430
8480,4259,4330,1430
8527,4330,4283,1430
8618,4283,4192,1430
8504,4192,4306,1430
8574,4306,4236,1430
8456,4236,4354,1430
8551,4354,4259,1430
8616,4259,4194,1430
8499,4194,4311,1430
8480,4311,4330,1430
8583,4330,4227,1430
8451,4227,4359,1430
8577,4359,4233,1430
8449,4233,4361,1430
8674,4361,4136,1430
8492,4136,4318,1430
8564,4318,4246,1430
8568,4246,4242,1430
8439,4242,4371,1430
8547,4371,4263,1430
8530,4263,4280,1430
8593,4280,4217,1430
8528,4217,4282,1430
8643,4282,4167,1430
8457,4167,4353,1430
8612,4353,4198,1430
8505,4198,4305,1430
8552,4305,4258,1430
8527,4258,4283,1430
8613,4283,4197,1430
8499,4197,4311,1430
