Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
18,17,0,1424
83,74,9,1424
509,473,47,1424
2495,2241,255,1424
8658,7370,1207,1424
8504,4148,4302,1424
8477,4312,4339,1424
8645,4339,4171,1424
8448,4171,4368,1424
8623,4368,4193,1424
8536,4193,4280,1424
8591,4280,4225,1424
8649,4225,4167,1424
8430,4167,4386,1424
8577,4386,4239,1424
8490,4239,4326,1424
8519,4326,4297,1424
8474,4297,4342,1424
8714,4342,4102,1424
8452,4102,4364,1424
8574,4363,4241,1424
8574,4242,4242,1424
8500,4242,4316,1424
8640,4316,4176,1424
8492,4176,4324,1424
8490,4324,4326,1424
8580,4326,4236,1424
8530,4236,4286,1424
8542,4286,4274,1424
8593,4274,4223,1424
8462,4223,4354,1424
8518,4354,4298,1424
8533,4298,4283,1424
8631,4283,4185,1424
8554,4185,4262,1424
8489,4262,4327,1424
8591,4327,4225,1424
8587,4225,4229,1424
8598,4229,4218,1424
8477,4218,4339,1424
8542,4339,4274,1424
8631,4274,4185,1424
8560,4185,4256,1424
8605,4256,4211,1424
8497,4211,4319,1424
8571,4319,4245,1424
8570,4245,4246,1424
8526,4246,4290,1424
8545,4290,4271,1424
8538,4271,4278,1424
8460,4278,4356,1424
8554,4356,4262,1424
8573,4262,4243,1424
8484,4243,4332,1424
8512,4332,4304,1424
8614,4304,4202,1424
8553,4202,4263,1424
8556,4263,4260,1424
8457,4260,4359,1424
8597,4359,4219,1424
8506,4219,4310,1424
8521,4310,4295,1424
8507,4295,4309,1424
8585,4309,4231,1424
8471,4231,4345,1424
8554,4345,4262,1424
8512,4262,4304,1424
8586,4304,4230,1424
8523,4230,4293,1424
8574,4293,4242,1424
8571,4242,4245,1424
8467,4245,4349,1424
8534,4349,4282,1424
8502,4282,4314,1424
8486,4314,4330,1424
8559,4330,4257,1424
8543,4257,4273,1424
8506,4273,4310,1424
8583,4310,4233,1424
8586,4233,4230,1424
8476,4230,4340,1424
8474,4339,4341,1424
8494,4342,4322,1424
8544,4322,4272,1424
8565,4272,4251,1424
8530,4251,4286,1424
8557,4286,4259,1424
8490,4259,4326,1424
8512,4326,4304,1424
8578,4304,4238,1424
8539,4238,4277,1424
8561,4277,4255,1424
8434,4255,4382,1424
8505,4382,4311,1424
8611,4311,4205,1424
8507,4205,4309,1424
8560,4309,4256,1424
8468,4256,4348,1424
8642,4348,4174,1424
8517,4174,4299,1424
8589,4299,4227,1424
8585,4227,4231,1424
8523,4231,4293,1424
8506,4293,4310,1424
8568,4310,4248,1424
8479,4248,4337,1424
8627,4337,4189,1424
8514,4189,4302,1424
8511,4302,4305,1424
8546,4305,4270,1424
8549,4270,4267,1424
8439,4267,4377,1424
8699,4377,4117,1424
8421,4117,4395,1424
8631,4395,4185,1424
8478,4185,4338,1424
8544,4338,4272,1424
8553,4272,4263,1424
8541,4263,4275,1424
8470,4275,4346,1424
8622,4346,4194,1424
8506,4194,4310,1424
8568,4310,4248,1424
8498,4248,4318,1424
8528,4318,4288,1424
8502,4288,4314,1424
8562,4314,4254,1424
8592,4254,4224,1424
8501,4224,4315,1424
8555,4315,4261,1424
8510,4261,4306,1424
8582,4306,4234,1424
8446,4234,4370,1424
8528,4370,4288,1424
8519,4288,4297,1424
8476,4297,4340,1424
8583,4340,4233,1424
8513,4233,4303,1424
8607,4303,4209,1424
8596,4209,4220,1424
8500,4220,4316,1424
8497,4316,4319,1424
8498,4319,4318,1424
8583,4318,4233,1424
8503,4233,4313,1424
8521,4313,4295,1424
8551,4295,4265,1424
8439,4265,4377,1424
8610,4377,4206,1424
8395,4206,4421,1424
8629,4421,4187,1424
8533,4187,4283,1424
8596,4283,4220,1424
8529,4220,4287,1424
8525,4287,4291,1424
8556,4291,4260,1424
8574,4260,4242,1424
8547,4242,4269,1424
8564,4269,4252,1424
8532,4252,4284,1424
8623,4284,4193,1424
8558,4193,4258,1424
8569,4258,4247,1424
8529,4247,4287,1424
8623,4287,4193,1424
8445,4193,4371,1424
8543,4371,4273,1424
8518,4273,4298,1424
8579,4298,4237,1424
8600,4237,4216,1424
8523,4216,4293,1424
8505,4293,4311,1424
8617,4311,4199,1424
8478,4199,4338,1424
8601,4338,4215,1424
8597,4215,4219,1424
8513,4219,4303,1424
8514,4303,4302,1424
8508,4302,4308,1424
8491,4308,4325,1424
