Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
47,47,1,1424
1916,1887,18,1424
11800,10878,994,1424
6921,1011,5890,1424
9343,5890,3468,1424
8261,3468,4550,1424
8731,4550,4080,1424
8479,4080,4332,1424
8596,4332,4215,1424
8512,4215,4299,1424
8545,4299,4266,1424
8461,4266,4350,1424
8596,4350,4215,1424
8560,4215,4251,1424
8575,4251,4236,1424
8519,4236,4292,1424
8567,4292,4244,1424
8601,4244,4210,1424
8479,4210,4332,1424
8531,4332,4280,1424
8639,4280,4172,1424
8526,4172,4285,1424
8577,4285,4234,1424
8545,4234,4266,1424
8426,4266,4385,1424
8539,4385,4272,1424
8512,4272,4299,1424
8603,4299,4208,1424
8546,4208,4265,1424
8605,4265,4206,1424
8506,4206,4305,1424
8630,4305,4181,1424
8554,4181,4257,1424
8537,4257,4274,1424
8537,4274,4274,1424
8528,4274,4283,1424
8534,4283,4277,1424
8571,4277,4240,1424
8605,4240,4206,1424
8584,4206,4227,1424
8534,4227,4277,1424
8603,4277,4208,1424
8506,4208,4305,1424
8526,4305,4285,1424
8537,4285,4274,1424
8475,4274,4336,1424
8543,4336,4268,1424
8559,4268,4252,1424
8550,4252,4261,1424
8537,4261,4274,1424
8512,4274,4299,1424
8545,4299,4266,1424
8482,4266,4329,1424
8614,4329,4197,1424
8509,4197,4302,1424
8549,4302,4262,1424
8502,4262,4309,1424
8551,4309,4260,1424
8480,4260,4331,1424
8632,4331,4179,1424
8463,4179,4348,1424
8551,4348,4260,1424
8610,4260,4201,1424
8416,4201,4395,1424
8632,4395,4179,1424
8479,4179,4332,1424
8599,4332,4212,1424
8530,4212,4281,1424
8547,4281,4264,1424
8496,4264,4315,1424
8545,4315,4266,1424
8637,4266,4174,1424
8560,4174,4251,1424
8534,4251,4277,1424
8637,4277,4174,1424
8435,4174,4376,1424
8590,4376,4221,1424
8500,4221,4311,1424
8533,4311,4278,1424
8578,4278,4233,1424
8508,4233,4303,1424
8568,4303,4243,1424
8497,4243,4314,1424
8599,4314,4212,1424
8480,4212,4331,1424
8607,4331,4204,1424
8452,4204,4359,1424
8603,4359,4208,1424
8605,4208,4206,1424
8495,4206,4316,1424
8508,4316,4303,1424
8566,4303,4245,1424
8559,4245,4252,1424
8497,4252,4314,1424
8494,4314,4317,1424
8542,4317,4269,1424
8655,4269,4156,1424
8537,4156,4274,1424
8565,4274,4246,1424
8554,4246,4257,1424
8530,4257,4281,1424
8511,4281,4300,1424
8455,4300,4356,1424
8570,4356,4241,1424
8551,4241,4260,1424
8498,4260,4313,1424
8601,4313,4210,1424
8530,4210,4281,1424
8567,4281,4244,1424
8506,4244,4305,1424
8613,4305,4198,1424
8448,4198,4363,1424
8624,4363,4187,1424
8542,4187,4269,1424
8534,4269,4277,1424
8516,4277,4295,1424
8489,4295,4322,1424
8585,4322,4226,1424
8518,4226,4293,1424
8520,4293,4291,1424
8569,4291,4242,1424
8536,4242,4275,1424
8552,4275,4259,1424
8627,4259,4184,1424
8549,4184,4262,1424
8554,4262,4257,1424
8563,4257,4248,1424
8531,4248,4280,1424
8422,4280,4389,1424
8648,4389,4163,1424
8488,4163,4323,1424
8570,4323,4241,1424
8467,4241,4344,1424
8645,4344,4166,1424
8504,4166,4307,1424
8551,4307,4260,1424
8631,4260,4180,1424
8499,4180,4312,1424
8497,4312,4314,1424
8606,4314,4205,1424
8501,4205,4310,1424
8558,4310,4253,1424
8544,4253,4267,1424
8567,4267,4244,1424
8547,4244,4264,1424
8538,4264,4273,1424
8437,4273,4374,1424
8605,4374,4206,1424
8497,4206,4314,1424
8486,4314,4325,1424
8457,4325,4354,1424
8619,4354,4192,1424
8471,4192,4340,1424
8528,4340,4283,1424
8439,4283,4372,1424
8540,4372,4271,1424
8515,4271,4296,1424
8606,4296,4205,1424
8541,4205,4270,1424
8489,4270,4322,1424
8589,4322,4222,1424
8530,4222,4281,1424
8590,4281,4221,1424
8543,4221,4268,1424
8490,4268,4321,1424
8562,4321,4249,1424
8475,4249,4336,1424
8511,4336,4300,1424
8538,4300,4273,1424
8560,4273,4251,1424
8512,4251,4299,1424
8564,4299,4247,1424
8397,4247,4414,1424
8637,4414,4174,1424
8472,4174,4339,1424
8578,4339,4233,1424
8478,4233,4333,1424
8588,4333,4223,1424
8606,4223,4205,1424
8500,4205,4311,1424
