Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
24,24,1,1425
129,117,12,1437
824,757,62,1499
3764,3347,407,1906
9056,7149,1857,3763
5933,1421,4544,8307
2991,1,2943,11250
1483,0,1508,12758
722,0,761,13519
362,0,360,13879
169,0,193,14072
79,0,90,14162
44,0,35,14197
17,0,27,14224
9,0,8,14232
5,0,4,14236
1,0,4,14240
0,0,1,14241
