Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
41,41,1,1425
1655,1634,20,1445
11924,11112,843,2288
6069,24,5879,8167
3081,0,2988,11155
1568,0,1513,12668
781,0,787,13455
394,0,387,13842
203,0,191,14033
103,0,100,14133
52,0,51,14184
26,0,26,14210
14,0,12,14222
6,0,8,14230
4,0,2,14232
1,0,3,14235
0,0,1,14236
