Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
118,118,1,1424
296,243,65,1424
706,557,147,1424
1592,1230,344,1424
2806,2011,797,1424
3989,2602,1419,1424
5187,3200,2002,1424
5786,3204,2605,1424
6172,3220,2834,1424
6205,3181,3148,1424
6411,3228,3022,1424
6377,3142,3176,1424
6336,3166,3207,1424
6390,3199,3145,1424
6380,3215,3225,1424
6397,3204,3187,1424
6465,3213,3145,1424
6354,3154,3265,1424
6411,3269,3212,1424
6449,3189,3151,1424
6395,3210,3264,1424
6363,3196,3228,1424
6386,3211,3188,1424
6469,3262,3179,1424
6346,3145,3268,1424
6363,3189,3172,1424
6392,3183,3154,1424
6471,3234,3155,1424
6401,3182,3252,1424
6364,3170,3207,1424
6395,3195,3164,1424
6535,3255,3115,1424
6422,3153,3266,1424
6447,3233,3208,1424
6462,3233,3218,1424
6428,3181,3215,1424
6452,3219,3195,1424
6434,3216,3234,1424
6410,3206,3230,1424
6465,3241,3186,1424
6417,3163,3211,1424
6404,3228,3241,1424
6465,3184,3123,1424
6392,3170,3243,1424
6397,3248,3243,1424
6409,3270,3258,1424
6301,3145,3253,1424
6407,3233,3127,1424
6486,3257,3178,1424
6371,3170,3285,1424
6486,3302,3187,1424
6341,3122,3267,1424
6450,3289,3180,1424
6454,3202,3198,1424
6430,3211,3235,1424
6323,3186,3293,1424
6344,3194,3173,1424
6331,3159,3172,1424
6414,3226,3143,1424
6423,3238,3229,1424
6407,3159,3175,1424
6448,3191,3150,1424
6320,3140,3268,1424
6368,3272,3224,1424
6462,3252,3158,1424
6339,3159,3282,1424
6451,3257,3145,1424
6434,3190,3207,1424
6391,3210,3253,1424
6427,3176,3140,1424
6542,3228,3113,1424
6465,3166,3243,1424
6459,3191,3197,1424
6412,3165,3212,1424
6427,3249,3234,1424
6309,3102,3220,1424
6526,3281,3064,1424
6426,3123,3223,1424
6379,3107,3154,1424
6453,3228,3154,1424
6484,3221,3190,1424
6466,3185,3203,1424
6469,3239,3236,1424
6468,3250,3251,1424
6435,3189,3222,1424
6480,3270,3225,1424
6440,3156,3196,1424
6428,3204,3216,1424
6426,3223,3225,1424
6363,3182,3245,1424
6422,3243,3184,1424
6382,3155,3195,1424
6296,3150,3236,1424
6452,3294,3138,1424
6412,3172,3212,1424
6337,3196,3271,1424
6445,3278,3170,1424
6401,3182,3226,1424
6395,3206,3212,1424
6426,3225,3194,1424
6474,3260,3212,1424
6484,3214,3204,1424
6414,3203,3273,1424
6379,3138,3173,1424
6393,3233,3219,1424
6434,3222,3181,1424
6408,3179,3205,1424
6368,3171,3211,1424
6390,3181,3159,1424
6428,3255,3217,1424
6415,3225,3238,1424
6449,3222,3188,1424
6306,3150,3293,1424
6421,3262,3147,1424
6520,3222,3123,1424
6439,3181,3262,1424
6386,3210,3263,1424
6408,3238,3216,1424
6315,3129,3222,1424
6419,3235,3131,1424
6426,3241,3234,1424
6459,3238,3205,1424
6420,3195,3234,1424
6330,3163,3253,1424
6278,3181,3233,1424
6424,3252,3106,1424
6440,3179,3163,1424
6433,3271,3278,1424
6369,3222,3286,1424
6501,3272,3140,1424
6403,3190,3288,1424
6450,3252,3205,1424
6407,3248,3291,1424
6407,3167,3167,1424
6519,3238,3126,1424
6393,3172,3298,1424
6465,3237,3165,1424
6409,3163,3219,1424
6376,3157,3190,1424
6463,3294,3207,1424
6482,3227,3208,1424
6386,3222,3318,1424
6482,3293,3197,1424
6435,3254,3301,1424
6306,3169,3298,1424
6371,3201,3136,1424
6352,3181,3200,1424
6439,3246,3159,1424
6348,3118,3209,1424
6461,3233,3120,1424
6395,3201,3267,1424
6406,3227,3216,1424
6491,3240,3155,1424
6502,3241,3230,1424
6427,3136,3211,1424
6463,3233,3197,1424
6417,3170,3216,1424
6466,3236,3187,1424
6296,3132,3302,1424
6365,3235,3166,1424
6433,3259,3191,1424
6337,3176,3272,1424
6464,3283,3156,1424
6310,3112,3266,1424
6406,3270,3174,1424
6457,3198,3147,1424
6368,3139,3228,1424
6376,3208,3200,1424
6358,3130,3148,1424
6484,3239,3113,1424
6406,3186,3264,1424
6348,3170,3228,1424
6405,3223,3166,1424
6450,3228,3183,1424
6421,3175,3204,1424
6383,3200,3238,1424
6441,3214,3156,1424
6424,3158,3175,1424
6380,3187,3231,1424
6444,3213,3149,1424
