Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
34,33,0,1424
90,74,18,1424
208,159,41,1424
355,239,92,1424
648,464,171,1424
991,678,335,1424
1521,1008,478,1424
2163,1407,765,1424
2853,1773,1083,1424
3544,2165,1474,1424
4240,2447,1751,1424
4620,2517,2137,1424
4819,2547,2348,1424
5113,2737,2443,1424
5222,2720,2611,1424
5350,2720,2592,1424
5370,2752,2732,1424
5377,2702,2695,1424
5443,2742,2676,1424
5475,2782,2750,1424
5566,2813,2722,1424
5495,2672,2743,1424
5441,2722,2776,1424
5528,2758,2671,1424
5392,2669,2805,1424
5427,2801,2766,1424
5417,2757,2767,1424
5441,2727,2703,1424
5393,2733,2781,1424
5448,2790,2735,1424
5475,2771,2744,1424
5505,2790,2760,1424
5539,2767,2733,1424
5543,2784,2780,1424
5487,2736,2792,1424
5523,2767,2731,1424
5518,2768,2773,1424
5406,2707,2819,1424
5532,2794,2668,1424
5482,2712,2762,1424
5422,2721,2781,1424
5379,2730,2773,1424
5449,2754,2684,1424
5416,2734,2767,1424
5449,2769,2736,1424
5516,2774,2707,1424
5463,2755,2808,1424
5482,2753,2734,1424
5511,2750,2721,1424
5520,2742,2733,1424
5445,2765,2840,1424
5484,2766,2727,1424
5478,2745,2751,1424
5424,2767,2821,1424
5565,2815,2674,1424
5479,2699,2785,1424
5472,2776,2783,1424
5447,2760,2785,1424
5488,2738,2697,1424
5491,2752,2749,1424
5542,2775,2724,1424
5491,2740,2791,1424
5413,2731,2809,1424
5431,2751,2733,1424
5478,2772,2725,1424
5482,2774,2770,1424
5590,2808,2700,1424
5487,2735,2838,1424
5491,2746,2742,1424
5506,2813,2798,1424
5564,2806,2748,1424
5530,2759,2793,1424
5543,2778,2765,1424
5544,2721,2720,1424
5451,2741,2834,1424
5427,2765,2789,1424
5515,2796,2708,1424
5382,2689,2822,1424
5459,2812,2735,1424
5510,2738,2687,1424
5449,2700,2761,1424
5453,2752,2748,1424
5506,2791,2738,1424
5478,2760,2788,1424
5491,2787,2774,1424
5490,2770,2771,1424
5453,2729,2766,1424
5396,2722,2779,1424
5455,2768,2709,1424
5499,2748,2704,1424
5447,2744,2796,1424
5418,2733,2762,1424
5516,2820,2722,1424
5467,2707,2756,1424
5474,2741,2734,1424
5475,2725,2724,1424
5501,2791,2765,1424
5609,2792,2684,1424
5545,2765,2829,1424
5563,2794,2776,1424
5491,2738,2810,1424
5532,2810,2769,1424
5589,2781,2724,1424
5378,2663,2874,1424
5450,2786,2714,1424
5501,2800,2749,1424
5532,2766,2735,1424
5480,2685,2737,1424
5606,2863,2737,1424
5558,2730,2778,1424
5502,2779,2835,1424
5477,2742,2767,1424
5504,2732,2705,1424
5515,2750,2739,1424
5549,2782,2748,1424
5582,2782,2749,1424
5459,2721,2844,1424
5587,2853,2725,1424
5573,2765,2779,1424
5604,2789,2758,1424
5515,2702,2791,1424
5612,2818,2721,1424
5567,2758,2803,1424
5492,2700,2775,1424
5491,2779,2780,1424
5514,2789,2766,1424
5571,2781,2724,1424
5469,2691,2793,1424
5561,2816,2724,1424
5521,2743,2783,1424
5643,2802,2680,1424
5506,2710,2847,1424
5534,2780,2752,1424
5573,2801,2762,1424
5550,2754,2777,1424
5587,2820,2783,1424
5550,2714,2751,1424
5524,2751,2777,1424
5540,2757,2741,1424
5567,2751,2724,1424
5503,2721,2785,1424
5566,2795,2732,1424
5544,2767,2789,1424
5519,2749,2774,1424
5439,2707,2787,1424
5535,2807,2711,1424
5522,2799,2812,1424
5571,2807,2758,1424
5572,2759,2758,1424
5624,2783,2731,1424
5547,2757,2834,1424
5482,2766,2831,1424
5514,2759,2727,1424
5543,2787,2758,1424
5535,2790,2798,1424
5624,2839,2750,1424
5570,2739,2793,1424
5497,2759,2832,1424
5451,2731,2777,1424
5608,2808,2651,1424
5429,2712,2891,1424
5462,2855,2822,1424
5505,2767,2724,1424
5445,2732,2792,1424
5472,2698,2671,1424
5552,2816,2736,1424
5570,2801,2783,1424
5523,2762,2809,1424
5481,2722,2764,1424
5555,2797,2723,1424
5571,2802,2786,1424
5529,2784,2826,1424
5570,2792,2751,1424
5484,2735,2821,1424
5512,2754,2726,1424
5533,2794,2773,1424
5577,2802,2758,1424
5456,2708,2829,1424
5537,2802,2721,1424
5468,2754,2823,1424
