Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1427
47,46,0,1427
1972,1947,22,1427
11802,10827,997,1427
6927,1006,5881,1427
9232,5881,3576,1427
8222,3576,4586,1427
8734,4586,4074,1427
8472,4074,4336,1427
8602,4336,4206,1427
8564,4206,4244,1427
8568,4244,4240,1427
8498,4240,4310,1427
8514,4310,4294,1427
8597,4294,4211,1427
8492,4211,4316,1427
8608,4316,4200,1427
8483,4200,4325,1427
8604,4325,4204,1427
8495,4204,4313,1427
8622,4313,4186,1427
8504,4186,4304,1427
8563,4304,4245,1427
8530,4245,4278,1427
8577,4278,4231,1427
8546,4231,4262,1427
8695,4262,4113,1427
8459,4113,4349,1427
8522,4349,4286,1427
8439,4286,4369,1427
8580,4369,4228,1427
8585,4228,4223,1427
8485,4223,4323,1427
8626,4323,4182,1427
8430,4182,4378,1427
8567,4378,4241,1427
8624,4241,4184,1427
8531,4184,4277,1427
8513,4277,4295,1427
8578,4295,4230,1427
8581,4230,4227,1427
8557,4227,4251,1427
8478,4251,4330,1427
8584,4330,4224,1427
8545,4224,4263,1427
8506,4263,4302,1427
8502,4302,4306,1427
8595,4306,4213,1427
8531,4213,4277,1427
8484,4277,4324,1427
8506,4324,4302,1427
8603,4302,4205,1427
8484,4205,4324,1427
8541,4324,4267,1427
8598,4267,4210,1427
8543,4210,4265,1427
8538,4265,4270,1427
8414,4270,4394,1427
8615,4394,4193,1427
8540,4193,4268,1427
8536,4268,4272,1427
8566,4272,4242,1427
8516,4242,4292,1427
8551,4292,4257,1427
8571,4257,4237,1427
8555,4237,4253,1427
8452,4253,4356,1427
8646,4356,4162,1427
8480,4162,4328,1427
8553,4328,4255,1427
8632,4255,4176,1427
8472,4176,4336,1427
8574,4336,4234,1427
8525,4234,4283,1427
8492,4283,4316,1427
8508,4316,4300,1427
8501,4300,4307,1427
8554,4307,4254,1427
8564,4254,4244,1427
8456,4244,4352,1427
8671,4352,4137,1427
8432,4137,4376,1427
8589,4376,4219,1427
8458,4219,4350,1427
8631,4350,4177,1427
8480,4177,4328,1427
8561,4328,4247,1427
8472,4247,4336,1427
8604,4336,4204,1427
8552,4204,4256,1427
8469,4256,4339,1427
8542,4339,4266,1427
8496,4266,4312,1427
8559,4312,4249,1427
8543,4249,4265,1427
8620,4265,4188,1427
8539,4188,4269,1427
8520,4269,4288,1427
8557,4288,4251,1427
8540,4251,4268,1427
8559,4268,4249,1427
8557,4249,4251,1427
8555,4251,4253,1427
8615,4253,4193,1427
8474,4193,4334,1427
8588,4334,4220,1427
8473,4220,4335,1427
8474,4335,4334,1427
8549,4334,4259,1427
8468,4259,4340,1427
8604,4340,4204,1427
8546,4204,4262,1427
8534,4262,4274,1427
8575,4274,4233,1427
8558,4233,4250,1427
8537,4250,4271,1427
8531,4271,4277,1427
8517,4277,4291,1427
8611,4291,4197,1427
8556,4197,4252,1427
8505,4252,4303,1427
8576,4303,4232,1427
8547,4232,4261,1427
8497,4261,4311,1427
8525,4311,4283,1427
8520,4283,4288,1427
8577,4288,4231,1427
8471,4231,4337,1427
8543,4337,4265,1427
8520,4265,4288,1427
8629,4288,4179,1427
8484,4179,4324,1427
8576,4324,4232,1427
8539,4232,4269,1427
8551,4269,4257,1427
8547,4257,4261,1427
8558,4261,4250,1427
8457,4250,4351,1427
8621,4351,4187,1427
8502,4187,4306,1427
8525,4306,4283,1427
8625,4283,4183,1427
8462,4183,4346,1427
8560,4346,4248,1427
8541,4248,4267,1427
8459,4267,4349,1427
8631,4349,4177,1427
8447,4177,4361,1427
8578,4361,4230,1427
8424,4230,4384,1427
8593,4384,4215,1427
8556,4215,4252,1427
8503,4252,4305,1427
8507,4305,4301,1427
8546,4301,4262,1427
8474,4262,4334,1427
8649,4334,4159,1427
8534,4159,4274,1427
8558,4274,4250,1427
8444,4250,4364,1427
8539,4364,4269,1427
8493,4269,4315,1427
8523,4315,4285,1427
8573,4285,4235,1427
8452,4235,4356,1427
8540,4356,4268,1427
8504,4268,4304,1427
8646,4304,4162,1427
8480,4162,4328,1427
8570,4328,4238,1427
8476,4238,4332,1427
8509,4332,4299,1427
8548,4299,4260,1427
8549,4260,4259,1427
8548,4259,4260,1427
8457,4260,4351,1427
8616,4351,4192,1427
8469,4192,4339,1427
8552,4339,4256,1427
8532,4256,4276,1427
8510,4276,4298,1427
