Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
42,42,1,1424
172,154,24,1448
745,675,102,1550
2481,2095,359,1909
4991,3703,1193,3102
5827,3328,2492,5594
4847,1855,2835,8429
3213,783,2417,10846
1869,288,1632,12478
1068,112,913,13391
542,35,561,13952
307,24,259,14211
155,15,167,14378
82,4,77,14455
54,1,29,14484
21,0,33,14517
9,0,12,14529
6,0,3,14532
5,0,1,14533
2,0,3,14536
1,0,1,14537
0,0,1,14538
