Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
21,20,0,1424
148,135,8,1424
1022,939,65,1424
5932,5433,523,1424
10953,7979,2958,1424
8689,3287,5551,1424
9902,5551,4338,1424
9303,4338,4937,1424
9642,4937,4598,1424
9427,4598,4813,1424
9500,4813,4740,1424
9568,4740,4672,1424
9440,4672,4800,1424
9550,4800,4690,1424
9545,4690,4695,1424
9421,4695,4819,1424
9493,4819,4747,1424
9539,4747,4701,1424
9433,4701,4807,1424
9586,4807,4654,1424
9431,4654,4809,1424
9554,4809,4686,1424
9567,4686,4673,1424
9372,4673,4868,1424
9517,4868,4723,1424
9460,4723,4780,1424
9480,4780,4760,1424
9445,4760,4795,1424
9465,4795,4775,1424
9519,4775,4721,1424
9510,4721,4730,1424
9497,4730,4743,1424
9530,4743,4710,1424
9548,4710,4692,1424
9491,4692,4749,1424
9512,4749,4728,1424
9468,4728,4772,1424
9469,4772,4771,1424
9474,4771,4766,1424
9522,4766,4718,1424
9446,4718,4794,1424
9527,4794,4713,1424
9485,4713,4755,1424
9520,4755,4720,1424
9583,4720,4657,1424
9492,4657,4748,1424
9449,4748,4791,1424
9602,4791,4638,1424
9416,4638,4824,1424
9520,4824,4720,1424
9549,4720,4691,1424
9491,4691,4749,1424
9464,4749,4776,1424
9507,4776,4733,1424
9482,4733,4758,1424
9451,4758,4789,1424
9532,4789,4708,1424
9446,4708,4794,1424
9533,4794,4707,1424
9558,4707,4682,1424
9517,4682,4723,1424
9507,4723,4733,1424
9515,4733,4725,1424
9481,4725,4759,1424
9440,4759,4800,1424
9466,4800,4774,1424
9618,4774,4622,1424
9418,4622,4822,1424
9495,4822,4745,1424
9424,4745,4816,1424
9509,4816,4731,1424
9461,4731,4779,1424
9494,4779,4746,1424
9453,4746,4787,1424
9581,4787,4659,1424
9463,4659,4777,1424
9566,4777,4674,1424
9380,4674,4860,1424
9626,4860,4614,1424
9459,4614,4781,1424
9459,4781,4781,1424
9527,4781,4713,1424
9502,4713,4738,1424
9553,4738,4687,1424
9448,4687,4792,1424
9413,4792,4827,1424
9501,4827,4739,1424
9476,4739,4764,1424
9515,4764,4725,1424
9521,4725,4719,1424
9545,4719,4695,1424
9517,4695,4723,1424
9429,4723,4811,1424
9558,4811,4682,1424
9396,4682,4844,1424
9579,4844,4661,1424
9475,4661,4765,1424
9531,4765,4709,1424
9415,4709,4825,1424
9560,4825,4680,1424
9462,4680,4778,1424
9513,4778,4727,1424
9438,4727,4802,1424
9534,4802,4706,1424
9468,4706,4772,1424
9515,4772,4725,1424
9490,4725,4750,1424
9458,4750,4782,1424
9589,4782,4651,1424
9410,4651,4830,1424
9481,4830,4759,1424
9611,4759,4629,1424
9390,4629,4850,1424
9584,4850,4656,1424
9499,4656,4741,1424
9463,4741,4777,1424
9534,4777,4706,1424
9399,4706,4841,1424
9553,4841,4687,1424
9508,4687,4732,1424
9484,4732,4756,1424
9487,4756,4753,1424
9486,4753,4754,1424
9545,4754,4695,1424
9453,4695,4787,1424
9498,4787,4742,1424
9444,4742,4796,1424
9496,4796,4744,1424
9479,4744,4761,1424
9510,4761,4730,1424
9460,4730,4780,1424
9519,4780,4721,1424
9467,4721,4773,1424
9490,4773,4750,1424
9596,4750,4644,1424
9539,4644,4701,1424
9366,4701,4874,1424
9629,4874,4611,1424
9497,4611,4743,1424
9469,4743,4771,1424
9596,4771,4644,1424
9498,4644,4742,1424
9379,4742,4861,1424
9546,4861,4694,1424
9515,4694,4725,1424
9488,4725,4752,1424
9468,4752,4772,1424
9509,4772,4731,1424
9503,4731,4737,1424
9502,4737,4738,1424
9492,4738,4748,1424
9494,4748,4746,1424
9499,4746,4741,1424
9499,4741,4741,1424
9495,4741,4745,1424
9524,4745,4716,1424
9481,4716,4759,1424
9487,4759,4753,1424
9519,4753,4721,1424
9478,4721,4762,1424
9548,4762,4692,1424
9493,4692,4747,1424
9556,4747,4684,1424
9461,4684,4779,1424
9495,4779,4745,1424
9590,4745,4650,1424
9488,4650,4752,1424
9449,4752,4791,1424
9497,4791,4743,1424
9440,4743,4800,1424
9538,4800,4702,1424
9460,4702,4780,1424
9482,4780,4758,1424
9518,4758,4722,1424
9464,4722,4776,1424
9471,4776,4769,1424
9539,4769,4701,1424
9443,4701,4797,1424
9604,4797,4636,1424
9425,4636,4815,1424
