Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
22,22,1,1425
125,111,8,1433
864,804,65,1498
4774,4350,440,1938
10867,8438,2345,4283
5948,515,5434,9717
2982,0,2966,12683
1478,0,1504,14187
730,0,748,14935
333,0,397,15332
167,0,166,15498
68,0,99,15597
30,0,38,15635
13,0,17,15652
5,0,8,15660
2,0,3,15663
1,0,1,15664
0,0,1,15665
