Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
40,39,0,1424
154,129,15,1424
388,299,65,1424
918,723,193,1424
1912,1463,469,1424
3344,2381,949,1424
4719,3088,1713,1424
5525,3219,2413,1424
5976,3266,2815,1424
6300,3251,2927,1424
6357,3187,3130,1424
6288,3144,3213,1424
6354,3197,3131,1424
6406,3233,3181,1424
6349,3207,3264,1424
6331,3167,3185,1424
6357,3234,3208,1424
6354,3199,3202,1424
6371,3227,3210,1424
6347,3171,3195,1424
6478,3247,3116,1424
6315,3115,3278,1424
6326,3230,3219,1424
6380,3265,3211,1424
6355,3164,3189,1424
6320,3140,3175,1424
6419,3226,3127,1424
6306,3103,3216,1424
6407,3239,3138,1424
6300,3162,3269,1424
6346,3275,3229,1424
6311,3133,3168,1424
6332,3255,3234,1424
6393,3216,3155,1424
6440,3204,3157,1424
6421,3204,3223,1424
6516,3230,3135,1424
6452,3122,3186,1424
6451,3181,3182,1424
6377,3120,3194,1424
6455,3310,3232,1424
6391,3158,3222,1424
6336,3174,3229,1424
6402,3235,3169,1424
6438,3241,3205,1424
6360,3144,3222,1424
6447,3195,3108,1424
6440,3210,3217,1424
6423,3179,3196,1424
6389,3202,3236,1424
6311,3153,3231,1424
6404,3255,3162,1424
6333,3170,3241,1424
6397,3175,3111,1424
6339,3180,3238,1424
6367,3199,3171,1424
6384,3190,3173,1424
6396,3216,3204,1424
6374,3192,3214,1424
6342,3159,3191,1424
6351,3192,3183,1424
6367,3255,3239,1424
6373,3185,3179,1424
6412,3215,3176,1424
6385,3198,3225,1424
6416,3155,3124,1424
6330,3159,3245,1424
6298,3158,3190,1424
6420,3186,3064,1424
6520,3211,3111,1424
6287,3108,3341,1424
6317,3204,3174,1424
6417,3226,3126,1424
6428,3229,3218,1424
6418,3150,3160,1424
6430,3243,3231,1424
6410,3138,3158,1424
6426,3224,3208,1424
6425,3237,3238,1424
6485,3252,3192,1424
6433,3214,3266,1424
6424,3228,3237,1424
6330,3177,3271,1424
6403,3221,3148,1424
6447,3221,3177,1424
6374,3173,3246,1424
6485,3291,3180,1424
6457,3211,3239,1424
6405,3148,3200,1424
6488,3227,3144,1424
6374,3164,3278,1424
6422,3295,3247,1424
6434,3178,3166,1424
6359,3175,3250,1424
6364,3142,3137,1424
6421,3200,3143,1424
6272,3116,3265,1424
6346,3214,3140,1424
6354,3159,3151,1424
6515,3287,3126,1424
6400,3123,3238,1424
6505,3244,3139,1424
6277,3094,3322,1424
6344,3222,3155,1424
6410,3207,3141,1424
6483,3216,3143,1424
6333,3135,3285,1424
6259,3144,3218,1424
6371,3249,3137,1424
6412,3233,3192,1424
6395,3213,3230,1424
6420,3201,3176,1424
6354,3184,3250,1424
6338,3206,3222,1424
6410,3244,3172,1424
6414,3180,3176,1424
6393,3195,3216,1424
6474,3262,3181,1424
6518,3242,3198,1424
6431,3159,3246,1424
6492,3188,3127,1424
6359,3126,3259,1424
6402,3213,3170,1424
6417,3205,3190,1424
6373,3180,3224,1424
6342,3157,3188,1424
6399,3249,3192,1424
6354,3228,3273,1424
6414,3276,3216,1424
6371,3106,3149,1424
6483,3244,3132,1424
6456,3195,3222,1424
6402,3177,3231,1424
6473,3278,3207,1424
6408,3236,3301,1424
6309,3172,3271,1424
6378,3188,3119,1424
6393,3212,3197,1424
6402,3167,3158,1424
6445,3184,3141,1424
6294,3132,3283,1424
6399,3200,3095,1424
6422,3233,3210,1424
6440,3210,3192,1424
6422,3204,3222,1424
6349,3119,3192,1424
6427,3282,3204,1424
6416,3208,3219,1424
6367,3177,3226,1424
6475,3272,3164,1424
6403,3136,3208,1424
6404,3233,3232,1424
6483,3297,3218,1424
6491,3193,3185,1424
6387,3132,3236,1424
6455,3265,3197,1424
6463,3189,3181,1424
6435,3169,3197,1424
6393,3177,3219,1424
6397,3162,3158,1424
6357,3196,3236,1424
6397,3230,3190,1424
6436,3165,3126,1424
6364,3183,3255,1424
6409,3237,3192,1424
6424,3200,3185,1424
6464,3150,3110,1424
6350,3129,3243,1424
6315,3172,3207,1424
6454,3223,3084,1424
6428,3227,3253,1424
6323,3158,3263,1424
6426,3221,3118,1424
6357,3197,3266,1424
6346,3218,3229,1424
6331,3153,3168,1424
6358,3193,3166,1424
6331,3195,3222,1424
6398,3185,3118,1424
6478,3260,3180,1424
