Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1425
16,16,1,1426
77,69,8,1434
599,557,35,1469
3156,2863,306,1775
9099,7511,1568,3343
6254,1798,4643,7986
3132,1,3123,11109
1604,0,1528,12637
763,0,841,13478
386,0,377,13855
201,0,185,14040
113,0,88,14128
52,0,61,14189
30,0,22,14211
14,0,16,14227
8,0,6,14233
8,0,0,14233
5,0,3,14236
2,0,3,14239
1,0,1,14240
1,0,0,14240
0,0,1,14241
