Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
61,61,1,1424
280,248,29,1424
1069,935,146,1424
3302,2764,531,1424
6111,4494,1685,1424
7649,4579,3041,1424
8031,4259,3877,1424
8045,4026,4012,1424
8121,4031,3955,1424
8050,4023,4094,1424
7982,4006,4074,1424
8149,4155,3988,1424
8051,3964,4062,1424
8030,4051,4072,1424
8074,4023,3979,1424
8169,4113,4018,1424
8042,3917,4044,1424
8210,4125,3957,1424
8049,3980,4141,1424
8073,4026,4002,1424
8216,4141,3998,1424
8063,3883,4036,1424
8070,4055,4048,1424
8133,4116,4053,1424
8105,4032,4060,1424
8007,4004,4102,1424
8034,4071,4044,1424
8096,4099,4037,1424
8043,4061,4114,1424
8023,4044,4064,1424
8024,4097,4096,1424
8142,4073,3955,1424
8053,4032,4121,1424
8028,3983,4008,1424
8061,4072,4039,1424
8033,3978,4006,1424
8151,4072,3954,1424
8209,4058,4000,1424
8172,4022,4059,1424
7996,3966,4142,1424
8100,4029,3925,1424
8185,4087,4002,1424
8060,4002,4127,1424
8135,4041,3966,1424
8118,4009,4026,1424
8052,3951,4017,1424
8052,4032,4032,1424
8137,4108,4023,1424
8121,4072,4088,1424
8066,3993,4048,1424
8071,4020,4015,1424
8006,3960,4025,1424
7978,4016,4044,1424
8110,4103,3971,1424
8037,3971,4044,1424
8078,4083,4042,1424
8044,4025,4059,1424
8190,4145,3999,1424
8109,4066,4147,1424
8033,4009,4085,1424
8074,4092,4051,1424
8169,4096,4001,1424
7996,3949,4122,1424
8057,4085,4024,1424
8028,3997,4026,1424
8051,4021,3998,1424
8009,3986,4028,1424
8119,4051,3941,1424
8105,4008,4022,1424
8062,4014,4057,1424
8075,4083,4070,1424
8012,4000,4063,1424
8096,4060,3976,1424
8083,4051,4064,1424
8049,4032,4066,1424
8116,4108,4041,1424
8038,3984,4062,1424
8055,4097,4080,1424
8132,4036,3959,1424
8147,4031,4016,1424
7998,4000,4149,1424
8029,4089,4058,1424
8145,4090,3974,1424
8070,4038,4113,1424
7949,3966,4087,1424
8087,4083,3945,1424
8020,4016,4083,1424
8117,4129,4032,1424
8027,3995,4085,1424
8116,4075,3986,1424
8089,4024,4051,1424
8008,3985,4066,1424
8086,4059,3981,1424
8051,4015,4050,1424
8160,4101,3992,1424
8075,3986,4071,1424
8044,4000,4031,1424
8066,4040,4018,1424
7993,4022,4095,1424
8074,4114,4033,1424
8023,4030,4081,1424
8039,4046,4030,1424
8142,4063,3960,1424
8038,3938,4042,1424
8059,4049,4028,1424
8150,4083,3992,1424
8066,4034,4118,1424
8073,4024,4017,1424
8211,4048,3910,1424
8111,4038,4138,1424
8058,4009,4062,1424
8101,4086,4043,1424
8164,4068,4005,1424
8076,4014,4102,1424
8080,4064,4060,1424
8091,3983,3972,1424
8220,4102,3973,1424
8092,3953,4081,1424
8198,4105,3999,1424
7981,3902,4119,1424
8101,4076,3956,1424
8123,4045,4023,1424
8039,4052,4136,1424
8093,4085,4031,1424
8049,4048,4092,1424
8126,4087,4010,1424
8109,4053,4070,1424
8030,3987,4066,1424
8167,4150,4013,1424
8109,4054,4112,1424
8037,4016,4088,1424
8093,4098,4042,1424
7943,3920,4070,1424
8182,4181,3942,1424
8143,4010,4049,1424
8146,4006,4003,1424
8102,4005,4049,1424
8014,4005,4093,1424
8139,4100,3975,1424
8121,4051,4069,1424
8091,4067,4097,1424
8105,4046,4032,1424
8011,3940,4034,1424
8156,4101,3956,1424
8017,4001,4140,1424
8046,4067,4038,1424
8243,4068,3871,1424
8153,3939,4029,1424
8107,4080,4126,1424
8185,4062,3984,1424
8121,4000,4064,1424
7962,3929,4088,1424
8005,4079,4036,1424
8115,4095,3985,1424
8029,3951,4037,1424
8050,4037,4016,1424
8139,4066,3977,1424
8162,4044,4021,1424
8056,4019,4125,1424
8088,4029,3997,1424
8175,4095,4008,1424
8127,3990,4038,1424
8042,3959,4044,1424
8183,4107,3966,1424
7962,3906,4127,1424
8114,4209,4057,1424
8057,3972,4029,1424
8172,4071,3956,1424
8068,3997,4101,1424
8068,4044,4044,1424
8036,4019,4051,1424
8067,4090,4059,1424
7979,3937,4025,1424
8067,4119,4031,1424
8129,4029,3967,1424
8105,3963,3987,1424
8153,4014,3966,1424
8067,3956,4042,1424
8022,4023,4068,1424
8139,4105,3988,1424
