Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
89,88,0,1424
208,156,37,1424
367,261,102,1424
600,435,202,1424
916,635,319,1424
1425,964,455,1424
2057,1389,757,1424
2862,1814,1009,1424
3508,2101,1455,1424
4146,2410,1772,1424
4710,2597,2033,1424
4940,2608,2378,1424
5074,2631,2497,1424
5279,2660,2455,1424
5313,2667,2633,1424
5414,2719,2618,1424
5442,2732,2704,1424
5388,2675,2729,1424
5375,2682,2695,1424
5496,2780,2659,1424
5497,2691,2690,1424
5526,2741,2712,1424
5494,2688,2720,1424
5521,2714,2687,1424
5423,2699,2797,1424
5463,2743,2703,1424
5496,2758,2725,1424
5339,2702,2859,1424
5435,2793,2697,1424
5484,2790,2741,1424
5549,2770,2705,1424
5389,2697,2857,1424
5508,2811,2692,1424
5471,2708,2745,1424
5534,2736,2673,1424
5444,2653,2743,1424
5481,2759,2722,1424
5402,2750,2829,1424
5477,2720,2645,1424
5462,2769,2784,1424
5503,2746,2705,1424
5408,2673,2768,1424
5493,2791,2706,1424
5465,2769,2797,1424
5423,2696,2738,1424
5505,2805,2723,1424
5649,2870,2726,1424
5502,2718,2865,1424
5482,2720,2740,1424
5507,2760,2735,1424
5504,2724,2727,1424
5437,2702,2769,1424
5468,2761,2730,1424
5483,2754,2739,1424
5413,2737,2807,1424
5477,2778,2714,1424
5442,2721,2756,1424
5387,2730,2785,1424
5486,2754,2655,1424
5451,2703,2738,1424
5460,2739,2730,1424
5559,2773,2674,1424
5497,2727,2789,1424
5497,2773,2773,1424
5483,2730,2744,1424
5579,2769,2673,1424
5561,2758,2776,1424
5554,2762,2769,1424
5493,2764,2825,1424
5495,2788,2786,1424
5509,2744,2730,1424
5560,2782,2731,1424
5510,2693,2743,1424
5538,2783,2755,1424
5521,2714,2731,1424
5381,2681,2821,1424
5441,2734,2674,1424
5466,2744,2719,1424
5519,2767,2714,1424
5458,2726,2787,1424
5543,2790,2705,1424
5446,2763,2860,1424
5461,2712,2697,1424
5477,2737,2721,1424
5554,2795,2718,1424
5525,2762,2791,1424
5428,2689,2786,1424
5497,2772,2703,1424
5425,2703,2775,1424
5502,2742,2665,1424
5458,2739,2783,1424
5499,2773,2732,1424
5460,2775,2814,1424
5520,2740,2680,1424
5520,2762,2762,1424
5502,2746,2764,1424
5525,2762,2739,1424
5507,2730,2748,1424
5505,2726,2728,1424
5538,2713,2680,1424
5542,2742,2738,1424
5489,2693,2746,1424
5487,2733,2735,1424
5508,2789,2768,1424
5480,2738,2766,1424
5454,2728,2754,1424
5493,2722,2683,1424
5428,2719,2784,1424
5439,2729,2718,1424
5526,2796,2709,1424
5501,2751,2776,1424
5485,2712,2728,1424
5415,2715,2785,1424
5532,2784,2667,1424
5613,2820,2739,1424
5563,2755,2805,1424
5509,2794,2848,1424
5488,2730,2751,1424
5471,2725,2742,1424
5483,2748,2736,1424
5425,2719,2777,1424
5408,2744,2761,1424
5448,2740,2700,1424
5576,2811,2683,1424
5470,2693,2799,1424
5524,2738,2684,1424
5469,2731,2786,1424
5470,2764,2763,1424
5414,2730,2786,1424
5425,2744,2733,1424
5519,2788,2694,1424
5523,2745,2741,1424
5560,2771,2734,1424
5457,2704,2807,1424
5584,2799,2672,1424
5560,2795,2819,1424
5415,2667,2812,1424
5469,2763,2709,1424
5440,2786,2815,1424
5523,2759,2676,1424
5472,2744,2795,1424
5524,2796,2744,1424
5552,2751,2723,1424
5543,2726,2735,1424
5512,2740,2771,1424
5530,2772,2754,1424
5484,2716,2762,1424
5450,2688,2722,1424
5609,2779,2620,1424
5547,2754,2816,1424
5563,2751,2735,1424
5489,2745,2819,1424
5446,2724,2767,1424
5442,2753,2757,1424
5450,2726,2718,1424
5439,2743,2754,1424
5549,2840,2730,1424
5423,2710,2836,1424
5516,2786,2693,1424
5495,2780,2801,1424
5455,2773,2813,1424
5452,2772,2775,1424
5546,2800,2706,1424
5609,2829,2766,1424
5572,2711,2748,1424
5530,2738,2780,1424
5479,2752,2803,1424
5477,2714,2716,1424
5609,2832,2700,1424
5514,2719,2814,1424
5483,2750,2781,1424
5606,2777,2654,1424
5565,2706,2747,1424
5394,2653,2824,1424
5487,2777,2684,1424
5383,2666,2770,1424
5530,2809,2662,1424
5501,2711,2740,1424
5513,2729,2717,1424
5497,2734,2750,1424
