Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1433
33,33,1,1434
1408,1392,17,1451
12002,11289,695,2146
6031,88,6059,8205
2992,0,3039,11244
1506,0,1486,12730
746,0,760,13490
384,0,362,13852
179,0,205,14057
86,0,93,14150
32,0,54,14204
22,0,10,14214
7,0,15,14229
3,0,4,14233
1,0,2,14235
0,0,1,14236
