Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,0
51,51,1,1
2283,2259,27,28
13074,11921,1130,1158
6530,4,6548,7706
3308,0,3222,10928
1634,0,1674,12602
825,0,809,13411
412,0,413,13824
201,0,211,14035
97,0,104,14139
52,0,45,14184
30,0,22,14206
18,0,12,14218
6,0,12,14230
4,0,2,14232
1,0,3,14235
1,0,0,14235
0,0,1,14236
