Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,0
136,135,0,0
787,721,70,70
2773,2402,416,486
5128,3800,1445,1931
5851,3313,2590,4521
4545,1634,2940,7461
2895,681,2331,9792
1722,266,1439,11231
941,108,889,12120
470,36,507,12627
238,16,248,12875
119,4,123,12998
62,5,62,13060
41,0,21,13081
20,0,21,13102
12,0,8,13110
8,0,4,13114
1,0,7,13121
0,0,1,13122
