Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,0
51,51,1,1
2372,2341,20,21
13041,11841,1172,1193
6545,2,6498,7691
3210,0,3335,11026
1592,0,1618,12644
807,0,785,13429
387,0,420,13849
204,0,183,14032
108,0,96,14128
60,0,48,14176
37,0,23,14199
21,0,16,14215
11,0,10,14225
4,0,7,14232
2,0,2,14234
2,0,0,14234
1,0,1,14235
0,0,1,14236
