Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
15,14,0,1424
104,98,9,1424
595,552,61,1424
3655,3344,284,1424
9510,7680,1825,1424
8093,3306,4723,1424
8716,4723,4100,1424
8321,4100,4495,1424
8649,4495,4167,1424
8521,4167,4295,1424
8539,4295,4277,1424
8535,4277,4281,1424
8480,4281,4336,1424
8589,4336,4227,1424
8524,4227,4292,1424
8424,4292,4392,1424
8543,4392,4273,1424
8497,4273,4319,1424
8505,4319,4311,1424
8535,4311,4281,1424
8588,4281,4228,1424
8571,4228,4245,1424
8578,4245,4238,1424
8573,4238,4243,1424
8574,4243,4242,1424
8558,4242,4258,1424
8532,4258,4284,1424
8534,4284,4282,1424
8465,4282,4351,1424
8565,4351,4251,1424
8565,4251,4251,1424
8489,4251,4327,1424
8607,4327,4209,1424
8491,4209,4325,1424
8574,4325,4242,1424
8606,4242,4210,1424
8381,4210,4435,1424
8597,4435,4219,1424
8487,4219,4329,1424
8578,4329,4238,1424
8517,4238,4299,1424
8584,4299,4232,1424
8570,4232,4246,1424
8554,4246,4262,1424
8447,4262,4369,1424
8656,4368,4159,1424
8484,4160,4332,1424
8631,4332,4185,1424
8504,4185,4312,1424
8630,4312,4186,1424
8474,4186,4342,1424
8541,4342,4275,1424
8656,4275,4160,1424
8588,4160,4228,1424
8472,4228,4344,1424
8511,4344,4305,1424
8612,4305,4204,1424
8436,4204,4380,1424
8557,4380,4259,1424
8518,4259,4298,1424
8531,4298,4285,1424
8582,4285,4234,1424
8575,4234,4241,1424
8617,4241,4199,1424
8514,4199,4302,1424
8558,4302,4258,1424
8548,4258,4268,1424
8596,4268,4220,1424
8514,4220,4302,1424
8581,4302,4235,1424
8480,4235,4336,1424
8520,4336,4296,1424
8631,4296,4185,1424
8505,4185,4311,1424
8659,4311,4157,1424
8462,4157,4354,1424
8596,4354,4220,1424
8442,4220,4374,1424
8616,4374,4200,1424
8432,4200,4384,1424
8603,4384,4213,1424
8380,4213,4436,1424
8660,4436,4156,1424
8457,4156,4359,1424
8530,4359,4286,1424
8608,4286,4208,1424
8551,4208,4265,1424
8577,4265,4239,1424
8535,4239,4281,1424
8633,4281,4183,1424
8389,4183,4427,1424
8646,4427,4170,1424
8509,4170,4307,1424
8615,4307,4201,1424
8456,4201,4360,1424
8561,4360,4255,1424
8616,4255,4200,1424
8496,4200,4320,1424
8620,4320,4196,1424
8483,4196,4333,1424
8635,4333,4181,1424
8492,4181,4324,1424
8632,4324,4184,1424
8464,4184,4352,1424
8579,4352,4237,1424
8503,4237,4313,1424
8518,4313,4298,1424
8584,4298,4232,1424
8504,4232,4312,1424
8643,4312,4173,1424
8465,4173,4351,1424
8512,4351,4304,1424
8529,4304,4287,1424
8541,4287,4275,1424
8559,4275,4257,1424
8572,4257,4244,1424
8490,4244,4326,1424
8613,4326,4203,1424
8516,4203,4300,1424
8545,4300,4271,1424
8477,4271,4339,1424
8551,4339,4265,1424
8482,4265,4334,1424
8584,4334,4232,1424
8494,4232,4322,1424
8620,4322,4196,1424
8492,4196,4324,1424
8600,4324,4216,1424
8480,4216,4336,1424
8603,4336,4213,1424
8415,4213,4401,1424
8626,4401,4190,1424
8530,4190,4286,1424
8553,4286,4263,1424
8517,4263,4299,1424
8430,4299,4386,1424
8619,4386,4197,1424
8517,4197,4299,1424
8584,4299,4232,1424
8490,4232,4326,1424
8558,4326,4258,1424
8599,4258,4217,1424
8507,4217,4309,1424
8520,4309,4296,1424
8633,4296,4183,1424
8654,4183,4162,1424
8450,4162,4366,1424
8594,4366,4222,1424
8536,4222,4280,1424
8537,4280,4279,1424
8538,4279,4278,1424
8542,4278,4274,1424
8615,4274,4201,1424
8516,4201,4300,1424
8500,4300,4316,1424
8537,4316,4279,1424
8460,4279,4356,1424
8477,4356,4339,1424
8643,4339,4173,1424
8485,4173,4331,1424
8543,4331,4273,1424
8570,4273,4246,1424
8549,4246,4267,1424
8592,4267,4224,1424
8519,4224,4297,1424
8563,4297,4253,1424
8498,4253,4318,1424
8518,4318,4298,1424
8573,4298,4243,1424
8538,4243,4278,1424
8518,4278,4298,1424
8524,4298,4292,1424
8555,4292,4261,1424
8521,4261,4295,1424
8552,4295,4264,1424
8533,4264,4283,1424
8550,4283,4266,1424
8557,4266,4259,1424
8536,4259,4280,1424
8546,4280,4270,1424
