Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,0
27,26,0,0
179,162,10,0
1261,1174,92,0
6419,5811,653,0
10903,7687,3203,0
8834,3338,5407,0
9817,5406,4423,0
9293,4423,4947,0
9552,4947,4688,0
9508,4688,4732,0
9469,4732,4771,0
9465,4771,4775,0
9542,4775,4698,0
9488,4698,4752,0
9483,4752,4757,0
9412,4757,4828,0
9532,4828,4708,0
9469,4708,4771,0
9510,4771,4730,0
9526,4730,4714,0
9475,4714,4765,0
9454,4765,4786,0
9527,4786,4713,0
9420,4713,4820,0
9544,4820,4696,0
9510,4696,4730,0
9485,4730,4755,0
9510,4755,4730,0
9470,4730,4770,0
9484,4770,4756,0
9503,4756,4737,0
9543,4737,4697,0
9493,4697,4747,0
9443,4747,4797,0
9431,4797,4809,0
9442,4809,4798,0
9555,4798,4685,0
9451,4685,4789,0
9522,4789,4718,0
9496,4718,4744,0
9500,4744,4740,0
9481,4740,4759,0
9495,4759,4745,0
9450,4745,4790,0
9552,4790,4688,0
9457,4688,4783,0
9502,4783,4738,0
9536,4738,4704,0
9464,4704,4776,0
9510,4776,4730,0
9429,4730,4811,0
9501,4811,4739,0
9462,4739,4778,0
9514,4778,4726,0
9528,4726,4712,0
9491,4712,4749,0
9565,4749,4675,0
9505,4675,4735,0
9500,4735,4740,0
9485,4740,4755,0
9463,4755,4777,0
9508,4777,4732,0
9493,4732,4747,0
9591,4747,4649,0
9455,4649,4785,0
9471,4785,4769,0
9508,4769,4732,0
9553,4732,4687,0
9431,4687,4809,0
9511,4809,4729,0
9553,4729,4687,0
9511,4687,4729,0
9493,4729,4747,0
9546,4747,4694,0
9459,4694,4781,0
9457,4781,4783,0
9445,4783,4795,0
9465,4795,4775,0
9599,4775,4641,0
9466,4641,4774,0
9580,4774,4660,0
9460,4660,4780,0
9391,4780,4849,0
9569,4849,4671,0
9385,4671,4855,0
9564,4855,4676,0
9445,4676,4795,0
9476,4795,4764,0
9434,4764,4806,0
9604,4806,4636,0
9439,4636,4801,0
9560,4801,4680,0
9463,4680,4777,0
9497,4777,4743,0
9565,4743,4675,0
9490,4675,4750,0
9410,4750,4830,0
9514,4830,4726,0
9554,4726,4686,0
9418,4686,4822,0
9500,4822,4740,0
9454,4740,4786,0
9450,4786,4790,0
9500,4790,4740,0
9528,4740,4712,0
9539,4712,4701,0
9472,4701,4768,0
9466,4768,4774,0
9501,4774,4739,0
9527,4739,4713,0
9466,4713,4774,0
9492,4774,4748,0
9447,4748,4793,0
9551,4793,4689,0
9434,4689,4806,0
9507,4806,4733,0
9469,4733,4771,0
9566,4771,4674,0
9584,4674,4656,0
9525,4656,4715,0
9506,4715,4734,0
9491,4734,4749,0
9495,4749,4745,0
9415,4745,4825,0
9526,4825,4714,0
9377,4714,4863,0
9645,4863,4595,0
9302,4595,4938,0
9626,4938,4614,0
9498,4614,4742,0
9500,4742,4740,0
9496,4740,4744,0
9513,4744,4727,0
9392,4727,4848,0
9626,4848,4614,0
9379,4614,4861,0
9549,4861,4691,0
9367,4691,4873,0
9577,4873,4663,0
9497,4663,4743,0
9502,4743,4738,0
9454,4738,4786,0
9448,4786,4792,0
9538,4792,4702,0
9552,4702,4688,0
9423,4688,4817,0
9549,4817,4691,0
9441,4691,4799,0
9641,4799,4599,0
9467,4599,4773,0
9582,4773,4658,0
9355,4658,4885,0
9545,4885,4695,0
9508,4695,4732,0
9411,4732,4829,0
9482,4829,4758,0
9504,4758,4736,0
9469,4736,4771,0
9499,4771,4741,0
9518,4741,4722,0
9450,4722,4790,0
9456,4790,4784,0
9532,4784,4708,0
9436,4708,4804,0
9466,4804,4774,0
9488,4774,4752,0
9456,4752,4784,0
9463,4784,4777,0
9490,4777,4750,0
9428,4750,4812,0
9556,4812,4684,0
9445,4684,4795,0
9531,4795,4709,0
9514,4709,4726,0
9503,4726,4737,0
9446,4737,4794,0
9470,4794,4770,0
9636,4770,4604,0
9307,4604,4933,0
9565,4933,4675,0
