Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,0
18,18,1,0
123,113,8,0
914,851,60,0
5282,4830,462,0
11132,8512,2662,0
8658,3108,5582,0
9930,5582,4310,0
9322,4310,4918,0
9674,4918,4566,0
9415,4566,4825,0
9502,4825,4738,0
9437,4738,4803,0
9493,4803,4747,0
9488,4747,4752,0
9494,4752,4746,0
9446,4746,4794,0
9450,4794,4790,0
9576,4790,4664,0
9447,4664,4793,0
9556,4793,4684,0
9526,4684,4714,0
9416,4714,4824,0
9570,4824,4670,0
9482,4670,4758,0
9549,4758,4691,0
9467,4691,4773,0
9401,4773,4839,0
9478,4839,4762,0
9549,4762,4691,0
9532,4691,4708,0
9553,4708,4687,0
9481,4687,4759,0
9461,4759,4779,0
9507,4779,4733,0
9416,4733,4824,0
9579,4824,4661,0
9487,4661,4753,0
9415,4753,4825,0
9548,4825,4692,0
9418,4692,4822,0
9608,4822,4632,0
9415,4632,4825,0
9542,4825,4698,0
9425,4698,4815,0
9485,4815,4755,0
9429,4755,4811,0
9500,4811,4740,0
9433,4740,4807,0
9473,4807,4767,0
9453,4767,4787,0
9530,4787,4710,0
9463,4710,4777,0
9498,4777,4742,0
9437,4742,4803,0
9454,4803,4786,0
9457,4786,4783,0
9554,4783,4686,0
9460,4686,4780,0
9482,4780,4758,0
9481,4758,4759,0
9530,4759,4710,0
9477,4710,4763,0
9548,4763,4692,0
9457,4692,4783,0
9524,4783,4716,0
9459,4716,4781,0
9447,4781,4793,0
9537,4793,4703,0
9572,4703,4668,0
9496,4668,4744,0
9493,4744,4747,0
9546,4747,4694,0
9457,4694,4783,0
9507,4783,4733,0
9488,4733,4752,0
9438,4752,4802,0
9583,4802,4657,0
9491,4657,4749,0
9443,4749,4797,0
9530,4797,4710,0
9508,4710,4732,0
9467,4732,4773,0
9418,4773,4822,0
9614,4822,4626,0
9474,4626,4766,0
9487,4766,4753,0
9578,4753,4662,0
9506,4662,4734,0
9502,4734,4738,0
9498,4738,4742,0
9457,4742,4783,0
9531,4783,4709,0
9493,4709,4747,0
9506,4747,4734,0
9533,4734,4707,0
9399,4707,4841,0
9542,4841,4698,0
9425,4698,4815,0
9530,4815,4710,0
9421,4710,4819,0
9553,4819,4687,0
9465,4687,4775,0
9556,4775,4684,0
9490,4684,4750,0
9433,4750,4807,0
9528,4807,4712,0
9565,4712,4675,0
9438,4675,4802,0
9467,4802,4773,0
9564,4773,4676,0
9450,4676,4790,0
9465,4790,4775,0
9479,4775,4761,0
9497,4761,4743,0
9430,4743,4810,0
9417,4810,4823,0
9543,4823,4697,0
9478,4697,4762,0
9551,4762,4689,0
9430,4689,4810,0
9516,4810,4724,0
9466,4724,4774,0
9446,4774,4794,0
9458,4794,4782,0
9565,4782,4675,0
9403,4675,4837,0
9582,4837,4658,0
9385,4658,4855,0
9582,4855,4658,0
9480,4658,4760,0
9537,4760,4703,0
9474,4703,4766,0
9436,4766,4804,0
9505,4804,4735,0
9478,4735,4762,0
9562,4762,4678,0
9447,4678,4793,0
9530,4793,4710,0
9445,4710,4795,0
9553,4795,4687,0
9487,4687,4753,0
9535,4753,4705,0
9499,4705,4741,0
9469,4741,4771,0
9511,4771,4729,0
9399,4729,4841,0
9552,4841,4688,0
9462,4688,4778,0
9543,4778,4697,0
9512,4697,4728,0
9470,4728,4770,0
9486,4770,4754,0
9481,4754,4759,0
9421,4759,4819,0
9545,4819,4695,0
9482,4695,4758,0
9443,4758,4797,0
9593,4797,4647,0
9462,4647,4778,0
9408,4778,4832,0
9422,4832,4818,0
9527,4818,4713,0
9392,4713,4848,0
9569,4848,4671,0
9590,4671,4650,0
9403,4650,4837,0
9576,4837,4664,0
9438,4664,4802,0
9534,4802,4706,0
9499,4706,4741,0
9511,4741,4729,0
9533,4729,4707,0
9406,4707,4834,0
9632,4834,4608,0
9478,4608,4762,0
9445,4762,4795,0
9549,4795,4691,0
9499,4691,4741,0
9479,4741,4761,0
9422,4761,4818,0
