Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
28,27,0,1424
51,40,17,1424
112,86,25,1424
176,124,60,1424
326,236,86,1424
541,371,156,1424
912,629,258,1424
1505,1023,430,1424
2190,1442,757,1424
2897,1806,1099,1424
3523,2125,1499,1424
4198,2419,1744,1424
4658,2595,2135,1424
4866,2589,2381,1424
5133,2708,2441,1424
5286,2700,2547,1424
5447,2719,2558,1424
5423,2725,2749,1424
5380,2709,2752,1424
5466,2758,2672,1424
5513,2744,2697,1424
5532,2769,2750,1424
5608,2748,2672,1424
5523,2698,2783,1424
5517,2802,2808,1424
5464,2772,2825,1424
5456,2761,2769,1424
5513,2828,2771,1424
5509,2760,2764,1424
5499,2780,2790,1424
5369,2658,2788,1424
5390,2734,2713,1424
5550,2821,2661,1424
5458,2722,2814,1424
5537,2771,2692,1424
5456,2685,2766,1424
5542,2811,2725,1424
5350,2639,2831,1424
5390,2771,2731,1424
5437,2749,2702,1424
5487,2796,2746,1424
5529,2784,2742,1424
5528,2741,2742,1424
5393,2696,2831,1424
5499,2792,2686,1424
5487,2712,2724,1424
5494,2766,2759,1424
5447,2689,2736,1424
5440,2694,2701,1424
5563,2846,2723,1424
5436,2702,2829,1424
5478,2799,2757,1424
5489,2776,2765,1424
5467,2745,2767,1424
5399,2671,2739,1424
5548,2789,2640,1424
5514,2743,2777,1424
5539,2784,2759,1424
5488,2717,2768,1424
5488,2728,2728,1424
5519,2765,2734,1424
5477,2694,2736,1424
5520,2772,2729,1424
5514,2729,2735,1424
5500,2767,2781,1424
5613,2767,2654,1424
5568,2767,2812,1424
5497,2687,2758,1424
5518,2749,2728,1424
5463,2735,2790,1424
5479,2807,2791,1424
5543,2781,2717,1424
5489,2715,2769,1424
5507,2751,2733,1424
5528,2736,2715,1424
5470,2718,2776,1424
5369,2703,2804,1424
5534,2838,2673,1424
5504,2709,2739,1424
5465,2728,2767,1424
5551,2797,2711,1424
5525,2741,2767,1424
5454,2730,2801,1424
5456,2776,2774,1424
5502,2758,2712,1424
5552,2796,2746,1424
5629,2816,2739,1424
5635,2765,2759,1424
5556,2762,2841,1424
5549,2779,2786,1424
5494,2801,2856,1424
5570,2763,2687,1424
5524,2716,2762,1424
5562,2791,2753,1424
5555,2787,2794,1424
5582,2762,2735,1424
5491,2692,2783,1424
5515,2789,2765,1424
5520,2738,2733,1424
5637,2841,2724,1424
5517,2711,2831,1424
5569,2823,2771,1424
5509,2761,2821,1424
5496,2744,2757,1424
5548,2791,2739,1424
5488,2716,2776,1424
5443,2776,2821,1424
5464,2740,2719,1424
5582,2815,2697,1424
5596,2734,2720,1424
5518,2680,2758,1424
5445,2692,2765,1424
5483,2760,2722,1424
5516,2759,2726,1424
5583,2772,2705,1424
5623,2761,2721,1424
5564,2727,2786,1424
5549,2794,2809,1424
5523,2779,2805,1424
5576,2771,2718,1424
5582,2769,2763,1424
5546,2789,2825,1424
5532,2785,2799,1424
5538,2760,2754,1424
5557,2786,2767,1424
5570,2734,2721,1424
5477,2698,2791,1424
5505,2801,2773,1424
5585,2780,2700,1424
5474,2665,2776,1424
5491,2763,2746,1424
5435,2694,2750,1424
5408,2756,2783,1424
5428,2706,2686,1424
5439,2745,2734,1424
5491,2778,2726,1424
5523,2780,2748,1424
5458,2701,2766,1424
5579,2819,2698,1424
5564,2785,2800,1424
5505,2686,2745,1424
5500,2712,2717,1424
5566,2744,2678,1424
5496,2697,2767,1424
5530,2763,2729,1424
5500,2752,2782,1424
5507,2767,2760,1424
5572,2767,2702,1424
5508,2745,2809,1424
5487,2719,2740,1424
5561,2777,2703,1424
5499,2752,2814,1424
5537,2765,2727,1424
5567,2766,2736,1424
5577,2780,2770,1424
5559,2741,2759,1424
5505,2709,2763,1424
5527,2773,2751,1424
5528,2747,2746,1424
5529,2752,2751,1424
5510,2726,2745,1424
5421,2698,2787,1424
5408,2780,2793,1424
5420,2752,2740,1424
5465,2813,2768,1424
5598,2842,2709,1424
5519,2699,2778,1424
5537,2804,2786,1424
5516,2788,2809,1424
5506,2711,2721,1424
5446,2744,2804,1424
5603,2859,2702,1424
5535,2687,2755,1424
5591,2719,2663,1424
5551,2757,2797,1424
5448,2674,2777,1424
5476,2763,2735,1424
5488,2707,2695,1424
5564,2751,2675,1424
5510,2714,2768,1424
