Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
19,19,1,1425
69,60,10,1435
506,473,36,1471
2200,1941,247,1718
8076,6982,1106,2824
7353,3317,4040,6864
3633,24,3744,10608
1805,0,1828,12436
866,0,939,13375
427,0,439,13814
201,0,226,14040
96,0,105,14145
48,0,48,14193
29,0,19,14212
18,0,11,14223
11,0,7,14230
2,0,9,14239
0,0,2,14241
