Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1430
18,18,1,1431
67,59,10,1441
457,421,31,1472
2615,2407,249,1721
8539,7209,1285,3006
6932,2692,4299,7305
3503,4,3433,10738
1760,0,1743,12481
864,0,896,13377
408,0,456,13833
199,0,209,14042
96,0,103,14145
50,0,46,14191
26,0,24,14215
10,0,16,14231
1,0,9,14240
1,0,0,14240
1,0,0,14240
1,0,0,14240
1,0,0,14240
1,0,0,14240
1,0,0,14240
1,0,0,14240
1,0,0,14240
0,0,1,14241
