Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
17,16,0,1424
102,91,6,1424
725,672,49,1424
4301,3958,382,1424
11062,8947,2186,1424
8698,3179,5543,1424
9871,5542,4369,1424
9334,4369,4906,1424
9644,4906,4596,1424
9377,4596,4863,1424
9546,4863,4694,1424
9510,4694,4730,1424
9533,4730,4707,1424
9440,4707,4800,1424
9449,4800,4791,1424
9590,4791,4650,1424
9456,4650,4784,1424
9465,4784,4775,1424
9420,4775,4820,1424
9507,4820,4733,1424
9501,4733,4739,1424
9521,4739,4719,1424
9479,4719,4761,1424
9567,4761,4673,1424
9410,4673,4830,1424
9518,4830,4722,1424
9461,4722,4779,1424
9598,4779,4642,1424
9498,4642,4742,1424
9534,4742,4706,1424
9541,4706,4699,1424
9484,4699,4756,1424
9537,4756,4703,1424
9397,4703,4843,1424
9508,4843,4732,1424
9406,4732,4834,1424
9492,4834,4748,1424
9434,4748,4806,1424
9542,4806,4698,1424
9458,4698,4782,1424
9449,4782,4791,1424
9494,4791,4746,1424
9578,4746,4662,1424
9433,4662,4807,1424
9481,4807,4759,1424
9465,4759,4775,1424
9560,4775,4680,1424
9494,4680,4746,1424
9520,4746,4720,1424
9494,4720,4746,1424
9447,4746,4793,1424
9464,4793,4776,1424
9550,4776,4690,1424
9450,4690,4790,1424
9495,4790,4745,1424
9419,4745,4821,1424
9582,4821,4658,1424
9419,4658,4821,1424
9526,4821,4714,1424
9521,4714,4719,1424
9431,4719,4809,1424
9403,4809,4837,1424
9518,4837,4722,1424
9546,4722,4694,1424
9535,4694,4705,1424
9450,4705,4790,1424
9481,4790,4759,1424
9506,4759,4734,1424
9538,4734,4702,1424
9542,4702,4698,1424
9530,4698,4710,1424
9420,4710,4820,1424
9568,4820,4672,1424
9451,4672,4789,1424
9554,4789,4686,1424
9528,4686,4712,1424
9554,4712,4686,1424
9459,4686,4781,1424
9568,4781,4672,1424
9437,4672,4803,1424
9512,4803,4728,1424
9555,4728,4685,1424
9545,4685,4695,1424
9491,4695,4749,1424
9469,4749,4771,1424
9516,4771,4724,1424
9576,4724,4664,1424
9453,4664,4787,1424
9523,4787,4717,1424
9491,4717,4749,1424
9531,4749,4709,1424
9363,4709,4877,1424
9600,4877,4640,1424
9353,4640,4887,1424
9613,4887,4627,1424
9309,4627,4931,1424
9606,4931,4634,1424
9380,4634,4860,1424
9604,4860,4636,1424
9441,4636,4799,1424
9500,4799,4740,1424
9504,4740,4736,1424
9462,4736,4778,1424
9569,4778,4671,1424
9443,4671,4797,1424
9493,4797,4747,1424
9525,4747,4715,1424
9438,4715,4802,1424
9412,4802,4828,1424
9533,4828,4707,1424
9522,4707,4718,1424
9460,4718,4780,1424
9483,4780,4757,1424
9452,4757,4788,1424
9580,4788,4660,1424
9412,4660,4828,1424
9591,4828,4649,1424
9437,4649,4803,1424
9448,4803,4792,1424
9505,4792,4735,1424
9482,4735,4758,1424
9441,4758,4799,1424
9515,4799,4725,1424
9492,4725,4748,1424
9479,4748,4761,1424
9488,4761,4752,1424
9448,4752,4792,1424
9460,4792,4780,1424
9546,4780,4694,1424
9387,4694,4853,1424
9509,4853,4731,1424
9444,4731,4796,1424
9401,4796,4839,1424
9529,4839,4711,1424
9493,4711,4747,1424
9462,4747,4778,1424
9462,4778,4778,1424
9438,4778,4802,1424
9493,4802,4747,1424
9502,4747,4738,1424
9517,4738,4723,1424
9487,4723,4753,1424
9546,4753,4694,1424
9384,4694,4856,1424
9607,4856,4633,1424
9412,4633,4828,1424
9544,4828,4696,1424
9579,4696,4661,1424
9519,4661,4721,1424
9584,4721,4656,1424
9498,4656,4742,1424
9497,4742,4743,1424
9516,4743,4724,1424
9421,4724,4819,1424
9511,4819,4729,1424
9461,4729,4779,1424
9551,4779,4689,1424
9454,4689,4786,1424
9427,4786,4813,1424
9541,4813,4699,1424
9493,4699,4747,1424
9548,4747,4692,1424
9372,4692,4868,1424
9500,4868,4740,1424
9345,4740,4895,1424
9581,4895,4659,1424
9408,4659,4832,1424
9534,4832,4706,1424
9461,4706,4779,1424
9582,4779,4658,1424
9430,4658,4810,1424
9558,4810,4682,1424
9447,4682,4793,1424
9532,4793,4708,1424
9452,4708,4788,1424
9453,4788,4787,1424
9485,4787,4755,1424
9434,4755,4806,1424
9479,4806,4761,1424
9522,4761,4718,1424
