Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
22,21,0,1424
93,82,11,1424
986,944,51,1424
4791,4285,480,1424
11371,8975,2395,1424
8604,2869,5636,1424
9919,5636,4321,1424
9253,4321,4987,1424
9534,4987,4706,1424
9468,4706,4772,1424
9455,4772,4785,1424
9511,4785,4729,1424
9510,4729,4730,1424
9476,4730,4764,1424
9502,4764,4738,1424
9508,4738,4732,1424
9432,4732,4808,1424
9550,4808,4690,1424
9498,4690,4742,1424
9509,4742,4731,1424
9487,4731,4753,1424
9553,4753,4687,1424
9494,4687,4746,1424
9493,4746,4747,1424
9461,4747,4779,1424
9464,4779,4776,1424
9584,4776,4656,1424
9463,4656,4777,1424
9475,4777,4765,1424
9467,4765,4773,1424
9425,4773,4815,1424
9602,4815,4638,1424
9449,4638,4791,1424
9578,4791,4662,1424
9428,4662,4812,1424
9545,4812,4695,1424
9369,4695,4871,1424
9589,4871,4651,1424
9391,4651,4849,1424
9511,4849,4729,1424
9475,4729,4765,1424
9493,4765,4747,1424
9552,4747,4688,1424
9480,4688,4760,1424
9420,4760,4820,1424
9540,4820,4700,1424
9427,4700,4813,1424
9509,4813,4731,1424
9471,4731,4769,1424
9562,4769,4678,1424
9519,4678,4721,1424
9476,4721,4764,1424
9443,4764,4797,1424
9455,4797,4785,1424
9533,4785,4707,1424
9428,4707,4812,1424
9470,4812,4770,1424
9441,4770,4799,1424
9564,4799,4676,1424
9386,4676,4854,1424
9533,4854,4707,1424
9487,4707,4753,1424
9429,4753,4811,1424
9477,4811,4763,1424
9469,4763,4771,1424
9542,4771,4698,1424
9509,4698,4731,1424
9427,4731,4813,1424
9530,4813,4710,1424
9469,4710,4771,1424
9448,4771,4792,1424
9563,4792,4677,1424
9423,4677,4817,1424
9438,4817,4802,1424
9559,4802,4681,1424
9477,4681,4763,1424
9514,4763,4726,1424
9521,4726,4719,1424
9512,4719,4728,1424
9490,4728,4750,1424
9527,4750,4713,1424
9472,4713,4768,1424
9500,4768,4740,1424
9487,4740,4753,1424
9460,4753,4780,1424
9567,4780,4673,1424
9489,4673,4751,1424
9497,4751,4743,1424
9475,4743,4765,1424
9556,4765,4684,1424
9457,4684,4783,1424
9541,4783,4699,1424
9496,4699,4744,1424
9529,4744,4711,1424
9478,4711,4762,1424
9533,4762,4707,1424
9498,4707,4742,1424
9435,4742,4805,1424
9579,4805,4661,1424
9524,4661,4716,1424
9372,4716,4868,1424
9549,4868,4691,1424
9458,4691,4782,1424
9475,4782,4765,1424
9537,4765,4703,1424
9431,4703,4809,1424
9451,4809,4789,1424
9555,4789,4685,1424
9402,4685,4838,1424
9511,4838,4729,1424
9498,4729,4742,1424
9525,4742,4715,1424
9454,4715,4786,1424
9451,4786,4789,1424
9443,4789,4797,1424
9480,4797,4760,1424
9565,4760,4675,1424
9488,4675,4752,1424
9432,4752,4808,1424
9617,4808,4623,1424
9439,4623,4801,1424
9481,4801,4759,1424
9504,4759,4736,1424
9539,4736,4701,1424
9485,4701,4755,1424
9463,4755,4777,1424
9531,4777,4709,1424
9561,4709,4679,1424
9412,4679,4828,1424
9510,4828,4730,1424
9501,4730,4739,1424
9491,4739,4749,1424
9566,4749,4674,1424
9452,4674,4788,1424
9487,4788,4753,1424
9498,4753,4742,1424
9516,4742,4724,1424
9509,4724,4731,1424
9452,4731,4788,1424
9495,4788,4745,1424
9448,4745,4792,1424
9540,4792,4700,1424
9405,4700,4835,1424
9491,4835,4749,1424
9462,4749,4778,1424
9612,4778,4628,1424
9435,4628,4805,1424
9601,4805,4639,1424
9356,4639,4884,1424
9522,4884,4718,1424
9414,4718,4826,1424
9465,4826,4775,1424
9539,4775,4701,1424
9497,4701,4743,1424
9521,4743,4719,1424
9458,4719,4782,1424
9520,4782,4720,1424
9408,4720,4832,1424
9547,4832,4693,1424
9538,4693,4702,1424
9434,4702,4806,1424
9505,4806,4735,1424
9450,4735,4790,1424
9521,4790,4719,1424
9446,4719,4794,1424
9453,4794,4787,1424
9551,4787,4689,1424
9558,4689,4682,1424
9486,4682,4754,1424
9518,4754,4722,1424
9514,4722,4726,1424
9471,4726,4769,1424
9452,4769,4788,1424
9486,4788,4754,1424
9482,4754,4758,1424
9523,4758,4717,1424
9479,4717,4761,1424
9471,4761,4769,1424
9449,4769,4791,1424
9529,4791,4711,1424
