Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
22,22,1,1425
125,121,18,1443
721,651,55,1498
3893,3541,369,1867
9395,7463,1961,3828
5676,1018,4737,8565
2758,0,2918,11483
1416,0,1342,12825
714,0,702,13527
352,0,362,13889
196,0,156,14045
90,0,106,14151
44,0,46,14197
26,0,18,14215
11,0,15,14230
4,0,7,14237
1,0,3,14240
0,0,1,14241
