Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
20,19,0,1424
64,53,9,1424
433,404,35,1424
2359,2143,217,1424
8299,7099,1159,1424
8594,4507,4212,1424
8513,4222,4303,1424
8602,4303,4214,1424
8475,4214,4341,1424
8584,4341,4232,1424
8587,4232,4229,1424
8497,4229,4319,1424
8451,4319,4365,1424
8625,4365,4191,1424
8454,4191,4362,1424
8558,4362,4258,1424
8594,4258,4222,1424
8599,4222,4217,1424
8557,4217,4259,1424
8460,4259,4356,1424
8508,4356,4308,1424
8565,4308,4251,1424
8585,4251,4231,1424
8523,4231,4293,1424
8616,4293,4200,1424
8634,4200,4182,1424
8502,4182,4314,1424
8515,4314,4301,1424
8655,4301,4161,1424
8469,4161,4347,1424
8571,4347,4245,1424
8549,4245,4267,1424
8498,4267,4318,1424
8501,4318,4315,1424
8532,4315,4284,1424
8503,4284,4313,1424
8559,4313,4257,1424
8523,4257,4293,1424
8538,4293,4278,1424
8556,4278,4260,1424
8511,4260,4305,1424
8577,4305,4239,1424
8528,4239,4288,1424
8531,4288,4285,1424
8571,4285,4245,1424
8543,4245,4273,1424
8515,4273,4301,1424
8551,4301,4265,1424
8631,4265,4185,1424
8468,4185,4348,1424
8652,4348,4164,1424
8408,4164,4408,1424
8670,4408,4146,1424
8438,4146,4378,1424
8648,4378,4168,1424
8515,4168,4301,1424
8565,4301,4251,1424
8523,4251,4293,1424
8512,4293,4304,1424
8568,4304,4248,1424
8579,4248,4237,1424
8571,4237,4245,1424
8524,4245,4292,1424
8555,4292,4261,1424
8595,4261,4221,1424
8553,4221,4263,1424
8500,4263,4316,1424
8530,4316,4286,1424
8579,4286,4237,1424
8490,4237,4326,1424
8529,4326,4287,1424
8539,4287,4277,1424
8528,4277,4288,1424
8495,4288,4321,1424
8511,4321,4305,1424
8622,4305,4194,1424
8442,4194,4374,1424
8662,4374,4154,1424
8419,4154,4397,1424
8486,4397,4330,1424
8601,4330,4215,1424
8559,4215,4257,1424
8465,4257,4351,1424
8512,4351,4304,1424
8601,4304,4215,1424
8511,4215,4305,1424
8582,4305,4234,1424
8542,4234,4274,1424
8588,4274,4228,1424
8514,4228,4302,1424
8518,4302,4298,1424
8576,4298,4240,1424
8455,4240,4361,1424
8609,4361,4207,1424
8511,4207,4305,1424
8564,4305,4252,1424
8460,4252,4356,1424
8577,4356,4239,1424
8542,4239,4274,1424
8605,4274,4211,1424
8424,4211,4392,1424
8574,4392,4242,1424
8521,4242,4295,1424
8582,4295,4234,1424
8559,4234,4257,1424
8516,4257,4300,1424
8541,4300,4275,1424
8564,4275,4252,1424
8643,4252,4173,1424
8520,4173,4296,1424
8548,4296,4268,1424
8507,4268,4309,1424
8580,4309,4236,1424
8588,4236,4228,1424
8498,4228,4318,1424
8610,4318,4206,1424
8553,4206,4263,1424
8528,4263,4288,1424
8582,4288,4234,1424
8538,4234,4278,1424
8545,4278,4271,1424
8564,4271,4252,1424
8515,4252,4301,1424
8508,4301,4308,1424
8557,4308,4259,1424
8516,4259,4300,1424
8511,4300,4305,1424
8565,4305,4251,1424
8539,4251,4277,1424
8542,4277,4274,1424
8522,4274,4294,1424
8451,4294,4365,1424
8570,4365,4246,1424
8543,4246,4273,1424
8565,4273,4251,1424
8555,4251,4261,1424
8589,4261,4227,1424
8394,4227,4422,1424
8681,4422,4135,1424
8419,4135,4397,1424
8547,4397,4269,1424
8534,4269,4282,1424
8522,4282,4294,1424
8616,4294,4200,1424
8468,4200,4348,1424
8547,4348,4269,1424
8543,4269,4273,1424
8547,4273,4269,1424
8633,4269,4183,1424
8505,4183,4311,1424
8487,4310,4328,1424
8617,4329,4199,1424
8551,4199,4265,1424
8589,4265,4227,1424
8463,4227,4353,1424
8598,4353,4218,1424
8487,4218,4329,1424
8609,4329,4207,1424
8583,4207,4233,1424
8429,4233,4387,1424
8684,4387,4132,1424
8587,4132,4229,1424
8553,4229,4263,1424
8540,4263,4276,1424
8519,4276,4297,1424
8571,4297,4245,1424
8643,4245,4173,1424
8590,4173,4226,1424
8444,4226,4372,1424
8488,4372,4328,1424
8547,4328,4269,1424
8600,4269,4216,1424
8530,4216,4286,1424
8572,4286,4244,1424
8475,4244,4341,1424
8620,4341,4196,1424
8481,4196,4335,1424
8600,4335,4216,1424
8468,4216,4348,1424
8597,4348,4219,1424
