Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
23,23,1,1424
133,119,9,1424
1005,944,72,1424
4550,4067,522,1424
10004,7756,2302,1424
7805,2812,5011,1424
8845,5011,3971,1424
8386,3971,4430,1424
8586,4430,4230,1424
8494,4230,4322,1424
8471,4322,4345,1424
8575,4345,4241,1424
8552,4241,4264,1424
8573,4264,4243,1424
8541,4243,4275,1424
8471,4275,4345,1424
8620,4345,4196,1424
8472,4196,4344,1424
8538,4344,4278,1424
8587,4278,4229,1424
8506,4229,4310,1424
8514,4310,4302,1424
8532,4302,4284,1424
8532,4284,4284,1424
8519,4284,4297,1424
8573,4297,4243,1424
8488,4243,4328,1424
8599,4328,4217,1424
8530,4217,4286,1424
8531,4286,4285,1424
8481,4285,4335,1424
8593,4335,4223,1424
8477,4223,4339,1424
8622,4339,4194,1424
8516,4194,4300,1424
8620,4300,4196,1424
8527,4196,4289,1424
8545,4289,4271,1424
8530,4271,4286,1424
8474,4286,4342,1424
8657,4342,4159,1424
8513,4159,4303,1424
8569,4303,4247,1424
8578,4247,4238,1424
8543,4238,4273,1424
8506,4273,4310,1424
8496,4310,4320,1424
8613,4320,4203,1424
8463,4203,4353,1424
8536,4353,4280,1424
8588,4280,4228,1424
8578,4228,4238,1424
8441,4238,4375,1424
8549,4375,4267,1424
8411,4267,4405,1424
8613,4405,4203,1424
8490,4203,4326,1424
8548,4326,4268,1424
8553,4268,4263,1424
8540,4263,4276,1424
8527,4276,4289,1424
8449,4289,4367,1424
8589,4367,4227,1424
8577,4227,4239,1424
8506,4239,4310,1424
8513,4310,4303,1424
8601,4303,4215,1424
8509,4215,4307,1424
8516,4307,4300,1424
8528,4300,4288,1424
8634,4288,4182,1424
8546,4182,4270,1424
8541,4270,4275,1424
8610,4275,4206,1424
8616,4206,4200,1424
8462,4200,4354,1424
8681,4354,4135,1424
8488,4135,4328,1424
8527,4328,4289,1424
8542,4289,4274,1424
8496,4274,4320,1424
8616,4320,4200,1424
8501,4200,4315,1424
8527,4315,4289,1424
8555,4289,4261,1424
8606,4261,4210,1424
8537,4210,4279,1424
8625,4279,4191,1424
8529,4191,4287,1424
8551,4287,4265,1424
8577,4265,4239,1424
8580,4239,4236,1424
8548,4236,4268,1424
8599,4268,4217,1424
8572,4217,4244,1424
8482,4244,4334,1424
8552,4334,4264,1424
8543,4264,4273,1424
8495,4273,4321,1424
8613,4321,4203,1424
8524,4203,4292,1424
8438,4292,4378,1424
8631,4378,4185,1424
8518,4185,4298,1424
8537,4298,4279,1424
8586,4279,4230,1424
8521,4230,4295,1424
8594,4295,4222,1424
8507,4222,4309,1424
8575,4309,4241,1424
8513,4241,4303,1424
8555,4303,4261,1424
8501,4261,4315,1424
8584,4315,4232,1424
8559,4232,4257,1424
8504,4257,4312,1424
8567,4312,4249,1424
8540,4249,4276,1424
8534,4276,4282,1424
8561,4282,4255,1424
8571,4255,4245,1424
8475,4245,4341,1424
8535,4341,4281,1424
8578,4281,4238,1424
8609,4238,4207,1424
8532,4207,4284,1424
8639,4284,4177,1424
8548,4177,4268,1424
8552,4268,4264,1424
8558,4264,4258,1424
8481,4258,4335,1424
8657,4335,4159,1424
8497,4159,4319,1424
8597,4319,4219,1424
8503,4219,4313,1424
8528,4313,4288,1424
8613,4288,4203,1424
8487,4203,4329,1424
8596,4329,4220,1424
8527,4220,4289,1424
8491,4289,4325,1424
8577,4325,4239,1424
8554,4239,4262,1424
8538,4262,4278,1424
8625,4278,4191,1424
8423,4191,4393,1424
8674,4393,4142,1424
8531,4142,4285,1424
8599,4285,4217,1424
8567,4217,4249,1424
8523,4249,4293,1424
8423,4293,4393,1424
8535,4393,4281,1424
8502,4281,4314,1424
8551,4314,4265,1424
8497,4265,4319,1424
8600,4319,4216,1424
8574,4216,4242,1424
8526,4242,4290,1424
8608,4290,4208,1424
8517,4208,4299,1424
8517,4299,4299,1424
8556,4299,4260,1424
8578,4260,4238,1424
8479,4238,4337,1424
8624,4337,4192,1424
8532,4192,4284,1424
8550,4284,4266,1424
8495,4266,4321,1424
8586,4321,4230,1424
8476,4230,4340,1424
8616,4340,4200,1424
8509,4200,4307,1424
8566,4307,4250,1424
8603,4250,4213,1424
8505,4213,4311,1424
8472,4311,4344,1424
8506,4344,4310,1424
8506,4310,4310,1424
8524,4310,4292,1424
