Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,0
18,18,1,1
154,145,9,10
846,776,84,94
6139,5708,415,509
10278,7209,3070,3579
5514,384,5148,8727
2736,0,2778,11505
1367,0,1369,12874
676,0,691,13565
310,0,366,13931
140,0,170,14101
81,0,59,14160
40,0,41,14201
20,0,20,14221
9,0,11,14232
5,0,4,14236
1,0,4,14240
1,0,0,14240
0,0,1,14241
