Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
20,19,0,1424
118,105,7,1431
796,734,56,1487
4263,3887,420,1907
9420,7302,2145,4052
5348,769,4841,8893
2650,0,2698,11591
1316,0,1334,12925
678,0,638,13563
324,0,354,13917
165,0,159,14076
94,0,71,14147
53,0,41,14188
24,0,29,14217
16,0,8,14225
10,0,6,14231
1,0,9,14240
0,0,1,14241
