Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
54,54,1,1425
2345,2321,30,1455
11572,10432,1205,2660
5867,4,5709,8369
2947,0,2920,11289
1452,0,1495,12784
753,0,699,13483
388,0,365,13848
179,0,209,14057
97,0,82,14139
48,0,49,14188
24,0,24,14212
13,0,11,14223
5,0,8,14231
3,0,2,14233
2,0,1,14234
1,0,1,14235
0,0,1,14236
