Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,0
153,153,1,1
558,480,75,76
2194,1916,280,356
4624,3504,1074,1430
5788,3551,2387,3817
4972,2046,2862,6679
3260,866,2578,9257
1935,325,1650,10907
1105,143,973,11880
570,36,571,12451
295,15,290,12741
153,4,146,12887
74,0,79,12966
35,1,40,13006
20,0,15,13021
8,0,12,13033
4,0,4,13037
2,0,2,13039
1,0,1,13040
0,0,1,13041
