Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,0
51,51,1,0
400,370,21,0
1551,1359,208,0
3998,3224,777,0
6636,4638,2000,0
7784,4464,3316,0
8021,4136,3899,0
8135,4119,4005,0
8182,4036,3989,0
8120,4036,4098,0
7959,3881,4042,0
8078,4083,3964,0
8047,3974,4005,0
7998,4011,4060,0
8049,4048,3997,0
8000,3986,4035,0
8072,4083,4011,0
8075,4022,4019,0
8056,4082,4101,0
8147,4049,3958,0
8094,3993,4046,0
8071,4052,4075,0
8079,4005,3997,0
8146,4110,4043,0
8027,3971,4090,0
8051,4102,4078,0
8066,4029,4014,0
8018,3962,4010,0
8102,4095,4011,0
8140,4047,4009,0
8079,4078,4139,0
8129,4118,4068,0
8002,3983,4110,0
7964,4046,4084,0
8102,4157,4019,0
8069,4008,4041,0
8108,4047,4008,0
8017,3973,4064,0
8120,4134,4031,0
8000,3949,4069,0
8034,4051,4017,0
8131,4090,3993,0
8157,4041,4015,0
8114,4004,4047,0
8171,4105,4048,0
8079,3986,4078,0
8077,3975,3977,0
8134,4100,4043,0
8058,3967,4043,0
8073,4126,4111,0
8171,4084,3986,0
8080,3993,4084,0
8236,4093,3937,0
8056,3967,4147,0
8049,4022,4029,0
8036,4023,4036,0
8066,4016,3986,0
8113,4057,4010,0
8164,4078,4027,0
8075,4033,4122,0
8090,4079,4064,0
7974,4005,4121,0
8207,4189,3956,0
7988,3938,4157,0
8059,4084,4013,0
8147,4076,3988,0
8058,4083,4172,0
7933,3951,4076,0
8205,4204,3932,0
8038,3911,4078,0
8117,4142,4063,0
7962,3950,4105,0
8031,4112,4043,0
8069,4041,4003,0
8048,4042,4063,0
7982,4039,4105,0
7997,4085,4070,0
8110,4078,3965,0
8021,4002,4091,0
8115,4076,3982,0
8029,4011,4097,0
8051,4066,4044,0
8028,4008,4031,0
8076,4039,3991,0
8020,4033,4089,0
8044,4023,3999,0
8163,4068,3949,0
8115,3987,4035,0
7994,3937,4058,0
8055,4099,4038,0
7943,3977,4089,0
8112,4132,3963,0
8123,4043,4032,0
7996,3953,4080,0
8093,4101,4004,0
8099,3961,3955,0
8156,4059,4002,0
8027,3995,4124,0
8057,4067,4037,0
8126,4096,4027,0
8073,4000,4053,0
8104,4068,4037,0
8071,4014,4047,0
7963,3977,4085,0
8088,4089,3964,0
8069,4070,4089,0
8155,4017,3931,0
8117,4014,4052,0
8128,4146,4135,0
8029,4021,4120,0
7961,3996,4064,0
7984,4056,4033,0
8093,4095,3986,0
8119,4079,4053,0
8138,4060,4041,0
7982,3884,4040,0
8095,4137,4024,0
8052,3992,4035,0
8189,4095,3958,0
7999,3888,4078,0
8131,4063,3931,0
8122,3986,3995,0
8089,4060,4093,0
8071,3999,4017,0
8036,4053,4088,0
8043,4017,4010,0
8122,4057,3978,0
8038,3994,4078,0
7971,3990,4057,0
8015,4083,4039,0
8094,4072,3993,0
8101,4044,4037,0
8032,3991,4060,0
8016,4053,4069,0
8161,4066,3921,0
8139,4038,4060,0
8135,4042,4046,0
8181,4122,4076,0
8037,3984,4128,0
8014,4022,4045,0
7960,4031,4085,0
8067,4100,3993,0
8170,4070,3967,0
8025,3964,4109,0
8066,4053,4012,0
8171,4059,3954,0
8123,4022,4070,0
7993,3979,4109,0
8166,4155,3982,0
8010,3923,4079,0
8054,4095,4051,0
8145,4080,3989,0
8222,4069,3992,0
8132,4007,4097,0
8115,4001,4018,0
8010,4025,4130,0
7924,3980,4066,0
8053,4151,4022,0
8073,4078,4058,0
8111,4060,4022,0
8032,4006,4085,0
8151,4097,3978,0
7999,4007,4159,0
8048,4095,4046,0
8124,4094,4018,0
8106,4045,4063,0
8076,4013,4043,0
8111,4089,4054,0
8114,4067,4064,0
7913,3949,4150,0
8091,4110,3932,0
8033,4006,4064,0
8064,4045,4014,0
8064,4021,4021,0
8061,4076,4079,0
8145,4131,4047,0
8123,4027,4049,0
8029,4004,4098,0
8106,4052,3975,0
8156,4035,3985,0
