Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1430
21,21,1,1431
89,78,10,1441
691,656,54,1495
3315,2976,352,1847
9187,7568,1696,3543
6189,1511,4509,8052
3015,0,3174,11226
1503,0,1512,12738
752,0,751,13489
384,0,368,13857
193,0,191,14048
108,0,85,14133
52,0,56,14189
24,0,28,14217
13,0,11,14228
7,0,6,14234
4,0,3,14237
2,0,2,14239
1,0,1,14240
1,0,0,14240
1,0,0,14240
0,0,1,14241
