Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
8,8,1,1424
39,35,4,1428
103,82,18,1446
398,351,56,1502
1687,1491,202,1704
3999,3157,845,2549
5804,3827,2022,4571
5416,2519,2907,7478
3688,1037,2765,10243
2206,398,1880,12123
1256,141,1091,13214
707,73,622,13836
382,23,348,14184
212,9,179,14363
102,2,112,14475
55,4,51,14526
28,1,28,14554
16,1,13,14567
10,0,6,14573
5,0,5,14578
3,0,2,14580
1,0,2,14582
1,0,0,14582
0,0,1,14583
