Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
58,58,1,1424
391,365,32,1456
1562,1382,211,1667
3913,3130,779,2446
5824,3856,1945,4391
5508,2562,2878,7269
3806,1101,2803,10072
2349,427,1884,11956
1377,163,1135,13091
724,61,714,13805
417,25,332,14137
193,4,228,14365
93,2,102,14467
51,1,43,14510
24,0,27,14537
15,0,9,14546
9,0,6,14552
3,0,6,14558
1,0,2,14560
1,0,0,14560
0,0,1,14561
