Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
16,15,0,1424
106,99,9,1433
622,564,48,1481
3974,3649,297,1778
10753,8744,1965,3743
6498,1169,5424,9167
3273,0,3225,12392
1659,0,1614,14006
806,0,853,14859
406,0,400,15259
184,0,222,15481
91,0,93,15574
45,0,46,15620
21,0,24,15644
10,0,11,15655
3,0,7,15662
3,0,0,15662
1,0,2,15664
0,0,1,15665
