Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
44,43,0,1424
1995,1972,21,1424
13211,12231,1015,1424
7706,1024,6529,1424
10389,6529,3846,1424
8990,3846,5245,1424
9794,5245,4441,1424
9262,4441,4973,1424
9572,4973,4663,1424
9432,4663,4803,1424
9453,4803,4782,1424
9484,4782,4751,1424
9529,4751,4706,1424
9516,4706,4719,1424
9380,4719,4855,1424
9539,4855,4696,1424
9466,4696,4769,1424
9479,4769,4756,1424
9465,4756,4770,1424
9596,4770,4639,1424
9400,4639,4835,1424
9537,4835,4698,1424
9489,4698,4746,1424
9508,4746,4727,1424
9447,4727,4788,1424
9475,4788,4760,1424
9474,4760,4761,1424
9577,4761,4658,1424
9471,4658,4764,1424
9430,4764,4805,1424
9538,4805,4697,1424
9528,4697,4707,1424
9472,4707,4763,1424
9406,4763,4829,1424
9640,4829,4595,1424
9409,4595,4826,1424
9501,4826,4734,1424
9485,4734,4750,1424
9508,4750,4727,1424
9550,4727,4685,1424
9482,4685,4753,1424
9536,4753,4699,1424
9464,4699,4771,1424
9529,4771,4706,1424
9489,4706,4746,1424
9502,4746,4733,1424
9524,4733,4711,1424
9455,4711,4780,1424
9500,4780,4735,1424
9596,4735,4639,1424
9393,4639,4842,1424
9592,4842,4643,1424
9448,4643,4787,1424
9541,4787,4694,1424
9379,4694,4856,1424
9591,4856,4644,1424
9398,4644,4837,1424
9574,4837,4661,1424
9418,4661,4817,1424
9515,4817,4720,1424
9443,4720,4792,1424
9517,4792,4718,1424
9430,4718,4805,1424
9431,4805,4804,1424
9523,4804,4712,1424
9477,4712,4758,1424
9407,4758,4828,1424
9470,4828,4765,1424
9405,4765,4830,1424
9566,4830,4669,1424
9506,4669,4729,1424
9470,4729,4765,1424
9574,4765,4661,1424
9422,4661,4813,1424
9512,4813,4723,1424
9485,4723,4750,1424
9544,4750,4691,1424
9542,4691,4693,1424
9470,4693,4765,1424
9529,4765,4706,1424
9559,4706,4676,1424
9494,4676,4741,1424
9519,4741,4716,1424
9460,4716,4775,1424
9468,4775,4767,1424
9459,4767,4776,1424
9493,4776,4742,1424
9498,4742,4737,1424
9507,4737,4728,1424
9524,4728,4711,1424
9457,4711,4778,1424
9514,4778,4721,1424
9537,4721,4698,1424
9471,4698,4764,1424
9422,4764,4813,1424
9414,4813,4821,1424
9471,4821,4764,1424
9511,4764,4724,1424
9374,4724,4861,1424
9551,4861,4684,1424
9445,4684,4790,1424
9467,4790,4768,1424
9454,4768,4781,1424
9468,4781,4767,1424
9533,4767,4702,1424
9502,4702,4733,1424
9525,4733,4710,1424
9442,4710,4793,1424
9486,4793,4749,1424
9518,4749,4717,1424
9520,4717,4715,1424
9439,4715,4796,1424
9535,4796,4700,1424
9464,4700,4771,1424
9480,4771,4755,1424
9547,4755,4688,1424
9498,4688,4737,1424
9444,4737,4791,1424
9454,4791,4781,1424
9501,4781,4734,1424
9538,4734,4697,1424
9444,4697,4791,1424
9456,4791,4779,1424
9539,4779,4696,1424
9436,4696,4799,1424
9561,4799,4674,1424
9424,4674,4811,1424
9528,4811,4707,1424
9407,4707,4828,1424
9546,4828,4689,1424
9541,4689,4694,1424
9499,4694,4736,1424
9466,4736,4769,1424
9524,4769,4711,1424
9454,4711,4781,1424
9481,4781,4754,1424
9451,4754,4784,1424
9465,4784,4770,1424
9578,4770,4657,1424
9484,4657,4751,1424
9383,4751,4852,1424
9500,4852,4735,1424
9430,4735,4805,1424
9537,4805,4698,1424
9424,4698,4811,1424
9467,4811,4768,1424
9459,4768,4776,1424
9431,4776,4804,1424
9458,4804,4777,1424
9519,4777,4716,1424
9524,4716,4711,1424
9477,4711,4758,1424
9527,4758,4708,1424
9479,4708,4756,1424
9503,4756,4732,1424
9438,4732,4797,1424
9469,4797,4766,1424
9482,4766,4753,1424
9443,4753,4792,1424
9536,4792,4699,1424
9495,4699,4740,1424
9498,4740,4737,1424
9511,4737,4724,1424
9465,4724,4770,1424
9456,4770,4779,1424
9592,4779,4643,1424
9471,4643,4764,1424
9534,4764,4701,1424
9434,4701,4801,1424
9530,4801,4705,1424
9452,4705,4783,1424
9529,4783,4706,1424
9472,4706,4763,1424
9509,4763,4726,1424
9427,4726,4808,1424
9523,4808,4712,1424
9578,4712,4657,1424
9407,4657,4828,1424
9503,4828,4732,1424
9482,4732,4753,1424
