Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
107,106,0,1424
384,329,52,1476
902,725,207,1683
1742,1292,452,2135
2747,1858,853,2988
3355,1994,1386,4374
3232,1563,1686,6060
2674,1052,1610,7670
1930,602,1346,9016
1243,311,998,10014
779,155,619,10633
484,87,382,11015
296,51,239,11254
179,21,138,11392
105,11,85,11477
62,10,53,11530
41,9,30,11560
25,4,20,11580
10,2,17,11597
4,1,7,11604
3,0,1,11605
1,0,2,11607
1,0,0,11607
0,0,1,11608
