Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
16,16,1,1425
82,74,8,1433
573,539,48,1481
3146,2884,311,1792
9191,7626,1581,3373
6278,1677,4590,7963
3202,0,3076,11039
1614,0,1588,12627
857,0,757,13384
435,0,422,13806
208,0,227,14033
102,0,106,14139
49,0,53,14192
28,0,21,14213
13,0,15,14228
5,0,8,14236
1,0,4,14240
0,0,1,14241
