Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,0
19,19,1,1
78,68,9,10
661,625,42,52
3690,3341,312,364
10625,8793,1858,2222
6757,1394,5262,7484
3338,0,3419,10903
1655,0,1683,12586
844,0,811,13397
410,0,434,13831
211,0,199,14030
113,0,98,14128
57,0,56,14184
34,0,23,14207
16,0,18,14225
8,0,8,14233
4,0,4,14237
1,0,3,14240
0,0,1,14241
