Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
80,80,1,1425
238,197,39,1464
654,549,133,1597
1391,1097,360,1957
2258,1601,734,2691
3032,1933,1159,3850
3184,1691,1539,5389
2758,1211,1637,7026
2091,708,1375,8401
1505,423,1009,9410
940,212,777,10187
604,111,447,10634
384,69,289,10923
210,30,204,11127
134,22,98,11225
76,9,67,11292
45,11,42,11334
32,9,22,11356
18,2,16,11372
9,3,12,11384
7,1,3,11387
3,0,4,11391
1,0,2,11393
0,0,1,11394
