Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,0
51,51,1,0
2376,2350,25,0
13023,11854,1207,0
7688,1212,6547,0
10379,6547,3856,0
9056,3856,5179,0
9764,5179,4471,0
9362,4471,4873,0
9635,4873,4600,0
9474,4600,4761,0
9487,4761,4748,0
9441,4748,4794,0
9555,4794,4680,0
9549,4680,4686,0
9442,4686,4793,0
9483,4793,4752,0
9463,4752,4772,0
9577,4772,4658,0
9416,4658,4819,0
9522,4819,4713,0
9488,4713,4747,0
9464,4747,4771,0
9495,4771,4740,0
9481,4740,4754,0
9496,4754,4739,0
9524,4739,4711,0
9521,4711,4714,0
9516,4714,4719,0
9460,4719,4775,0
9469,4775,4766,0
9497,4766,4738,0
9454,4738,4781,0
9477,4781,4758,0
9551,4758,4684,0
9482,4684,4753,0
9550,4753,4685,0
9433,4685,4802,0
9456,4802,4779,0
9552,4779,4683,0
9534,4683,4701,0
9433,4701,4802,0
9547,4802,4688,0
9415,4688,4820,0
9480,4820,4755,0
9409,4755,4826,0
9480,4826,4755,0
9513,4755,4722,0
9478,4722,4757,0
9545,4757,4690,0
9386,4690,4849,0
9549,4849,4686,0
9437,4686,4798,0
9502,4798,4733,0
9479,4733,4756,0
9542,4756,4693,0
9454,4693,4781,0
9538,4781,4697,0
9450,4697,4785,0
9516,4785,4719,0
9503,4719,4732,0
9460,4732,4775,0
9684,4775,4551,0
9421,4551,4814,0
9544,4814,4691,0
9604,4691,4631,0
9468,4631,4767,0
9539,4767,4696,0
9399,4696,4836,0
9573,4836,4662,0
9448,4662,4787,0
9541,4787,4694,0
9528,4694,4707,0
9372,4707,4863,0
9599,4863,4636,0
9473,4636,4762,0
9528,4762,4707,0
9476,4707,4759,0
9464,4759,4771,0
9514,4771,4721,0
9438,4721,4797,0
9486,4797,4749,0
9481,4749,4754,0
9451,4754,4784,0
9598,4784,4637,0
9432,4637,4803,0
9411,4803,4824,0
9565,4824,4670,0
9533,4670,4702,0
9539,4702,4696,0
9490,4696,4745,0
9455,4745,4780,0
9557,4780,4678,0
9445,4678,4790,0
9441,4790,4794,0
9478,4794,4757,0
9502,4757,4733,0
9448,4733,4787,0
9604,4787,4631,0
9450,4631,4785,0
9457,4785,4778,0
9547,4778,4688,0
9464,4688,4771,0
9485,4771,4750,0
9565,4750,4670,0
9540,4670,4695,0
9497,4695,4738,0
9464,4738,4771,0
9434,4771,4801,0
9532,4801,4703,0
9449,4703,4786,0
9603,4786,4632,0
9396,4632,4839,0
9570,4839,4665,0
9525,4665,4710,0
9519,4710,4716,0
9536,4716,4699,0
9539,4699,4696,0
9496,4696,4739,0
9427,4739,4808,0
9476,4808,4759,0
9546,4759,4689,0
9402,4689,4833,0
9517,4833,4718,0
9454,4718,4781,0
9516,4781,4719,0
9484,4719,4751,0
9545,4751,4690,0
9479,4690,4756,0
9498,4756,4737,0
9525,4737,4710,0
9436,4710,4799,0
9528,4799,4707,0
9474,4707,4761,0
9524,4761,4711,0
9483,4711,4752,0
9447,4752,4788,0
9473,4788,4762,0
9480,4762,4755,0
9557,4755,4678,0
9484,4678,4751,0
9482,4751,4753,0
9502,4753,4733,0
9362,4733,4873,0
9549,4873,4686,0
9497,4686,4738,0
9508,4738,4727,0
9455,4727,4780,0
9506,4780,4729,0
9416,4729,4819,0
9611,4819,4624,0
9435,4624,4800,0
9456,4800,4779,0
9562,4779,4673,0
9443,4673,4792,0
9501,4792,4734,0
9459,4734,4776,0
9505,4776,4730,0
9478,4730,4757,0
9392,4757,4843,0
9543,4843,4692,0
9549,4692,4686,0
9501,4686,4734,0
9454,4734,4781,0
9548,4781,4687,0
9498,4687,4737,0
9461,4737,4774,0
9479,4774,4756,0
9419,4756,4816,0
9619,4816,4616,0
9423,4616,4812,0
9580,4812,4655,0
9404,4655,4831,0
9513,4831,4722,0
9495,4722,4740,0
9434,4740,4801,0
9514,4801,4721,0
9456,4721,4779,0
9504,4779,4731,0
9481,4731,4754,0
9428,4754,4807,0
