Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
21,20,0,1424
133,124,12,1436
761,679,51,1487
4182,3811,390,1877
9389,7275,2068,3945
5555,907,4741,8686
2806,0,2749,11435
1414,0,1392,12827
701,0,713,13540
359,0,342,13882
173,0,186,14068
97,0,76,14144
47,0,50,14194
26,0,21,14215
12,0,14,14229
5,0,7,14236
1,0,4,14240
1,0,0,14240
1,0,0,14240
0,0,1,14241
