Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
58,57,0,1424
2356,2328,30,1424
11657,10454,1153,1424
7018,1154,5793,1424
9372,5793,3439,1424
8095,3439,4716,1424
8821,4716,3990,1424
8382,3990,4429,1424
8583,4429,4228,1424
8567,4228,4244,1424
8542,4244,4269,1424
8500,4269,4311,1424
8471,4311,4340,1424
8649,4340,4162,1424
8553,4162,4258,1424
8472,4258,4339,1424
8521,4339,4290,1424
8503,4290,4308,1424
8589,4308,4222,1424
8472,4222,4339,1424
8585,4339,4226,1424
8479,4226,4332,1424
8551,4332,4260,1424
8576,4260,4235,1424
8574,4235,4237,1424
8523,4237,4288,1424
8525,4288,4286,1424
8630,4286,4181,1424
8380,4181,4431,1424
8592,4431,4219,1424
8487,4219,4324,1424
8539,4324,4272,1424
8550,4272,4261,1424
8549,4261,4262,1424
8545,4262,4266,1424
8533,4266,4278,1424
8521,4278,4290,1424
8572,4290,4239,1424
8643,4239,4168,1424
8505,4168,4306,1424
8633,4306,4178,1424
8483,4178,4328,1424
8495,4328,4316,1424
8554,4316,4257,1424
8518,4257,4293,1424
8422,4293,4389,1424
8529,4389,4282,1424
8487,4282,4324,1424
8528,4324,4283,1424
8555,4283,4256,1424
8541,4256,4270,1424
8450,4270,4361,1424
8537,4361,4274,1424
8541,4274,4270,1424
8491,4270,4320,1424
8581,4320,4230,1424
8570,4230,4241,1424
8551,4241,4260,1424
8620,4260,4191,1424
8562,4191,4249,1424
8562,4249,4249,1424
8457,4249,4354,1424
8585,4354,4226,1424
8582,4226,4229,1424
8526,4229,4285,1424
8585,4285,4226,1424
8510,4226,4301,1424
8589,4301,4222,1424
8564,4222,4247,1424
8577,4247,4234,1424
8427,4234,4384,1424
8475,4384,4336,1424
8499,4336,4312,1424
8621,4312,4190,1424
8519,4190,4292,1424
8574,4292,4237,1424
8503,4237,4308,1424
8616,4308,4195,1424
8553,4195,4258,1424
8522,4258,4289,1424
8560,4289,4251,1424
8497,4251,4314,1424
8574,4314,4237,1424
8523,4237,4288,1424
8519,4288,4292,1424
8593,4292,4218,1424
8488,4218,4323,1424
8649,4323,4162,1424
8506,4162,4305,1424
8586,4305,4225,1424
8585,4225,4226,1424
8505,4226,4306,1424
8613,4306,4198,1424
8456,4198,4355,1424
8560,4355,4251,1424
8553,4251,4258,1424
8560,4258,4251,1424
8588,4251,4223,1424
8481,4223,4330,1424
8617,4330,4194,1424
8445,4194,4366,1424
8610,4366,4201,1424
8520,4201,4291,1424
8517,4291,4294,1424
8550,4294,4261,1424
8556,4261,4255,1424
8523,4255,4288,1424
8600,4288,4211,1424
8495,4211,4316,1424
8611,4316,4200,1424
8499,4200,4312,1424
8487,4312,4324,1424
8599,4324,4212,1424
8498,4212,4313,1424
8562,4313,4249,1424
8538,4249,4273,1424
8514,4273,4297,1424
8573,4297,4238,1424
8483,4238,4328,1424
8579,4328,4232,1424
8545,4232,4266,1424
8484,4266,4327,1424
8575,4327,4236,1424
8514,4236,4297,1424
8631,4297,4180,1424
8493,4180,4318,1424
8528,4318,4283,1424
8593,4283,4218,1424
8548,4218,4263,1424
8500,4263,4311,1424
8578,4311,4233,1424
8598,4233,4213,1424
8584,4213,4227,1424
8573,4227,4238,1424
8522,4238,4289,1424
8518,4289,4293,1424
8465,4293,4346,1424
8565,4346,4246,1424
8536,4246,4275,1424
8476,4275,4335,1424
8530,4335,4281,1424
8592,4281,4219,1424
8446,4219,4365,1424
8675,4365,4136,1424
8474,4136,4337,1424
8610,4337,4201,1424
8488,4201,4323,1424
8572,4323,4239,1424
8492,4239,4319,1424
8518,4319,4293,1424
8588,4293,4223,1424
8490,4223,4321,1424
8609,4321,4202,1424
8469,4202,4342,1424
8664,4342,4147,1424
8451,4147,4360,1424
8544,4360,4267,1424
8551,4267,4260,1424
8639,4260,4172,1424
8477,4172,4334,1424
8566,4334,4245,1424
8515,4245,4296,1424
8479,4296,4332,1424
8557,4332,4254,1424
8519,4254,4292,1424
8517,4292,4294,1424
8535,4294,4276,1424
8459,4276,4352,1424
8539,4352,4272,1424
8535,4272,4276,1424
8527,4276,4284,1424
8489,4284,4322,1424
8646,4322,4165,1424
8505,4165,4306,1424
8499,4306,4312,1424
8556,4312,4255,1424
8619,4255,4192,1424
8551,4192,4260,1424
8537,4260,4274,1424
8469,4274,4342,1424
