Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
41,40,0,1424
88,65,18,1424
160,117,45,1424
295,220,85,1424
489,351,157,1424
779,527,237,1424
1266,873,386,1424
1883,1222,605,1424
2585,1637,935,1424
3225,1951,1311,1424
3863,2216,1578,1424
4376,2461,1948,1424
4803,2594,2167,1424
5046,2644,2401,1424
5139,2668,2575,1424
5206,2670,2603,1424
5275,2693,2624,1424
5330,2712,2657,1424
5404,2703,2629,1424
5475,2750,2679,1424
5434,2677,2718,1424
5454,2750,2730,1424
5426,2720,2748,1424
5463,2747,2710,1424
5419,2710,2754,1424
5584,2832,2667,1424
5499,2698,2783,1424
5480,2729,2748,1424
5567,2815,2728,1424
5537,2746,2776,1424
5590,2748,2695,1424
5452,2722,2860,1424
5494,2777,2735,1424
5553,2791,2732,1424
5511,2750,2792,1424
5472,2726,2765,1424
5515,2764,2721,1424
5462,2693,2746,1424
5474,2741,2729,1424
5407,2657,2724,1424
5313,2674,2768,1424
5431,2760,2642,1424
5362,2672,2741,1424
5469,2756,2649,1424
5537,2754,2686,1424
5479,2688,2746,1424
5513,2774,2740,1424
5531,2752,2734,1424
5491,2723,2763,1424
5504,2746,2733,1424
5437,2767,2834,1424
5552,2794,2679,1424
5567,2780,2765,1424
5527,2724,2764,1424
5519,2736,2744,1424
5585,2738,2672,1424
5551,2733,2767,1424
5440,2729,2840,1424
5431,2698,2707,1424
5473,2768,2726,1424
5566,2808,2715,1424
5509,2747,2804,1424
5541,2759,2727,1424
5408,2672,2805,1424
5371,2733,2770,1424
5394,2690,2667,1424
5430,2797,2761,1424
5432,2692,2690,1424
5426,2782,2788,1424
5342,2661,2745,1424
5409,2754,2687,1424
5435,2721,2695,1424
5458,2756,2733,1424
5400,2710,2768,1424
5472,2756,2684,1424
5389,2732,2815,1424
5448,2754,2695,1424
5503,2776,2721,1424
5473,2720,2750,1424
5438,2710,2745,1424
5411,2721,2748,1424
5447,2763,2727,1424
5462,2749,2734,1424
5495,2774,2741,1424
5473,2716,2738,1424
5559,2793,2707,1424
5532,2763,2790,1424
5477,2729,2784,1424
5388,2721,2810,1424
5458,2807,2737,1424
5456,2758,2760,1424
5437,2748,2767,1424
5470,2724,2691,1424
5456,2741,2755,1424
5534,2775,2697,1424
5527,2709,2716,1424
5467,2693,2753,1424
5474,2734,2727,1424
5491,2728,2711,1424
5389,2704,2806,1424
5375,2713,2727,1424
5340,2693,2728,1424
5436,2734,2638,1424
5556,2812,2692,1424
5527,2779,2808,1424
5464,2727,2790,1424
5610,2826,2680,1424
5511,2711,2810,1424
5510,2728,2729,1424
5479,2741,2772,1424
5463,2739,2755,1424
5464,2779,2778,1424
5423,2681,2722,1424
5366,2719,2776,1424
5498,2785,2653,1424
5459,2712,2751,1424
5436,2691,2714,1424
5465,2688,2659,1424
5460,2773,2778,1424
5505,2759,2714,1424
5475,2744,2774,1424
5449,2688,2714,1424
5512,2753,2690,1424
5498,2741,2755,1424
5561,2808,2745,1424
5551,2754,2764,1424
5446,2667,2772,1424
5445,2682,2683,1424
5505,2727,2667,1424
5463,2692,2734,1424
5484,2743,2722,1424
5418,2701,2767,1424
5432,2715,2701,1424
5474,2770,2728,1424
5431,2760,2803,1424
5433,2776,2774,1424
5461,2705,2677,1424
5498,2767,2730,1424
5428,2697,2767,1424
5524,2782,2686,1424
5580,2740,2684,1424
5530,2717,2767,1424
5426,2694,2798,1424
5448,2724,2702,1424
5510,2783,2721,1424
5512,2744,2742,1424
5501,2749,2760,1424
5503,2730,2728,1424
5515,2791,2779,1424
5564,2712,2663,1424
5434,2680,2810,1424
5424,2719,2729,1424
5421,2731,2734,1424
5420,2699,2700,1424
5526,2816,2710,1424
5570,2762,2718,1424
5534,2740,2776,1424
5576,2780,2738,1424
5528,2713,2761,1424
5483,2755,2800,1424
5494,2764,2753,1424
5477,2797,2814,1424
5471,2718,2724,1424
5535,2777,2713,1424
5561,2807,2781,1424
5605,2764,2720,1424
5376,2691,2920,1424
5403,2766,2739,1424
5475,2793,2721,1424
5447,2669,2697,1424
5438,2759,2768,1424
5505,2794,2727,1424
5488,2714,2731,1424
5521,2715,2682,1424
5545,2712,2688,1424
5544,2681,2682,1424
5489,2708,2763,1424
5499,2687,2677,1424
5418,2699,2780,1424
5423,2689,2684,1424
