Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
51,50,0,1424
2387,2363,27,1424
13050,11847,1184,1424
7666,1185,6569,1424
10326,6569,3909,1424
9037,3909,5198,1424
9657,5198,4578,1424
9432,4578,4803,1424
9486,4803,4749,1424
9461,4749,4774,1424
9526,4774,4709,1424
9378,4709,4857,1424
9492,4857,4743,1424
9464,4743,4771,1424
9474,4771,4761,1424
9505,4761,4730,1424
9536,4730,4699,1424
9426,4699,4809,1424
9561,4809,4674,1424
9545,4674,4690,1424
9560,4690,4675,1424
9514,4675,4721,1424
9598,4721,4637,1424
9448,4637,4787,1424
9586,4787,4649,1424
9453,4649,4782,1424
9586,4782,4649,1424
9452,4649,4783,1424
9491,4783,4744,1424
9447,4744,4788,1424
9570,4788,4665,1424
9361,4665,4874,1424
9495,4874,4740,1424
9523,4740,4712,1424
9452,4712,4783,1424
9487,4783,4748,1424
9488,4748,4747,1424
9472,4747,4763,1424
9447,4763,4788,1424
9488,4788,4747,1424
9532,4747,4703,1424
9426,4703,4809,1424
9513,4809,4722,1424
9509,4722,4726,1424
9485,4726,4750,1424
9397,4750,4838,1424
9500,4838,4735,1424
9486,4735,4749,1424
9555,4749,4680,1424
9386,4680,4849,1424
9557,4849,4678,1424
9423,4678,4812,1424
9542,4812,4693,1424
9454,4693,4781,1424
9473,4781,4762,1424
9492,4762,4743,1424
9437,4743,4798,1424
9410,4798,4825,1424
9506,4825,4729,1424
9419,4729,4816,1424
9488,4816,4747,1424
9542,4747,4693,1424
9403,4693,4832,1424
9622,4832,4613,1424
9415,4613,4820,1424
9527,4820,4708,1424
9520,4708,4715,1424
9532,4715,4703,1424
9388,4703,4847,1424
9469,4847,4766,1424
9406,4766,4829,1424
9539,4829,4696,1424
9450,4696,4785,1424
9488,4785,4747,1424
9388,4747,4847,1424
9632,4847,4603,1424
9448,4603,4787,1424
9439,4787,4796,1424
9490,4796,4745,1424
9536,4745,4699,1424
9497,4699,4738,1424
9531,4738,4704,1424
9517,4704,4718,1424
9480,4718,4755,1424
9561,4755,4674,1424
9438,4674,4797,1424
9491,4797,4744,1424
9519,4744,4716,1424
9416,4716,4819,1424
9505,4819,4730,1424
9446,4730,4789,1424
9451,4789,4784,1424
9567,4784,4668,1424
9454,4668,4781,1424
9485,4781,4750,1424
9511,4750,4724,1424
9496,4724,4739,1424
9470,4739,4765,1424
9457,4765,4778,1424
9514,4778,4721,1424
9424,4721,4811,1424
9548,4811,4687,1424
9438,4687,4797,1424
9488,4797,4747,1424
9529,4747,4706,1424
9405,4706,4830,1424
9545,4830,4690,1424
9341,4690,4894,1424
9504,4894,4731,1424
9501,4731,4734,1424
9503,4734,4732,1424
9436,4732,4799,1424
9484,4799,4751,1424
9460,4751,4775,1424
9475,4775,4760,1424
9574,4760,4661,1424
9391,4661,4844,1424
9515,4844,4720,1424
9459,4720,4776,1424
9539,4776,4696,1424
9440,4696,4795,1424
9475,4795,4760,1424
9395,4760,4840,1424
9427,4840,4808,1424
9552,4808,4683,1424
9429,4683,4806,1424
9489,4806,4746,1424
9519,4746,4716,1424
9422,4716,4813,1424
9561,4813,4674,1424
9486,4674,4749,1424
9518,4749,4717,1424
9511,4717,4724,1424
9476,4724,4759,1424
9432,4759,4803,1424
9533,4803,4702,1424
9522,4702,4713,1424
9438,4713,4797,1424
9524,4797,4711,1424
9381,4711,4854,1424
9598,4854,4637,1424
9434,4637,4801,1424
9516,4801,4719,1424
9442,4719,4793,1424
9518,4793,4717,1424
9504,4717,4731,1424
9489,4731,4746,1424
9458,4746,4777,1424
9451,4777,4784,1424
9429,4784,4806,1424
9500,4806,4735,1424
9517,4735,4718,1424
9429,4718,4806,1424
9469,4806,4766,1424
9447,4766,4788,1424
9541,4788,4694,1424
9462,4694,4773,1424
9558,4773,4677,1424
9510,4677,4725,1424
9518,4725,4717,1424
9466,4717,4769,1424
9506,4769,4729,1424
9429,4729,4806,1424
9570,4806,4665,1424
9431,4665,4804,1424
9520,4804,4715,1424
9479,4715,4756,1424
9461,4756,4774,1424
9381,4774,4854,1424
9520,4854,4715,1424
9504,4715,4731,1424
9504,4731,4731,1424
9371,4731,4864,1424
9511,4864,4724,1424
9519,4724,4716,1424
9459,4716,4776,1424
9583,4776,4652,1424
9380,4652,4855,1424
9491,4855,4744,1424
9568,4744,4667,1424
