Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
62,62,1,1424
108,81,35,1424
172,124,60,1424
291,196,77,1424
488,344,147,1424
767,534,255,1424
1206,832,393,1424
1709,1133,630,1424
2428,1554,835,1424
3163,1915,1180,1424
3875,2243,1531,1424
4396,2456,1935,1424
4754,2532,2174,1424
4949,2599,2404,1424
5076,2639,2512,1424
5192,2710,2594,1424
5272,2680,2600,1424
5393,2746,2625,1424
5422,2711,2682,1424
5446,2786,2762,1424
5435,2699,2710,1424
5489,2768,2714,1424
5429,2716,2776,1424
5483,2767,2713,1424
5436,2694,2741,1424
5513,2750,2673,1424
5451,2734,2796,1424
5459,2701,2693,1424
5521,2776,2714,1424
5504,2734,2751,1424
5468,2771,2807,1424
5397,2718,2789,1424
5458,2749,2688,1424
5523,2758,2693,1424
5452,2685,2756,1424
5495,2744,2701,1424
5537,2770,2728,1424
5500,2730,2767,1424
5474,2721,2747,1424
5499,2785,2760,1424
5376,2634,2757,1424
5368,2709,2717,1424
5476,2790,2682,1424
5461,2721,2736,1424
5523,2766,2704,1424
5450,2705,2778,1424
5424,2714,2740,1424
5417,2712,2719,1424
5546,2761,2632,1424
5536,2715,2725,1424
5574,2770,2732,1424
5522,2708,2760,1424
5498,2719,2743,1424
5388,2695,2805,1424
5565,2841,2664,1424
5489,2728,2804,1424
5487,2756,2758,1424
5538,2748,2697,1424
5504,2795,2829,1424
5363,2683,2824,1424
5486,2772,2649,1424
5523,2762,2725,1424
5498,2727,2752,1424
5337,2703,2864,1424
5403,2716,2650,1424
5481,2720,2642,1424
5445,2723,2759,1424
5492,2805,2758,1424
5501,2780,2771,1424
5482,2745,2764,1424
5500,2723,2705,1424
5444,2741,2797,1424
5579,2797,2662,1424
5554,2747,2772,1424
5574,2745,2725,1424
5554,2790,2810,1424
5470,2633,2717,1424
5451,2710,2729,1424
5433,2714,2732,1424
5448,2811,2796,1424
5503,2766,2711,1424
5451,2725,2777,1424
5369,2676,2758,1424
5360,2683,2692,1424
5424,2759,2695,1424
5401,2703,2726,1424
5479,2790,2712,1424
5592,2778,2665,1424
5524,2780,2848,1424
5512,2751,2763,1424
5403,2694,2803,1424
5501,2745,2647,1424
5441,2728,2788,1424
5495,2773,2719,1424
5459,2705,2741,1424
5463,2795,2791,1424
5451,2719,2731,1424
5495,2760,2716,1424
5500,2725,2720,1424
5462,2725,2763,1424
5491,2728,2699,1424
5469,2748,2770,1424
5385,2715,2799,1424
5428,2772,2729,1424
5468,2762,2722,1424
5479,2740,2729,1424
5473,2695,2701,1424
5368,2677,2782,1424
5452,2727,2643,1424
5542,2793,2703,1424
5565,2778,2755,1424
5462,2685,2788,1424
5415,2717,2764,1424
5412,2712,2715,1424
5451,2698,2659,1424
5478,2751,2724,1424
5436,2644,2686,1424
5488,2753,2701,1424
5429,2678,2737,1424
5382,2696,2743,1424
5432,2704,2654,1424
5397,2721,2756,1424
5417,2775,2755,1424
5386,2728,2759,1424
5469,2793,2710,1424
5466,2747,2750,1424
5446,2734,2754,1424
5530,2775,2691,1424
5509,2762,2783,1424
5499,2783,2793,1424
5529,2757,2727,1424
5530,2737,2736,1424
5481,2740,2789,1424
5449,2700,2732,1424
5483,2746,2712,1424
5528,2797,2752,1424
5501,2705,2732,1424
5497,2713,2717,1424
5414,2692,2775,1424
5494,2799,2719,1424
5495,2749,2748,1424
5429,2749,2815,1424
5399,2713,2743,1424
5544,2844,2699,1424
5539,2704,2709,1424
5564,2750,2725,1424
5456,2652,2760,1424
5481,2757,2732,1424
5466,2731,2746,1424
5556,2773,2683,1424
5565,2772,2763,1424
5499,2742,2808,1424
5357,2690,2832,1424
5480,2788,2665,1424
5515,2764,2729,1424
5433,2681,2763,1424
5448,2715,2700,1424
5488,2755,2715,1424
5404,2727,2811,1424
5410,2725,2719,1424
5423,2723,2710,1424
5454,2714,2683,1424
5484,2750,2720,1424
5417,2682,2749,1424
5492,2748,2673,1424
5507,2752,2737,1424
5448,2725,2784,1424
5410,2717,2755,1424
5432,2741,2719,1424
5550,2798,2680,1424
5436,2665,2779,1424
5546,2809,2699,1424
5517,2749,2778,1424
5456,2669,2730,1424
5444,2701,2713,1424
5384,2687,2747,1424
5433,2752,2703,1424
5460,2706,2679,1424
5492,2756,2724,1424
5455,2671,2708,1424
