Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
44,43,0,1424
579,553,18,1424
2195,1889,273,1424
4942,3887,1140,1424
7141,4691,2492,1424
7921,4391,3611,1424
8154,4133,3900,1424
8067,4001,4088,1424
8005,4024,4086,1424
8098,4036,3943,1424
8069,4057,4086,1424
8074,3980,3975,1424
8158,4087,4003,1424
8069,4018,4107,1424
8054,4066,4081,1424
8103,4080,4031,1424
8202,4117,4018,1424
8069,3937,4070,1424
8130,4102,4041,1424
8083,3989,4036,1424
8191,4086,3978,1424
8008,3925,4108,1424
8060,4141,4089,1424
8055,4012,4017,1424
7981,3991,4065,1424
8189,4145,3937,1424
8018,3927,4098,1424
8113,4113,4018,1424
7985,3955,4083,1424
8035,4067,4017,1424
8062,4009,3982,1424
8306,4159,3915,1424
8120,3921,4107,1424
8171,4016,3965,1424
8088,3966,4049,1424
8102,4033,4019,1424
8074,4018,4046,1424
8182,4041,3933,1424
8009,3991,4164,1424
8002,4060,4067,1424
8060,4092,4034,1424
8025,4036,4071,1424
8183,4140,3982,1424
8018,3980,4145,1424
7977,4058,4099,1424
8198,4145,3924,1424
8003,3921,4116,1424
8075,4055,3983,1424
8213,4087,3949,1424
8033,3974,4154,1424
8016,4004,4021,1424
8065,4097,4048,1424
8003,4032,4094,1424
8056,4044,3991,1424
8148,4090,3998,1424
8051,3967,4064,1424
8033,4122,4140,1424
8091,4022,3964,1424
8103,4027,4015,1424
8038,3990,4055,1424
8048,4068,4058,1424
8204,4080,3924,1424
7992,3942,4154,1424
8098,4077,3971,1424
8061,3957,3994,1424
8090,4029,4000,1424
8103,4041,4028,1424
8041,4000,4062,1424
8077,4056,4020,1424
8070,4021,4028,1424
8106,4013,3977,1424
8035,3920,3991,1424
8024,4016,4027,1424
8011,4024,4037,1424
8042,4072,4041,1424
8097,4071,4016,1424
8102,4058,4053,1424
8102,4072,4072,1424
8074,4035,4063,1424
8150,4107,4031,1424
8000,3937,4087,1424
8148,4090,3942,1424
8016,3937,4069,1424
8092,4057,3981,1424
8043,4019,4068,1424
8043,4009,4009,1424
8178,4127,3992,1424
8034,3913,4057,1424
8048,4123,4109,1424
7985,3995,4058,1424
8099,4085,3971,1424
8022,3998,4075,1424
8039,4053,4036,1424
8156,4016,3899,1424
8045,4017,4128,1424
8071,4011,3985,1424
7994,4028,4105,1424
8159,4150,3985,1424
7971,3939,4127,1424
8246,4158,3883,1424
7949,3889,4186,1424
8138,4122,3933,1424
8051,4026,4113,1424
8084,4042,4009,1424
8042,3944,3986,1424
8159,4194,4077,1424
8056,3970,4073,1424
8061,4078,4073,1424
8097,4050,4014,1424
7964,3894,4027,1424
8176,4198,3986,1424
8051,3935,4060,1424
8063,4024,4012,1424
8070,4086,4079,1424
8013,4014,4071,1424
8108,4035,3940,1424
8127,4072,4053,1424
8082,4043,4088,1424
8038,4025,4069,1424
8152,4118,4004,1424
8053,3969,4068,1424
8089,4051,4015,1424
8143,4067,4013,1424
8088,3995,4050,1424
8004,4033,4117,1424
8131,4131,4004,1424
8127,4003,4007,1424
8122,4045,4050,1424
8168,4045,3999,1424
8030,3984,4122,1424
8135,4088,3983,1424
8061,3981,4055,1424
8122,4113,4052,1424
7974,3986,4134,1424
7993,4054,4035,1424
8090,4085,3988,1424
8072,3989,4007,1424
8108,4030,3994,1424
8051,3978,4035,1424
8098,4086,4039,1424
8041,4026,4083,1424
7977,4027,4091,1424
8048,4096,4025,1424
8085,3991,3954,1424
8089,4056,4052,1424
8115,4027,4001,1424
8006,3979,4088,1424
7997,4016,4025,1424
8118,4094,3973,1424
7947,3970,4141,1424
8172,4179,3954,1424
8088,3994,4078,1424
8020,3985,4053,1424
8231,4142,3931,1424
8114,3950,4067,1424
8110,4057,4061,1424
8250,4159,4019,1424
8055,3931,4126,1424
8144,4108,4019,1424
8024,3978,4098,1424
8023,3995,3996,1424
7950,4064,4137,1424
8024,4110,4036,1424
8090,4044,3978,1424
8068,3973,3995,1424
8089,4079,4058,1424
7981,3957,4065,1424
8093,4104,3992,1424
8091,4052,4054,1424
8095,4030,4026,1424
8071,4069,4093,1424
8059,4066,4078,1424
8030,3991,4020,1424
8027,4029,4032,1424
8172,4164,4019,1424
8017,4036,4191,1424
8072,4120,4065,1424
8099,4061,4034,1424
8076,3987,4010,1424
8020,3995,4051,1424
