Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
17,16,0,1424
66,55,6,1430
594,562,34,1464
3060,2767,301,1765
9237,7677,1500,3265
6328,1738,4647,7912
3132,1,3197,11109
1574,0,1558,12667
780,0,794,13461
412,0,368,13829
195,0,217,14046
100,0,95,14141
55,0,45,14186
18,0,37,14223
6,0,12,14235
2,0,4,14239
1,0,1,14240
1,0,0,14240
0,0,1,14241
