Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
99,99,1,1424
154,106,51,1424
285,221,90,1424
488,337,134,1424
799,559,248,1424
1250,865,414,1424
1853,1244,641,1424
2573,1657,937,1424
3398,2079,1254,1424
4009,2319,1708,1424
4470,2492,2031,1424
4949,2685,2206,1424
5094,2559,2414,1424
5236,2664,2522,1424
5311,2710,2635,1424
5331,2719,2699,1424
5450,2736,2617,1424
5451,2761,2760,1424
5455,2739,2735,1424
5472,2737,2720,1424
5532,2775,2715,1424
5434,2743,2841,1424
5535,2756,2655,1424
5557,2773,2751,1424
5517,2741,2781,1424
5453,2733,2797,1424
5400,2698,2751,1424
5513,2790,2677,1424
5402,2696,2807,1424
5411,2744,2735,1424
5406,2728,2733,1424
5427,2739,2718,1424
5493,2784,2718,1424
5517,2744,2720,1424
5509,2788,2796,1424
5555,2780,2734,1424
5597,2805,2763,1424
5520,2721,2798,1424
5485,2718,2753,1424
5467,2771,2789,1424
5518,2776,2725,1424
5433,2731,2816,1424
5451,2712,2694,1424
5463,2717,2705,1424
5350,2680,2793,1424
5404,2748,2694,1424
5571,2749,2582,1424
5510,2755,2816,1424
5480,2737,2767,1424
5427,2757,2810,1424
5504,2768,2691,1424
5636,2809,2677,1424
5494,2672,2814,1424
5483,2737,2748,1424
5421,2696,2758,1424
5479,2760,2702,1424
5389,2684,2774,1424
5420,2720,2689,1424
5471,2768,2717,1424
5505,2766,2732,1424
5478,2751,2778,1424
5446,2753,2785,1424
5492,2806,2760,1424
5421,2724,2795,1424
5435,2751,2737,1424
5539,2814,2710,1424
5451,2714,2802,1424
5533,2764,2682,1424
5501,2718,2750,1424
5494,2730,2737,1424
5561,2738,2671,1424
5557,2718,2722,1424
5539,2758,2776,1424
5509,2728,2758,1424
5479,2698,2728,1424
5588,2872,2763,1424
5505,2716,2799,1424
5496,2741,2750,1424
5506,2753,2743,1424
5439,2720,2787,1424
5504,2756,2691,1424
5443,2763,2824,1424
5473,2724,2694,1424
5444,2712,2741,1424
5413,2697,2728,1424
5509,2802,2706,1424
5612,2821,2718,1424
5539,2705,2778,1424
5519,2728,2748,1424
5431,2668,2756,1424
5500,2769,2700,1424
5564,2769,2705,1424
5481,2722,2805,1424
5384,2701,2798,1424
5491,2780,2673,1424
5332,2635,2794,1424
5429,2762,2665,1424
5433,2683,2679,1424
5333,2669,2769,1424
5372,2750,2711,1424
5392,2693,2673,1424
5494,2681,2579,1424
5445,2714,2763,1424
5448,2778,2775,1424
5459,2762,2751,1424
5493,2726,2692,1424
5456,2679,2716,1424
5447,2692,2701,1424
5340,2696,2803,1424
5423,2772,2689,1424
5547,2814,2690,1424
5543,2721,2725,1424
5423,2677,2797,1424
5500,2724,2647,1424
5495,2733,2738,1424
5545,2765,2715,1424
5487,2681,2739,1424
5496,2745,2736,1424
5432,2699,2763,1424
5522,2799,2709,1424
5484,2749,2787,1424
5580,2780,2684,1424
5507,2704,2777,1424
5557,2832,2782,1424
5500,2704,2761,1424
5424,2717,2793,1424
5541,2787,2670,1424
5367,2656,2830,1424
5412,2799,2754,1424
5497,2795,2710,1424
5521,2751,2727,1424
5553,2805,2773,1424
5415,2762,2900,1424
5539,2781,2657,1424
5488,2692,2743,1424
5534,2781,2735,1424
5492,2673,2715,1424
5562,2781,2711,1424
5440,2696,2818,1424
5376,2659,2723,1424
5406,2736,2706,1424
5425,2740,2721,1424
5526,2791,2690,1424
5509,2746,2763,1424
5375,2656,2790,1424
5381,2712,2706,1424
5360,2717,2738,1424
5401,2738,2697,1424
5405,2724,2720,1424
5447,2748,2706,1424
5511,2771,2707,1424
5384,2689,2816,1424
5503,2762,2643,1424
5511,2792,2784,1424
5518,2753,2746,1424
5513,2762,2767,1424
5469,2728,2772,1424
5456,2729,2742,1424
5511,2772,2717,1424
5587,2757,2681,1424
5522,2708,2773,1424
5511,2685,2696,1424
5448,2717,2780,1424
5537,2769,2680,1424
5485,2742,2794,1424
5414,2728,2799,1424
5480,2786,2720,1424
5519,2725,2686,1424
5454,2719,2784,1424
5459,2726,2721,1424
5378,2696,2777,1424
5440,2710,2648,1424
5380,2731,2791,1424
5402,2709,2687,1424
5482,2761,2681,1424
5474,2754,2762,1424
5390,2728,2812,1424
5411,2714,2693,1424
5554,2837,2694,1424
5477,2699,2776,1424
