Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,0
172,172,1,0
661,568,79,0
2374,2046,333,0
5038,3865,1201,0
7261,4698,2475,0
7951,4309,3619,0
8074,4029,3906,0
8107,4031,3998,0
8116,4051,4042,0
8027,3996,4085,0
8039,4080,4068,0
8026,4021,4034,0
8081,4085,4030,0
8156,4034,3959,0
8058,3991,4089,0
8137,4048,3969,0
8093,4075,4119,0
8098,4020,4015,0
8010,4011,4099,0
8039,4063,4034,0
8063,4079,4055,0
7964,3973,4072,0
8097,4120,3987,0
7987,4010,4120,0
8100,4073,3960,0
8178,4062,3984,0
8025,3906,4059,0
8104,4127,4048,0
8083,4020,4041,0
8003,3958,4038,0
7988,4015,4030,0
8105,4070,3953,0
8055,4009,4059,0
8107,4079,4027,0
8104,3987,3990,0
8099,4045,4050,0
8135,4065,4029,0
7964,3900,4071,0
8039,4025,3950,0
8015,3990,4014,0
8118,4083,3980,0
8206,4111,4023,0
8104,3957,4059,0
8097,4037,4044,0
8031,3960,4026,0
8055,4113,4089,0
8155,4125,4025,0
8040,4003,4118,0
8118,4104,4026,0
8165,4041,3994,0
8169,4032,4028,0
8044,4007,4132,0
8025,4009,4028,0
8077,4034,3982,0
8173,4027,3931,0
8219,4026,3980,0
8139,3986,4066,0
8012,4032,4159,0
8168,4174,4018,0
8065,3977,4080,0
8075,4038,4028,0
8080,4038,4033,0
8022,3957,4015,0
7979,4012,4055,0
8002,4061,4038,0
8127,4075,3950,0
8117,4031,4041,0
8039,3927,4005,0
8056,4062,4045,0
8070,4024,4010,0
8006,4070,4134,0
8017,4001,3990,0
7990,4123,4150,0
8046,4015,3959,0
8051,4048,4043,0
8032,4022,4041,0
8050,4076,4058,0
8035,3977,3992,0
8105,4110,4040,0
8155,4049,3999,0
8026,3977,4106,0
8111,4132,4047,0
8065,4001,4047,0
8070,4053,4048,0
8117,4131,4084,0
8130,4042,4029,0
8175,4041,3996,0
8032,3932,4075,0
7983,4007,4056,0
8086,4122,4019,0
8035,3967,4018,0
8131,4098,4002,0
8088,4056,4099,0
8058,4025,4055,0
8060,4078,4076,0
8076,4018,4002,0
8014,4035,4097,0
8060,4063,4017,0
8161,4096,3995,0
8024,3982,4119,0
8126,4055,3953,0
8063,4026,4089,0
8130,4055,3988,0
8074,4032,4088,0
7985,3998,4087,0
8103,4103,3985,0
8058,4065,4110,0
8028,4010,4040,0
8168,4112,3972,0
8012,3959,4115,0
8139,4116,3989,0
8016,3969,4092,0
8131,4168,4053,0
8150,3980,3961,0
8139,3983,3994,0
7949,3927,4117,0
8174,4133,3908,0
8076,3920,4018,0
8119,4033,3990,0
7959,3973,4133,0
8032,4097,4024,0
8052,4051,4031,0
8142,4128,4038,0
8228,4040,3954,0
8031,3973,4170,0
8056,4036,4011,0
8077,4061,4040,0
8158,4043,3962,0
8087,4027,4098,0
8126,4031,3992,0
8157,4084,4053,0
8060,3969,4066,0
8149,4110,4021,0
8110,4008,4047,0
8025,4043,4128,0
8097,4116,4044,0
8150,4077,4024,0
8026,3954,4078,0
8041,4058,4043,0
8075,4123,4089,0
8038,4013,4050,0
8108,4032,3962,0
8107,4043,4044,0
7989,4004,4122,0
8136,4154,4007,0
8088,3956,4004,0
7977,4028,4139,0
8164,4171,3984,0
8155,4077,4086,0
8041,3972,4086,0
8007,4085,4119,0
8083,4093,4017,0
8061,4005,4027,0
8144,4103,4020,0
8130,4015,4029,0
8170,4034,3994,0
8099,4035,4106,0
8058,4011,4052,0
8060,4071,4069,0
8074,4043,4029,0
8127,4073,4020,0
8071,3960,4016,0
7999,4017,4089,0
8093,4067,3973,0
8017,4024,4100,0
8015,4080,4082,0
8109,4127,4033,0
7958,4014,4165,0
8097,4146,4007,0
8076,4099,4120,0
8089,4004,3991,0
7941,3931,4079,0
8171,4145,3915,0
8070,3959,4060,0
7995,4006,4081,0
8123,4107,3979,0
8042,4036,4117,0
8033,4052,4061,0
8030,4053,4056,0
8142,4136,4024,0
