Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
111,111,1,1424
294,231,48,1424
705,563,152,1424
1594,1230,341,1424
2972,2178,800,1424
4479,2970,1463,1424
5558,3297,2218,1424
6125,3301,2734,1424
6266,3211,3070,1424
6392,3194,3068,1424
6384,3196,3204,1424
6461,3272,3195,1424
6402,3150,3209,1424
6349,3219,3272,1424
6415,3274,3208,1424
6446,3220,3189,1424
6350,3174,3270,1424
6402,3235,3183,1424
6448,3275,3229,1424
6444,3240,3244,1424
6429,3178,3193,1424
6401,3212,3240,1424
6473,3272,3200,1424
6432,3181,3222,1424
6387,3218,3263,1424
6356,3155,3186,1424
6444,3227,3139,1424
6452,3158,3150,1424
6448,3230,3234,1424
6486,3222,3184,1424
6525,3229,3190,1424
6415,3202,3312,1424
6428,3206,3193,1424
6512,3273,3189,1424
6324,3119,3307,1424
6344,3199,3179,1424
6388,3198,3154,1424
6391,3193,3190,1424
6401,3173,3163,1424
6498,3225,3128,1424
6397,3162,3263,1424
6400,3188,3185,1424
6414,3210,3196,1424
6417,3221,3218,1424
6323,3220,3314,1424
6374,3255,3204,1424
6413,3187,3148,1424
6333,3148,3228,1424
6347,3263,3249,1424
6323,3115,3139,1424
6369,3210,3164,1424
6356,3175,3188,1424
6451,3246,3151,1424
6419,3234,3266,1424
6404,3200,3215,1424
6462,3219,3161,1424
6506,3249,3205,1424
6414,3167,3259,1424
6359,3163,3218,1424
6428,3184,3115,1424
6415,3184,3197,1424
6373,3219,3261,1424
6423,3260,3210,1424
6451,3193,3165,1424
6479,3244,3216,1424
6357,3154,3276,1424
6421,3261,3197,1424
6399,3189,3211,1424
6466,3221,3154,1424
6384,3147,3229,1424
6510,3259,3133,1424
6438,3147,3219,1424
6450,3181,3169,1424
6421,3182,3211,1424
6385,3189,3225,1424
6410,3210,3185,1424
6454,3200,3156,1424
6323,3155,3286,1424
6449,3282,3156,1424
6460,3154,3143,1424
6449,3254,3265,1424
6456,3208,3201,1424
6473,3261,3244,1424
6393,3156,3236,1424
6405,3224,3212,1424
6414,3221,3212,1424
6512,3271,3173,1424
6365,3173,3320,1424
6351,3173,3187,1424
6399,3225,3177,1424
6427,3197,3169,1424
6315,3189,3301,1424
6338,3236,3213,1424
6558,3292,3072,1424
6468,3162,3252,1424
6522,3219,3165,1424
6472,3150,3200,1424
6291,3168,3349,1424
6356,3190,3125,1424
6325,3168,3199,1424
6283,3188,3230,1424
6303,3196,3176,1424
6354,3192,3141,1424
6334,3202,3222,1424
6359,3252,3227,1424
6382,3257,3234,1424
6444,3165,3103,1424
6424,3187,3207,1424
6302,3192,3314,1424
6340,3238,3200,1424
6436,3240,3144,1424
6437,3191,3190,1424
6344,3140,3233,1424
6440,3219,3123,1424
6415,3193,3218,1424
6263,3128,3280,1424
6294,3191,3160,1424
6451,3295,3138,1424
6191,3070,3330,1424
6360,3272,3103,1424
6406,3223,3177,1424
6473,3269,3202,1424
6457,3193,3209,1424
6363,3151,3245,1424
6430,3228,3161,1424
6375,3208,3263,1424
6375,3187,3187,1424
6332,3147,3190,1424
6385,3250,3197,1424
6314,3180,3251,1424
6395,3242,3161,1424
6429,3199,3165,1424
6443,3181,3167,1424
6427,3281,3297,1424
6405,3218,3240,1424
6407,3170,3168,1424
6541,3318,3184,1424
6366,3176,3351,1424
6419,3238,3185,1424
6457,3232,3194,1424
6570,3249,3136,1424
6403,3159,3326,1424
6444,3159,3118,1424
6472,3195,3167,1424
6425,3179,3226,1424
6371,3149,3203,1424
6329,3211,3253,1424
6402,3186,3113,1424
6223,3153,3332,1424
6351,3229,3101,1424
6493,3222,3080,1424
6484,3220,3229,1424
6391,3171,3264,1424
6460,3240,3171,1424
6540,3206,3126,1424
6510,3192,3222,1424
6474,3187,3223,1424
6452,3216,3238,1424
6418,3174,3208,1424
6346,3161,3233,1424
6400,3229,3175,1424
6559,3288,3129,1424
6379,3130,3310,1424
6410,3237,3206,1424
6385,3135,3160,1424
6416,3229,3198,1424
6333,3150,3233,1424
6345,3182,3170,1424
6434,3216,3127,1424
6412,3161,3183,1424
6360,3156,3208,1424
6379,3222,3203,1424
6374,3214,3219,1424
6414,3238,3198,1424
6429,3257,3242,1424
6445,3219,3203,1424
6395,3139,3189,1424
6369,3166,3192,1424
6491,3227,3105,1424
6376,3191,3306,1424
