Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
18,18,1,1424
123,114,9,1424
848,782,57,1424
4714,4299,433,1424
11210,8858,2362,1424
8595,3030,5645,1424
9975,5645,4265,1424
9286,4265,4954,1424
9579,4954,4661,1424
9432,4661,4808,1424
9549,4808,4691,1424
9417,4691,4823,1424
9597,4823,4643,1424
9419,4643,4821,1424
9601,4821,4639,1424
9485,4639,4755,1424
9514,4755,4726,1424
9504,4726,4736,1424
9498,4736,4742,1424
9473,4742,4767,1424
9537,4767,4703,1424
9545,4703,4695,1424
9533,4695,4707,1424
9471,4707,4769,1424
9461,4769,4779,1424
9513,4779,4727,1424
9445,4727,4795,1424
9492,4795,4748,1424
9540,4748,4700,1424
9392,4700,4848,1424
9556,4848,4684,1424
9457,4684,4783,1424
9505,4783,4735,1424
9535,4735,4705,1424
9369,4705,4871,1424
9524,4871,4716,1424
9424,4716,4816,1424
9503,4816,4737,1424
9563,4737,4677,1424
9473,4677,4767,1424
9505,4767,4735,1424
9558,4735,4682,1424
9489,4682,4751,1424
9511,4751,4729,1424
9488,4729,4752,1424
9514,4752,4726,1424
9493,4726,4747,1424
9457,4747,4783,1424
9462,4783,4778,1424
9528,4778,4712,1424
9465,4712,4775,1424
9508,4775,4732,1424
9488,4732,4752,1424
9575,4752,4665,1424
9475,4665,4765,1424
9421,4765,4819,1424
9505,4819,4735,1424
9505,4735,4735,1424
9475,4735,4765,1424
9411,4765,4829,1424
9600,4829,4640,1424
9437,4640,4803,1424
9500,4803,4740,1424
9479,4740,4761,1424
9428,4761,4812,1424
9565,4812,4675,1424
9492,4675,4748,1424
9592,4748,4648,1424
9428,4648,4812,1424
9630,4812,4610,1424
9507,4610,4733,1424
9478,4733,4762,1424
9468,4762,4772,1424
9517,4772,4723,1424
9492,4723,4748,1424
9436,4748,4804,1424
9463,4804,4777,1424
9476,4777,4764,1424
9476,4764,4764,1424
9525,4764,4715,1424
9508,4715,4732,1424
9494,4732,4746,1424
9577,4746,4663,1424
9472,4663,4768,1424
9430,4768,4810,1424
9491,4810,4749,1424
9465,4749,4775,1424
9542,4775,4698,1424
9523,4698,4717,1424
9523,4717,4717,1424
9444,4717,4796,1424
9579,4796,4661,1424
9537,4661,4703,1424
9380,4703,4860,1424
9645,4860,4595,1424
9443,4595,4797,1424
9490,4797,4750,1424
9460,4750,4780,1424
9553,4780,4687,1424
9438,4687,4802,1424
9433,4802,4807,1424
9566,4807,4674,1424
9515,4674,4725,1424
9510,4725,4730,1424
9497,4730,4743,1424
9447,4743,4793,1424
9505,4793,4735,1424
9471,4735,4769,1424
9562,4769,4678,1424
9520,4678,4720,1424
9523,4720,4717,1424
9398,4717,4842,1424
9498,4842,4742,1424
9468,4742,4772,1424
9539,4772,4701,1424
9488,4701,4752,1424
9565,4752,4675,1424
9471,4675,4769,1424
9493,4769,4747,1424
9437,4747,4803,1424
9619,4803,4621,1424
9429,4621,4811,1424
9484,4811,4756,1424
9576,4756,4664,1424
9462,4664,4778,1424
9601,4778,4639,1424
9372,4639,4868,1424
9540,4868,4700,1424
9365,4700,4875,1424
9552,4875,4688,1424
9460,4688,4780,1424
9514,4780,4726,1424
9460,4726,4780,1424
9473,4780,4767,1424
9520,4767,4720,1424
9485,4720,4755,1424
9443,4755,4797,1424
9524,4797,4716,1424
9454,4716,4786,1424
9494,4786,4746,1424
9510,4746,4730,1424
9497,4730,4743,1424
9550,4743,4690,1424
9448,4690,4792,1424
9573,4792,4667,1424
9505,4667,4735,1424
9501,4735,4739,1424
9610,4739,4630,1424
9445,4630,4795,1424
9457,4795,4783,1424
9494,4783,4746,1424
9514,4746,4726,1424
9423,4726,4817,1424
9580,4817,4660,1424
9567,4660,4673,1424
9411,4673,4829,1424
9504,4829,4736,1424
9440,4736,4800,1424
9438,4800,4802,1424
9486,4802,4754,1424
9521,4754,4719,1424
9454,4719,4786,1424
9577,4786,4663,1424
9423,4663,4817,1424
9527,4817,4713,1424
9496,4713,4744,1424
9560,4744,4680,1424
9388,4680,4852,1424
9603,4852,4637,1424
9526,4637,4714,1424
9552,4714,4688,1424
9533,4688,4707,1424
9419,4707,4821,1424
9597,4821,4643,1424
9540,4643,4700,1424
9452,4700,4788,1424
9496,4788,4744,1424
9437,4744,4803,1424
9615,4803,4625,1424
9452,4625,4788,1424
