Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,0
61,60,0,0
2752,2720,29,0
12932,11484,1304,0
7753,1304,6483,0
10319,6482,3916,0
9178,3916,5057,0
9593,5057,4642,0
9483,4642,4752,0
9476,4752,4759,0
9555,4759,4680,0
9514,4680,4721,0
9440,4721,4795,0
9493,4795,4742,0
9484,4742,4751,0
9520,4751,4715,0
9446,4715,4789,0
9506,4789,4729,0
9478,4729,4757,0
9523,4757,4712,0
9499,4712,4736,0
9544,4736,4691,0
9416,4691,4819,0
9442,4819,4793,0
9427,4793,4808,0
9484,4808,4751,0
9518,4751,4717,0
9499,4717,4736,0
9485,4736,4750,0
9481,4750,4754,0
9495,4754,4740,0
9429,4740,4806,0
9546,4806,4689,0
9432,4689,4803,0
9512,4803,4723,0
9432,4723,4803,0
9529,4803,4706,0
9441,4706,4794,0
9427,4794,4808,0
9523,4808,4712,0
9516,4712,4719,0
9506,4719,4729,0
9421,4729,4814,0
9507,4814,4728,0
9477,4728,4758,0
9514,4758,4721,0
9470,4721,4765,0
9450,4765,4785,0
9490,4785,4745,0
9524,4745,4711,0
9382,4711,4853,0
9562,4853,4673,0
9463,4673,4772,0
9499,4772,4736,0
9549,4736,4686,0
9412,4686,4823,0
9582,4823,4653,0
9463,4653,4772,0
9472,4772,4763,0
9479,4763,4756,0
9480,4756,4755,0
9497,4755,4738,0
9465,4738,4770,0
9525,4770,4710,0
9531,4710,4704,0
9404,4704,4831,0
9531,4831,4704,0
9348,4704,4887,0
9478,4887,4757,0
9482,4757,4753,0
9501,4753,4734,0
9514,4734,4721,0
9486,4721,4749,0
9491,4749,4744,0
9498,4744,4737,0
9454,4737,4781,0
9559,4781,4676,0
9474,4676,4761,0
9472,4761,4763,0
9525,4763,4710,0
9453,4710,4782,0
9519,4782,4716,0
9495,4716,4740,0
9531,4740,4704,0
9515,4704,4720,0
9481,4720,4754,0
9480,4754,4755,0
9434,4755,4801,0
9545,4801,4690,0
9556,4690,4679,0
9406,4679,4829,0
9500,4829,4735,0
9570,4735,4665,0
9491,4665,4744,0
9459,4744,4776,0
9532,4776,4703,0
9489,4703,4746,0
9550,4746,4685,0
9503,4685,4732,0
9376,4732,4859,0
9625,4859,4610,0
9424,4610,4811,0
9555,4811,4680,0
9541,4680,4694,0
9526,4694,4709,0
9530,4709,4705,0
9452,4705,4783,0
9527,4783,4708,0
9513,4708,4722,0
9487,4722,4748,0
9461,4748,4774,0
9557,4774,4678,0
9447,4678,4788,0
9546,4788,4689,0
9491,4689,4744,0
9542,4744,4693,0
9513,4693,4722,0
9537,4722,4698,0
9492,4698,4743,0
9447,4743,4788,0
9527,4788,4708,0
9430,4708,4805,0
9565,4805,4670,0
9425,4670,4810,0
9547,4810,4688,0
9439,4688,4796,0
9547,4796,4688,0
9486,4688,4749,0
9531,4749,4704,0
9425,4704,4810,0
9473,4810,4762,0
9517,4762,4718,0
9487,4718,4748,0
9433,4748,4802,0
9597,4802,4638,0
9478,4638,4757,0
9529,4757,4706,0
9394,4706,4841,0
9457,4841,4778,0
9487,4778,4748,0
9474,4748,4761,0
9481,4761,4754,0
9487,4754,4748,0
9503,4748,4732,0
9451,4732,4784,0
9512,4784,4723,0
9420,4723,4815,0
9529,4815,4706,0
9509,4706,4726,0
9507,4726,4728,0
9501,4728,4734,0
9472,4734,4763,0
9489,4763,4746,0
9406,4746,4829,0
9584,4829,4651,0
9437,4651,4798,0
9477,4798,4758,0
9442,4758,4793,0
9516,4793,4719,0
9469,4719,4766,0
9505,4766,4730,0
9544,4730,4691,0
9405,4691,4830,0
9491,4830,4744,0
9509,4744,4726,0
9387,4726,4848,0
9555,4848,4680,0
9487,4680,4748,0
9447,4748,4788,0
9548,4788,4687,0
9421,4687,4814,0
9433,4814,4802,0
9503,4802,4732,0
9482,4732,4753,0
9516,4753,4719,0
9526,4719,4709,0
9442,4709,4793,0
9493,4793,4742,0
9477,4742,4758,0
9441,4758,4794,0
9501,4794,4734,0
