Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
50,49,0,1424
2225,2205,30,1424
13111,12008,1122,1424
7687,1124,6548,1424
10442,6548,3793,1424
9005,3793,5230,1424
9702,5230,4533,1424
9515,4533,4720,1424
9472,4720,4763,1424
9541,4763,4694,1424
9472,4694,4763,1424
9491,4763,4744,1424
9448,4744,4787,1424
9391,4787,4844,1424
9507,4844,4728,1424
9490,4728,4745,1424
9479,4745,4756,1424
9427,4756,4808,1424
9522,4808,4713,1424
9487,4713,4748,1424
9454,4748,4781,1424
9499,4781,4736,1424
9528,4736,4707,1424
9452,4707,4783,1424
9562,4783,4673,1424
9409,4673,4826,1424
9523,4826,4712,1424
9486,4712,4749,1424
9506,4749,4729,1424
9497,4729,4738,1424
9545,4738,4690,1424
9431,4690,4804,1424
9507,4804,4728,1424
9506,4728,4729,1424
9422,4729,4813,1424
9515,4813,4720,1424
9427,4720,4808,1424
9460,4808,4775,1424
9494,4775,4741,1424
9565,4741,4670,1424
9484,4670,4751,1424
9364,4751,4871,1424
9530,4871,4705,1424
9493,4705,4742,1424
9498,4742,4737,1424
9502,4737,4733,1424
9568,4733,4667,1424
9476,4667,4759,1424
9471,4759,4764,1424
9509,4764,4726,1424
9475,4726,4760,1424
9537,4760,4698,1424
9427,4698,4808,1424
9510,4808,4725,1424
9497,4725,4738,1424
9551,4738,4684,1424
9417,4684,4818,1424
9502,4818,4733,1424
9475,4733,4760,1424
9470,4760,4765,1424
9566,4765,4669,1424
9444,4669,4791,1424
9552,4791,4683,1424
9346,4683,4889,1424
9535,4889,4700,1424
9359,4700,4876,1424
9593,4876,4642,1424
9473,4642,4762,1424
9545,4762,4690,1424
9418,4690,4817,1424
9551,4817,4684,1424
9429,4684,4806,1424
9582,4806,4653,1424
9419,4653,4816,1424
9567,4816,4668,1424
9408,4668,4827,1424
9567,4827,4668,1424
9333,4668,4902,1424
9504,4902,4731,1424
9409,4731,4826,1424
9558,4826,4677,1424
9374,4677,4861,1424
9596,4861,4639,1424
9464,4639,4771,1424
9453,4771,4782,1424
9488,4782,4747,1424
9556,4747,4679,1424
9484,4679,4751,1424
9516,4751,4719,1424
9504,4719,4731,1424
9461,4731,4774,1424
9488,4774,4747,1424
9450,4747,4785,1424
9465,4785,4770,1424
9504,4770,4731,1424
9559,4731,4676,1424
9403,4676,4832,1424
9465,4832,4770,1424
9517,4770,4718,1424
9516,4718,4719,1424
9432,4719,4803,1424
9569,4803,4666,1424
9555,4666,4680,1424
9466,4680,4769,1424
9571,4769,4664,1424
9433,4664,4802,1424
9568,4802,4667,1424
9475,4667,4760,1424
9567,4760,4668,1424
9421,4668,4814,1424
9527,4814,4708,1424
9464,4708,4771,1424
9556,4771,4679,1424
9564,4679,4671,1424
9429,4671,4806,1424
9499,4806,4736,1424
9492,4736,4743,1424
9495,4743,4740,1424
9457,4740,4778,1424
9489,4778,4746,1424
9524,4746,4711,1424
9524,4711,4711,1424
9422,4711,4813,1424
9482,4813,4753,1424
9533,4753,4702,1424
9440,4702,4795,1424
9597,4795,4638,1424
9397,4638,4838,1424
9579,4838,4656,1424
9469,4656,4766,1424
9495,4766,4740,1424
9502,4740,4733,1424
9484,4733,4751,1424
9467,4751,4768,1424
9433,4768,4802,1424
9477,4802,4758,1424
9435,4758,4800,1424
9523,4800,4712,1424
9478,4712,4757,1424
9533,4757,4702,1424
9523,4702,4712,1424
9516,4712,4719,1424
9545,4719,4690,1424
9551,4690,4684,1424
9461,4684,4774,1424
9482,4774,4753,1424
9472,4753,4763,1424
9491,4763,4744,1424
9487,4744,4748,1424
9412,4748,4823,1424
9503,4823,4732,1424
9455,4732,4780,1424
9518,4780,4717,1424
9461,4717,4774,1424
9533,4774,4702,1424
9411,4702,4824,1424
9587,4824,4648,1424
9383,4648,4852,1424
9509,4852,4726,1424
9532,4726,4703,1424
9462,4703,4773,1424
9447,4773,4788,1424
9494,4788,4741,1424
9524,4741,4711,1424
9417,4711,4818,1424
9520,4818,4715,1424
9441,4715,4794,1424
9536,4794,4699,1424
9519,4699,4716,1424
9481,4716,4754,1424
9494,4754,4741,1424
9417,4741,4818,1424
9501,4818,4734,1424
9443,4734,4792,1424
9480,4792,4755,1424
9450,4755,4785,1424
9516,4785,4719,1424
9488,4719,4747,1424
9481,4747,4754,1424
9462,4754,4773,1424
