Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,0
42,42,1,0
1958,1936,20,0
13240,12261,979,0
7669,995,6566,0
10423,6566,3812,0
8973,3812,5262,0
9779,5262,4456,0
9400,4456,4835,0
9597,4835,4638,0
9416,4638,4819,0
9506,4819,4729,0
9474,4729,4761,0
9522,4761,4713,0
9484,4713,4751,0
9502,4751,4733,0
9428,4733,4807,0
9544,4807,4691,0
9473,4691,4762,0
9551,4762,4684,0
9412,4684,4823,0
9582,4823,4653,0
9413,4653,4822,0
9535,4822,4700,0
9490,4700,4745,0
9418,4745,4817,0
9506,4817,4729,0
9382,4729,4853,0
9550,4853,4685,0
9599,4685,4636,0
9373,4636,4862,0
9362,4862,4873,0
9530,4873,4705,0
9566,4705,4669,0
9495,4669,4740,0
9401,4740,4834,0
9642,4834,4593,0
9444,4593,4791,0
9513,4791,4722,0
9500,4722,4735,0
9478,4735,4757,0
9554,4757,4681,0
9489,4681,4746,0
9537,4746,4698,0
9403,4698,4832,0
9526,4832,4709,0
9380,4709,4855,0
9570,4855,4665,0
9422,4665,4813,0
9575,4813,4660,0
9423,4660,4812,0
9576,4812,4659,0
9448,4659,4787,0
9453,4787,4782,0
9579,4782,4656,0
9494,4656,4741,0
9535,4741,4700,0
9487,4700,4748,0
9525,4748,4710,0
9504,4710,4731,0
9488,4731,4747,0
9490,4747,4745,0
9509,4745,4726,0
9554,4726,4681,0
9449,4681,4786,0
9473,4786,4762,0
9560,4762,4675,0
9421,4675,4814,0
9484,4814,4751,0
9481,4751,4754,0
9458,4754,4777,0
9402,4777,4833,0
9531,4833,4704,0
9480,4704,4755,0
9522,4755,4713,0
9479,4713,4756,0
9523,4756,4712,0
9402,4712,4833,0
9586,4833,4649,0
9403,4649,4832,0
9615,4832,4620,0
9411,4620,4824,0
9536,4824,4699,0
9381,4699,4854,0
9538,4854,4697,0
9422,4697,4813,0
9570,4813,4665,0
9409,4665,4826,0
9509,4826,4726,0
9468,4726,4767,0
9557,4767,4678,0
9508,4678,4727,0
9534,4727,4701,0
9478,4701,4757,0
9578,4757,4657,0
9423,4657,4812,0
9581,4812,4654,0
9477,4654,4758,0
9458,4758,4777,0
9488,4777,4747,0
9555,4747,4680,0
9477,4680,4758,0
9493,4758,4742,0
9484,4742,4751,0
9491,4751,4744,0
9444,4744,4791,0
9497,4791,4738,0
9508,4738,4727,0
9442,4727,4793,0
9522,4793,4713,0
9400,4713,4835,0
9523,4835,4712,0
9500,4712,4735,0
9463,4735,4772,0
9528,4772,4707,0
9547,4707,4688,0
9468,4688,4767,0
9454,4767,4781,0
9555,4781,4680,0
9488,4680,4747,0
9443,4747,4792,0
9542,4792,4693,0
9474,4693,4761,0
9561,4761,4674,0
9424,4674,4811,0
9587,4811,4648,0
9398,4648,4837,0
9494,4837,4741,0
9515,4741,4720,0
9443,4720,4792,0
9503,4792,4732,0
9512,4732,4723,0
9557,4723,4678,0
9505,4678,4730,0
9379,4730,4856,0
9643,4856,4592,0
9465,4592,4770,0
9572,4770,4663,0
9497,4663,4738,0
9586,4738,4649,0
9405,4649,4830,0
9627,4830,4608,0
9479,4608,4756,0
9523,4756,4712,0
9494,4712,4741,0
9541,4741,4694,0
9424,4694,4811,0
9521,4811,4714,0
9459,4714,4776,0
9460,4776,4775,0
9547,4775,4688,0
9526,4688,4709,0
9531,4709,4704,0
9423,4704,4812,0
9459,4812,4776,0
9542,4776,4693,0
9375,4693,4860,0
9564,4860,4671,0
9485,4671,4750,0
9551,4750,4684,0
9437,4684,4798,0
9546,4798,4689,0
9436,4689,4799,0
9494,4799,4741,0
9519,4741,4716,0
9437,4716,4798,0
9536,4798,4699,0
9456,4699,4779,0
9496,4779,4739,0
9481,4739,4754,0
9558,4754,4677,0
9446,4677,4789,0
9568,4789,4667,0
9510,4667,4725,0
9443,4725,4792,0
9518,4792,4717,0
9433,4717,4802,0
9597,4802,4638,0
9374,4638,4861,0
9555,4861,4680,0
9505,4680,4730,0
